S.No,STATE,DISTRICT,Lat,Lon,ACTUAL_1,NORMAL_1,PCTDEP_1,CAT_1,ACTUAL_2,NORMAL_2,PCTDEP_2,CAT_2,match_type,match_score
1,ANDAMAN & NICOBAR ISLANDS,NICOBAR,7.507,93.597,2.5,7.7,-68,LD,414.2,635.7,-35,D,EXACT,1.0
2,ANDAMAN & NICOBAR ISLANDS,NORTH & MIDDLE ANDAMAN,12.833,92.863,4.9,19.4,-75,LD,1508.6,1120.7,35,E,EXACT,1.0
3,ANDAMAN & NICOBAR ISLANDS,SOUTH ANDAMAN,11.508,92.644,5.7,14.6,-61,LD,835.4,949.2,-12,N,EXACT,1.0
1,ARUNACHAL PRADESH,ANJAW,28.066,96.825,2.4,13.6,-83,LD,122.8,1077.2,-89,LD,EXACT,1.0
2,ARUNACHAL PRADESH,CHANGLANG,27.363,96.341,0,10.9,-100,NR,709.7,877.3,-19,N,EXACT,1.0
3,ARUNACHAL PRADESH,DIBANG VALLEY,28.7,95.88,,7.5,,ND,,798.9,,ND,EXACT,1.0
4,ARUNACHAL PRADESH,EAST KAMENG,27.586,92.923,1.5,9.3,-84,LD,1002.5,785.7,28,E,EXACT,1.0
5,ARUNACHAL PRADESH,EAST SIANG,28.044,95.355,0,21.7,-100,NR,1658.9,2099.1,-21,D,EXACT,1.0
6,ARUNACHAL PRADESH,KURUNG KUMEY,28.014,93.202,0,14.6,-100,NR,412.4,756.1,-45,D,EXACT,1.0
7,ARUNACHAL PRADESH,LOHIT,27.906,96.276,2.1,10.1,-79,LD,666.5,1033.7,-36,D,EXACT,1.0
8,ARUNACHAL PRADESH,LOWER DIBANG VALLEY,28.25,95.84,,20.1,,ND,,1548.3,,ND,EXACT,1.0
9,ARUNACHAL PRADESH,LOWER SUBANSIRI,27.562,93.787,0.1,4.5,-99,LD,290.1,486.2,-40,D,EXACT,1.0
10,ARUNACHAL PRADESH,PAPUMPARA,27.29,93.593,0,15.4,-100,NR,1255.5,1485.3,-15,N,EXACT,1.0
11,ARUNACHAL PRADESH,TAWANG,27.662,91.95,0,14.9,-100,NR,235.8,629.3,-63,LD,EXACT,1.0
12,ARUNACHAL PRADESH,TIRAP,27.028,95.532,0,12.8,-100,NR,1452.7,1302.4,12,N,EXACT,1.0
13,ARUNACHAL PRADESH,UPPER SIANG,28.834,94.915,0,14.1,-100,NR,837.8,1084.7,-23,D,EXACT,1.0
14,ARUNACHAL PRADESH,UPPER SUBANSIRI,28.291,93.933,0,5,-100,NR,269.1,608.8,-56,D,EXACT,1.0
15,ARUNACHAL PRADESH,WEST KAMENG,27.298,92.39,0.4,15.7,-97,LD,345.7,1110.9,-69,LD,EXACT,1.0
16,ARUNACHAL PRADESH,WEST SIANG,28.159,94.625,0,14.5,-100,NR,484.4,1323.8,-63,LD,EXACT,1.0
1,ASSAM,BAJALI,26.47,91.0,0,15.5,-100,NR,879,1445.3,-39,D,EXACT,1.0
2,ASSAM,BAKSA,26.661,91.353,0,9.5,-100,NR,901.3,1062.5,-15,N,EXACT,1.0
3,ASSAM,BARPETA,26.34,91.005,0,15.5,-100,NR,1058.8,1445.3,-27,D,EXACT,1.0
4,ASSAM,BISWANATH,26.829,93.383,,15,,ND,,987.8,,ND,EXACT,1.0
5,ASSAM,BONGAIGAON,26.36,90.62,0,10,-100,NR,726,1601.6,-55,D,EXACT,1.0
6,ASSAM,CACHAR,24.813,92.855,6.4,11,-42,D,1169.4,1189.7,-2,N,EXACT,1.0
7,ASSAM,CHARAIDEO,27.063,95.046,0,10.6,-100,NR,842,636.2,32,E,EXACT,1.0
8,ASSAM,CHIRANG,26.66,90.599,0,10.7,-100,NR,1033.6,1570.2,-34,D,EXACT,1.0
9,ASSAM,DARRANG,26.448,92.029,0,13.7,-100,NR,493.6,883.5,-44,D,EXACT,1.0
10,ASSAM,DHEMAJI,27.59,94.775,0,27.3,-100,NR,1517.9,1350.1,12,N,EXACT,1.0
11,ASSAM,DHUBRI,26.01,90.033,0,30.8,-100,NR,1005.7,1449.4,-31,D,EXACT,1.0
12,ASSAM,DIBRUGARH,27.367,95.053,0,13.7,-100,NR,815.1,966.4,-16,N,EXACT,1.0
13,ASSAM,DIMA HASAO,25.378,93.031,0,7,-100,NR,305.8,714.2,-57,D,EXACT,1.0
14,ASSAM,GOALPARA,26.052,90.605,0,15,-100,NR,587.2,1350.2,-57,D,EXACT,1.0
15,ASSAM,GOLAGHAT,26.475,93.835,0,9.9,-100,NR,597.5,669.1,-11,N,EXACT,1.0
16,ASSAM,HAILAKANDI,24.498,92.588,0.1,12.9,-99,LD,773.6,1007,-23,D,EXACT,1.0
17,ASSAM,HOJAI,25.978,92.98,0,6.9,-100,NR,285.2,483,-41,D,EXACT,1.0
18,ASSAM,JORHAT,26.711,94.264,0,12.2,-100,NR,598.7,800.4,-25,D,EXACT,1.0
19,ASSAM,KAMRUP METROPOLITAN,26.13,91.888,0.6,6.9,-91,LD,575.3,701.5,-18,N,EXACT,1.0
20,ASSAM,KAMRUP RURAL,26.1,91.415,0,8.6,-100,NR,380.3,861,-56,D,EXACT,1.0
21,ASSAM,KARBI ANGLONG,26.157,93.405,0,6.6,-100,NR,353.5,517.7,-32,D,EXACT,1.0
22,ASSAM,KOKRAJHAR,26.494,90.117,0,26.8,-100,NR,1785.7,1853.5,-4,N,EXACT,1.0
23,ASSAM,LAKHIMPUR,27.174,94.141,0,18.5,-100,NR,1580.6,1315.2,20,E,EXACT,1.0
24,ASSAM,MAJULI,26.999,94.292,,12.2,,ND,949,800.4,19,N,EXACT,1.0
25,ASSAM,MORIGAON,26.282,92.284,0,5.7,-100,NR,414.9,716.6,-42,D,EXACT,1.0
26,ASSAM,NAGAON,26.362,92.754,0,7.5,-100,NR,318.4,657.9,-52,D,EXACT,1.0
27,ASSAM,NALBARI,26.371,91.382,0,8.3,-100,NR,404.7,1067.9,-62,LD,EXACT,1.0
28,ASSAM,SIBSAGAR,26.97,94.66,0,13.6,-100,NR,549,779.8,-30,D,EXACT,1.0
29,ASSAM,SONITPUR,26.757,92.699,0,11.7,-100,NR,779.3,775.1,1,N,EXACT,1.0
30,ASSAM,SOUTH SALMARA,25.918,89.962,,30.8,,ND,,1449.4,,ND,EXACT,1.0
31,ASSAM,SRIBHUMI,24.868637,92.360548,15.9,15.7,1,N,1207.9,1439.1,-16,N,EXACT,1.0
32,ASSAM,TAMULPUR,26.69,91.1,0,6.2,-100,NR,895.8,945,-5,N,EXACT,1.0
33,ASSAM,TINSUKIA,27.58,95.62,0,12.3,-100,NR,921.8,936.9,-2,N,EXACT,1.0
34,ASSAM,UDALGURI,26.73,92.032,0,9.6,-100,NR,442.7,979.3,-55,D,EXACT,1.0
35,ASSAM,WEST KARBI ANGLONG,25.85,92.533,0,5.4,-100,NR,374.2,460.7,-19,N,EXACT,1.0
1,MEGHALAYA,EAST GARO HILLS,25.624,90.631,2.8,13.5,-80,LD,531.7,1246,-57,D,EXACT,1.0
2,MEGHALAYA,EAST JAINTIA HILLS,25.258,92.469,1.8,57.1,-97,LD,1165.6,3080.2,-62,LD,EXACT,1.0
3,MEGHALAYA,EAST KHASI HILLS,25.381,91.797,5.8,26.4,-78,LD,1567.4,3084.3,-49,D,EXACT,1.0
4,MEGHALAYA,NORTH GARO HILLS,25.856,90.665,1,21.8,-95,LD,402.4,1180.5,-66,LD,EXACT,1.0
5,MEGHALAYA,RI BHOI,25.871,91.886,0.2,10.5,-99,LD,480,949.1,-49,D,EXACT,1.0
6,MEGHALAYA,SOUTH GARO HILLS,25.302,90.582,8.8,21.8,-60,LD,700.6,1180.5,-41,D,EXACT,1.0
7,MEGHALAYA,SOUTH WEST GARO HILLS,25.446,89.993,0.3,21.8,-99,LD,492.2,1180.5,-58,D,EXACT,1.0
