S.No,STATE,DISTRICT,Lat,Lon,ACTUAL_1,NORMAL_1,PCTDEP_1,CAT_1,ACTUAL_2,NORMAL_2,PCTDEP_2,CAT_2,match_type,match_score
2,MANIPUR,CHANDEL,24.14,94.014,0,6.3,-100%,NR,498.4,1075.6,-54%,D,EXACT,1.0
3,MANIPUR,CHURACHANDPUR,24.28,93.603,0,6.3,-100%,NR,232,1075.6,-78%,LD,EXACT,1.0
4,MANIPUR,IMPHAL EAST,24.826,94.009,0,5.6,-100%,NR,438.4,678.5,-35%,D,EXACT,1.0
5,MANIPUR,IMPHAL WEST,24.772,93.868,7.1,8.3,-15%,N,691.2,1612.2,-57%,D,EXACT,1.0
6,MANIPUR,SENAPATI,25.398,94.127,0,2.9,-100%,NR,595.9,707.9,-16%,N,EXACT,1.0
7,MANIPUR,TAMENGLONG,25.047,93.556,0,7,-100%,NR,1551.8,3862.2,-60%,LD,EXACT,1.0
8,MANIPUR,THOUBAL,24.621,94.012,0,5.6,-100%,NR,322.5,678.5,-52%,D,EXACT,1.0
9,MANIPUR,UKHRUL,25.23,94.427,6.2,6.6,-6%,N,908.6,961.6,-6%,N,EXACT,1.0
1,TRIPURA,DHALAI,23.839,91.92,8.7,6.7,30%,E,1127.4,1234.5,-9%,N,EXACT,1.0
2,TRIPURA,GOMATI,23.53,91.619,3.9,7.6,-48%,D,1025.9,1310.9,-22%,D,EXACT,1.0
3,TRIPURA,KHOWAI,23.947,91.655,3.6,12.5,-71%,LD,1240.6,1198.3,4%,N,EXACT,1.0
4,TRIPURA,NORTH TRIPURA,24.095,92.209,13.4,9.7,38%,E,1078.1,1321.4,-18%,N,EXACT,1.0
5,TRIPURA,SIPAHIJALA,23.587,91.33,3.1,5.8,-46%,D,1029.3,1222,-16%,N,EXACT,1.0
6,TRIPURA,SOUTH TRIPURA,23.192,91.588,1.5,6.4,-76%,LD,1048.3,1556.6,-33%,D,EXACT,1.0
7,TRIPURA,UNAKOTI,24.193,92.04,17.4,10.1,72%,LE,1251.1,1321.1,-5%,N,EXACT,1.0
8,TRIPURA,WEST TRIPURA,23.888,91.397,11.5,7,64%,LE,1198,1098.4,9%,N,EXACT,1.0
1,NAGALAND,DIMAPUR,25.776,93.795,5.9,2.9,105%,LE,772.1,765.3,1%,N,EXACT,1.0
2,NAGALAND,KIPHIRE,25.847,94.824,14.1,3.7,281%,LE,750,563.8,33%,E,EXACT,1.0
3,NAGALAND,KOHIMA,25.77,94.11,4.3,7.8,-45%,D,1027.2,1146,-10%,N,EXACT,1.0
4,NAGALAND,LONGLENG,26.559,94.798,,5.4,,ND,,981.8,,ND,EXACT,1.0
5,NAGALAND,MOKOKCHUNG,26.472,94.529,27,3.9,591%,LE,1570.2,1291.7,22%,E,EXACT,1.0
6,NAGALAND,MON,26.684,95.018,11.2,6.8,65%,LE,877.2,989.4,-11%,N,EXACT,1.0
7,NAGALAND,PEREN,25.493,93.615,18.2,4.9,271%,LE,901.1,856.9,5%,N,EXACT,1.0
8,NAGALAND,PHEK,25.649,94.532,5.8,6.4,-9%,N,747.4,773.1,-3%,N,EXACT,1.0
9,NAGALAND,TUENSANG,26.177,94.887,,5.4,,ND,,981.8,,ND,EXACT,1.0
10,NAGALAND,WOKHA,26.196,94.198,12.6,8.5,49%,E,1249.6,1156.8,8%,N,EXACT,1.0
11,NAGALAND,ZUNHEBOTO,26.003,94.486,11.4,8.1,41%,E,1543.8,993.9,55%,E,EXACT,1.0
1,WEST BENGAL,ALIPURDUAR,26.631,89.457,73.4,22.8,222%,LE,2563.3,2846.6,-10%,N,EXACT,1.0
2,WEST BENGAL,COOCH BEHAR,26.292,89.346,36.7,17.9,105%,LE,1951.2,2196.2,-11%,N,EXACT,1.0
3,WEST BENGAL,DARJEELING,26.853,88.263,21.1,18.4,15%,N,2016.4,2550.9,-21%,D,FUZZY,0.842
4,WEST BENGAL,JALPAIGURI,26.681,88.761,48,18.5,160%,LE,2060.9,2713.5,-24%,D,EXACT,1.0
5,WEST BENGAL,KALIMPONG,27.033,88.629,68.6,12.4,453%,LE,1787.9,2263.6,-21%,D,EXACT,1.0
6,WEST BENGAL,MALDA,25.142,88.089,0,8.5,-100%,NR,785.4,1026.1,-23%,D,FUZZY,0.909
7,WEST BENGAL,NORTH DINAJPUR,25.889,87.998,0,17.4,-100%,NR,931,1343.2,-31%,D,EXACT,1.0
8,WEST BENGAL,SOUTH DINAJPUR,25.367,88.575,3.1,6.4,-52%,D,762.2,970.7,-21%,D,EXACT,1.0
1,SIKKIM,GANGTOK,27.292,88.671,36.9,12.5,195%,LE,1885.7,2018.9,-7%,N,EXACT,1.0
2,SIKKIM,GYALSHING,27.349,88.175,43.6,14.6,198%,LE,2143.4,1678,28%,E,EXACT,1.0
3,SIKKIM,MANGAN,27.744,88.528,8.9,8.2,9%,N,1502.2,1434.6,5%,N,EXACT,1.0
4,SIKKIM,NAMCHI,27.287,88.383,65.2,9.5,586%,LE,1754.5,1545.5,14%,N,EXACT,1.0
5,SIKKIM,Pakyong,27.23,88.6,59.5,7.1,738%,LE,1483.6,1504.1,-1%,N,EXACT,1.0
6,SIKKIM,Soreng,27.17,88.25,15.5,14.6,6%,N,1929.5,1678,15%,N,EXACT,1.0
1,WEST BENGAL,BANKURA,23.139,87.136,2.6,10.2,-74%,LD,1084.4,1064.5,2%,N,EXACT,1.0
2,WEST BENGAL,BIRBHUM,23.955,87.663,7.8,13.3,-41%,D,876.3,1013.4,-14%,N,EXACT,1.0
3,WEST BENGAL,EAST MIDNAPORE,22.032,87.772,17.8,8.5,110%,LE,1716.3,1156.3,48%,E,EXACT,1.0
4,WEST BENGAL,HOOGHLY,22.884,88.072,24.4,6.7,264%,LE,966.2,949.6,2%,N,EXACT,1.0
5,WEST BENGAL,HOWRAH,22.524,88.064,49.6,4,1139%,LE,1190.9,1059.6,12%,N,EXACT,1.0
6,WEST BENGAL,JHARGRAM,22.363,86.956,1.3,7.8,-83%,LD,1019.5,1066.6,-4%,N,EXACT,1.0
7,WEST BENGAL,KOLKATA,22.559,88.344,11.6,7,66%,LE,1501.5,1209.2,24%,E,EXACT,1.0
8,WEST BENGAL,MURSHIDABAD,24.171,88.229,8.1,7.5,8%,N,765.4,896.1,-15%,N,EXACT,1.0
9,WEST BENGAL,NADIA,23.479,88.517,12.2,8.5,44%,E,690.1,850.6,-19%,N,EXACT,1.0
10,WEST BENGAL,NORTH 24 PARGANAS,22.727,88.731,23.5,5.5,327%,LE,1337.5,1039.3,29%,E,EXACT,1.0
11,WEST BENGAL,PASCHIM BARDHAMAN,23.661,87.16,6.7,9,-25%,D,1111,1000.6,11%,N,EXACT,1.0
12,WEST BENGAL,PURBA BARDHAMAN,23.36,87.947,13.3,8.4,58%,E,887.1,940.9,-6%,N,EXACT,1.0
13,WEST BENGAL,PURULIA,23.277,86.421,3.6,10.3,-65%,LD,842.8,1011.5,-17%,N,EXACT,1.0
14,WEST BENGAL,SOUTH 24 PARGANAS,22.063,88.535,19.3,8.4,130%,LE,1453.7,1312.6,11%,N,EXACT,1.0
15,WEST BENGAL,WEST MIDNAPORE,22.439,87.417,0.3,7.8,-96%,LD,1372,1066.6,29%,E,EXACT,1.0
1,ODISHA,ANGUL,20.987,84.906,1.1,7.6,-86%,LD,1268.3,1057,20%,E,EXACT,1.0
2,ODISHA,BALANGIR,20.589,83.172,5.8,11,-47%,D,1299.6,1042.6,25%,E,EXACT,1.0
3,ODISHA,BALASORE,21.492,86.914,2.9,9,-68%,LD,1636.9,1111.3,47%,E,EXACT,1.0
4,ODISHA,BARGARH,21.219,83.349,4.1,7.8,-48%,D,1613.3,1145.7,41%,E,EXACT,1.0
5,ODISHA,BHADRAK,20.983,86.625,11.6,8.3,39%,E,1217.5,1000.2,22%,E,EXACT,1.0
6,ODISHA,BOUDH,20.644,84.173,0,7.6,-100%,NR,1680.8,977.2,72%,LE,EXACT,1.0
7,ODISHA,CUTTACK,20.453,85.697,2.9,8.3,-65%,LD,1347,1063.6,27%,E,EXACT,1.0
8,ODISHA,DEOGARH,21.537,84.733,14.7,8.1,82%,LE,1505.4,1113.7,35%,E,EXACT,1.0
9,ODISHA,DHENKANAL,20.827,85.524,0.5,7.2,-94%,LD,1415.8,1019.3,39%,E,EXACT,1.0
10,ODISHA,GAJAPATI,19.186,84.161,2.7,10.6,-75%,LD,645.8,823.9,-22%,D,EXACT,1.0
11,ODISHA,GANJAM,19.625,84.673,2.4,7.3,-67%,LD,678.5,800.2,-15%,N,EXACT,1.0
12,ODISHA,JAGATSINGHPUR,20.219,86.336,1.1,6.5,-83%,LD,1178.4,976.6,21%,E,EXACT,1.0
13,ODISHA,JAJPUR,20.856,86.149,0,10.4,-100%,NR,1221.9,1148.5,6%,N,EXACT,1.0
14,ODISHA,JHARSUGUDA,21.806,83.948,2.4,8.6,-72%,LD,1159.6,1130,3%,N,EXACT,1.0
15,ODISHA,KALAHANDI,19.868,83.108,1.3,9.9,-87%,LD,1164.6,1314.8,-11%,N,EXACT,1.0
16,ODISHA,KANDHAMAL,20.128,84.046,4.2,12.9,-68%,LD,1276.9,1073.2,19%,N,EXACT,1.0
17,ODISHA,KENDRAPARA,20.553,86.612,3.2,7.1,-55%,D,1400.5,1020.1,37%,E,EXACT,1.0
18,ODISHA,KEONJHARGARH,21.538,85.704,5,8.5,-41%,D,1529.2,1058.1,45%,E,EXACT,1.0
19,ODISHA,KHURDA,20.091,85.515,1.6,10.1,-85%,LD,1182.8,998.4,18%,N,EXACT,1.0
20,ODISHA,KORAPUT,18.814,82.718,0.3,11.6,-97%,LD,1114.6,1162,-4%,N,EXACT,1.0
21,ODISHA,MALKANGIRI,18.259,81.95,0,11,-100%,NR,1147.9,1190.8,-4%,N,EXACT,1.0
22,ODISHA,MAYURBHANJ,21.896,86.409,4,9.5,-58%,D,1610.1,1117,44%,E,EXACT,1.0
23,ODISHA,NAWAPARA,20.465,82.577,1.5,9,-83%,LD,1136.9,958.1,19%,N,EXACT,1.0
24,ODISHA,NAWARANGPUR,19.225724,82.549722,0,11.1,-100%,NR,1075.8,1290.2,-17%,N,EXACT,1.0
25,ODISHA,NAYAGARH,20.213,84.998,0.7,9.6,-93%,LD,1132.5,992,14%,N,EXACT,1.0
26,ODISHA,PURI,19.879,85.726,2.1,6.6,-69%,LD,1229.5,943,30%,E,EXACT,1.0
27,ODISHA,RAYAGADA,19.364,83.512,2.4,10.6,-78%,LD,835.2,911,-8%,N,EXACT,1.0
28,ODISHA,SAMBALPUR,21.452,84.274,4.4,8.7,-50%,D,1547.7,1205.7,28%,E,EXACT,1.0
29,ODISHA,SONEPUR,20.84622,83.896885,0.4,10.2,-96%,LD,1644.8,1141.5,44%,E,EXACT,1.0
30,ODISHA,SUNDARGARH,22.08,84.559,4.4,7.1,-38%,D,1357.7,1132,20%,E,EXACT,1.0
1,JHARKHAND,BOKARO,23.695,85.996,8.1,6.9,18%,N,749.4,841.3,-11%,N,EXACT,1.0
2,JHARKHAND,CHATRA,24.173,84.887,2.9,11.4,-75%,LD,664.3,875.8,-24%,D,EXACT,1.0
3,JHARKHAND,DEOGHAR,24.329,86.739,1.3,11.3,-88%,LD,589.6,887.7,-34%,D,EXACT,1.0
4,JHARKHAND,DHANBAD,23.827,86.471,13.4,9.5,42%,E,929.3,978.1,-5%,N,EXACT,1.0
5,JHARKHAND,DUMKA,24.319,87.266,1,10.5,-90%,LD,942,943.3,0%,N,EXACT,1.0
6,JHARKHAND,EAST SINGHBHUM,22.583,86.451,1.9,8,-76%,LD,1008.1,1008.8,0%,N,EXACT,1.0
7,JHARKHAND,GARHWA,24.104,83.698,0.4,7.2,-94%,LD,612,855.6,-28%,D,EXACT,1.0
8,JHARKHAND,GIRIDIH,24.294,86.11,1.1,10,-89%,LD,645.9,887.2,-27%,D,EXACT,1.0
9,JHARKHAND,GODDA,24.859,87.308,0,7.7,-100%,NR,624.6,822.4,-24%,D,EXACT,1.0
10,JHARKHAND,GUMLA,23.103,84.532,4,9.1,-56%,D,681.1,990.7,-31%,D,EXACT,1.0
11,JHARKHAND,HAZARIBAG,24.055,85.419,2.8,11.8,-76%,LD,742.9,969,-23%,D,EXACT,1.0
12,JHARKHAND,JAMTARA,23.976,86.907,16,8.5,89%,LE,935.2,961.2,-3%,N,EXACT,1.0
13,JHARKHAND,KHUNTI,22.994,85.262,12.7,9.5,34%,E,944.8,1039.9,-9%,N,EXACT,1.0
14,JHARKHAND,KODERMA,24.499,85.666,0,10.6,-100%,NR,582.3,810.2,-28%,D,EXACT,1.0
15,JHARKHAND,LATEHAR,23.719,84.442,0.6,10.4,-94%,LD,1126.5,958.9,17%,N,EXACT,1.0
16,JHARKHAND,LOHARDAGA,23.476,84.669,6.4,11.3,-44%,D,892.2,917.1,-3%,N,EXACT,1.0
17,JHARKHAND,PAKUR,24.564,87.662,0.4,15.7,-97%,LD,503.3,1067.8,-53%,D,EXACT,1.0
18,JHARKHAND,PALAMU,24.203,84.167,1,7.1,-86%,LD,689.7,798.9,-14%,N,EXACT,1.0
19,JHARKHAND,RAMGARH,23.635,85.563,4.8,10,-53%,D,885.8,954,-7%,N,EXACT,1.0
20,JHARKHAND,RANCHI,23.329,85.373,5.2,11.7,-55%,D,997.2,965.7,3%,N,EXACT,1.0
21,JHARKHAND,SAHIBGANJ,25.01,87.677,,9.9,,ND,493.5,1049.4,-53%,D,EXACT,1.0
22,JHARKHAND,SERAIKELA-KHARSAWAN,22.848,85.95,0,6.5,-100%,NR,1089,938,16%,N,EXACT,1.0
23,JHARKHAND,SIMDEGA,22.582,84.564,4,7,-42%,D,1155.7,1219.9,-5%,N,EXACT,1.0
24,JHARKHAND,WEST SINGHBHUM,22.421,85.518,7.9,5.9,34%,E,1242.8,937.5,33%,E,EXACT,1.0
1,BIHAR,ARARIA,26.198,87.362,4.1,8.1,-50%,D,827.6,1271.5,-35%,D,EXACT,1.0
2,BIHAR,ARWAL,25.163,84.677,0.8,5.3,-86%,LD,470.2,655.7,-28%,D,EXACT,1.0
3,BIHAR,AURANGABAD,24.791,84.408,1.5,6.8,-78%,LD,830.8,803,3%,N,EXACT,1.0
4,BIHAR,BANKA,24.854,86.838,0,7.3,-100%,NR,523.7,781.5,-33%,D,EXACT,1.0
5,BIHAR,BEGUSARAI,25.497,86.13,0,10.5,-100%,NR,563.4,919.7,-39%,D,EXACT,1.0
6,BIHAR,BHABUA,24.992,83.606,4.3,7.4,-42%,D,499.9,830.3,-40%,D,EXACT,1.0
7,BIHAR,BHAGALPUR,25.27,87.083,1,6.1,-84%,LD,415.8,870.9,-52%,D,EXACT,1.0
8,BIHAR,BHOJPUR,25.474,84.54,1.4,4.5,-69%,LD,499.6,828,-40%,D,EXACT,1.0
9,BIHAR,BUXAR,25.487,84.094,0,5.9,-100%,NR,655.2,739.1,-11%,N,EXACT,1.0
10,BIHAR,DARBHANGA,26.085,86.055,0.6,4.5,-86%,LD,412.7,822.7,-50%,D,EXACT,1.0
11,BIHAR,EAST CHAMPARAN,26.618,84.922,2.2,8.1,-73%,LD,529.7,976.9,-46%,D,EXACT,1.0
12,BIHAR,GAYA,24.697,84.934,0.1,7.8,-98%,LD,603,770.4,-22%,D,EXACT,1.0
13,BIHAR,GOPALGANJ,26.444,84.374,0.3,9.1,-97%,LD,528.4,903.9,-42%,D,EXACT,1.0
14,BIHAR,JAHANABAD,25.155,85.017,1.5,11,-86%,LD,317.2,766.3,-59%,D,EXACT,1.0
15,BIHAR,JAMUI,24.785,86.293,0,6.7,-100%,NR,487.9,838.5,-42%,D,EXACT,1.0
16,BIHAR,KATIHAR,25.55,87.64,0,9.5,-100%,NR,622.8,965,-35%,D,EXACT,1.0
17,BIHAR,KHAGARIA,25.511,86.601,0.7,5.1,-86%,LD,782.9,880.4,-11%,N,EXACT,1.0
18,BIHAR,KISHANGANJ,26.296,87.939,36.6,15.9,130%,LE,1115.4,1618.6,-31%,D,EXACT,1.0
19,BIHAR,LAKHISARAI,25.162,86.137,0,2.9,-100%,NR,677,759.6,-11%,N,EXACT,1.0
20,BIHAR,MADHEPURA,25.822,86.898,0,8.2,-100%,NR,614.5,956.7,-36%,D,EXACT,1.0
21,BIHAR,MADHUBANI,26.402,86.222,7.2,3.9,84%,LE,530.4,901.6,-41%,D,EXACT,1.0
22,BIHAR,MUNGER,25.21,86.526,0,6.1,-100%,NR,644.2,925.6,-30%,D,EXACT,1.0
23,BIHAR,MUZAFFARPUR,26.152,85.329,0,7.1,-100%,NR,457.7,889.9,-49%,D,EXACT,1.0
24,BIHAR,NALANDA,25.219,85.448,0,8.9,-100%,NR,481.4,789,-39%,D,EXACT,1.0
25,BIHAR,NAWADA,24.811,85.59,0,6.7,-100%,NR,576.1,755.7,-24%,D,EXACT,1.0
26,BIHAR,PATNA,25.455,85.227,0.1,7.1,-99%,LD,447.3,819.1,-45%,D,EXACT,1.0
27,BIHAR,PURNEA,25.815,87.404,2.2,9.1,-76%,LD,741.6,1294.3,-43%,D,EXACT,1.0
28,BIHAR,ROHTAS,24.98,84.026,2.5,7.4,-66%,LD,602.1,792.7,-24%,D,EXACT,1.0
29,BIHAR,SAHARSA,25.814,86.591,1.5,6.3,-76%,LD,509.7,992.7,-49%,D,EXACT,1.0
30,BIHAR,SAMASTIPUR,25.774,85.865,0,7.6,-100%,NR,462.9,851.9,-46%,D,EXACT,1.0
31,BIHAR,SARAN,25.904,84.826,0,4.5,-100%,NR,435.5,840.8,-48%,D,EXACT,1.0
32,BIHAR,SHEIKHPURA,25.126,85.839,0,4.6,-100%,NR,493.6,747.9,-34%,D,EXACT,1.0
33,BIHAR,SHEOHAR,26.498,85.301,0,11.9,-100%,NR,344.9,932.1,-63%,LD,EXACT,1.0
34,BIHAR,SITAMARHI,26.585,85.552,3.7,7.2,-48%,D,408.5,990.6,-59%,D,EXACT,1.0
35,BIHAR,SIWAN,26.162,84.386,0,6.8,-100%,NR,730.7,842.3,-13%,N,EXACT,1.0
36,BIHAR,SUPAUL,26.245,86.808,1.2,6.8,-83%,LD,721.6,997.6,-28%,D,EXACT,1.0
37,BIHAR,VAISHALI,25.768,85.367,0,5.1,-100%,NR,482,832.9,-42%,D,EXACT,1.0
38,BIHAR,WEST CHAMPARAN,27.081,84.338,4.3,7.8,-45%,D,693.9,1154.2,-40%,D,EXACT,1.0
1,UTTAR PRADESH,AGRA,27.036,78.076,14.6,2.8,422%,LE,513.3,512.7,0%,N,EXACT,1.0
2,UTTAR PRADESH,ALIGARH,27.926,78.065,0,2,-100%,NR,314.6,568.3,-45%,D,EXACT,1.0
3,UTTAR PRADESH,AMROHA,28.813,78.332,0,2.5,-100%,NR,647.6,788.4,-18%,N,EXACT,1.0
4,UTTAR PRADESH,AURAIYA,26.658,79.479,0,3,-100%,NR,516.4,496.4,4%,N,EXACT,1.0
5,UTTAR PRADESH,BADAUN,28.078,79.042,10.8,2.6,313%,LE,656.8,647,2%,N,EXACT,1.0
6,UTTAR PRADESH,BAGHPAT,29.057,77.308,0,1.2,-100%,NR,493,486.5,1%,N,EXACT,1.0
7,UTTAR PRADESH,BAREILLY,28.458,79.431,9.3,5.1,82%,LE,752.3,752.8,0%,N,EXACT,1.0
8,UTTAR PRADESH,BIJNOR,29.386,78.389,0,4.8,-100%,NR,1118.6,863.1,30%,E,EXACT,1.0
9,UTTAR PRADESH,BULANDSHAHAR,28.363,78.015,0,3.1,-100%,NR,454,514.8,-12%,N,EXACT,1.0
10,UTTAR PRADESH,ETAH,27.516,78.717,2,2.7,-26%,D,688.5,490.7,40%,E,EXACT,1.0
11,UTTAR PRADESH,ETAWAH,26.764,79.095,7.2,3.5,105%,LE,644.6,546.5,18%,N,EXACT,1.0
12,UTTAR PRADESH,FIROZABAD,27.187,78.526,25,5.1,390%,LE,710.8,558.5,27%,E,EXACT,1.0
13,UTTAR PRADESH,GAUTAM BUDDHA NAGAR,28.394,77.556,0,1.1,-100%,NR,657,445.5,47%,E,EXACT,1.0
14,UTTAR PRADESH,GHAZIABAD,28.768,77.476,0,1.1,-100%,NR,182.8,448.4,-59%,D,EXACT,1.0
15,UTTAR PRADESH,HAMIRPUR,25.751,79.865,0,4.1,-100%,NR,1052.3,675.9,56%,E,EXACT,1.0
16,UTTAR PRADESH,HAPUR,28.722,77.893,0,1.7,-100%,NR,312.5,654.3,-52%,D,EXACT,1.0
17,UTTAR PRADESH,HATHRAS,27.582,78.164,0.7,2.2,-70%,LD,466,535,-13%,N,EXACT,1.0
18,UTTAR PRADESH,JALAUN,26.091,79.386,0.5,4.2,-88%,LD,696.8,615,13%,N,EXACT,1.0
19,UTTAR PRADESH,JHANSI,25.508,78.951,1.1,4.7,-76%,LD,563.2,698.6,-19%,N,EXACT,1.0
20,UTTAR PRADESH,KASGANJ,27.773,78.846,0,2.8,-100%,NR,568.3,645.4,-12%,N,EXACT,1.0
21,UTTAR PRADESH,LALITPUR,24.653,78.562,14.6,10,46%,E,956.1,778.7,23%,E,EXACT,1.0
