S.No,STATE,DISTRICT,Lat,Lon,ACTUAL_1,NORMAL_1,PCTDEP_1,CAT_1,ACTUAL_2,NORMAL_2,PCTDEP_2,CAT_2,match_type,match_score
1,ANDAMAN & NICOBAR ISLANDS,NICOBAR,7.507,93.597,2.1,7.2,-71,LD,416.3,661.1,-37,D,EXACT,1.0
2,ANDAMAN & NICOBAR ISLANDS,NORTH & MIDDLE ANDAMAN,12.833,92.863,17.5,8.3,111,LE,1551.6,1173,32,E,EXACT,1.0
3,ANDAMAN & NICOBAR ISLANDS,SOUTH ANDAMAN,11.508,92.644,7.7,16.3,-53,D,864.7,1006.1,-14,N,EXACT,1.0
1,ARUNACHAL PRADESH,ANJAW,28.066,96.825,0,22.2,-100,NR,124.2,1126.6,-89,LD,EXACT,1.0
2,ARUNACHAL PRADESH,CHANGLANG,27.363,96.341,6.4,11.7,-45,D,730.9,923,-21,D,EXACT,1.0
3,ARUNACHAL PRADESH,DIBANG VALLEY,28.7,95.88,,12.6,,ND,,840.9,,ND,EXACT,1.0
4,ARUNACHAL PRADESH,EAST KAMENG,27.586,92.923,0,9.6,-100,NR,1009.3,828.8,22,E,EXACT,1.0
5,ARUNACHAL PRADESH,EAST SIANG,28.044,95.355,3.3,23.1,-86,LD,1698.2,2192.2,-23,D,EXACT,1.0
6,ARUNACHAL PRADESH,KURUNG KUMEY,28.014,93.202,0,7.9,-100,NR,418.3,789.1,-47,D,EXACT,1.0
7,ARUNACHAL PRADESH,LOHIT,27.906,96.276,1.4,17,-92,LD,696.9,1095.6,-36,D,EXACT,1.0
8,ARUNACHAL PRADESH,LOWER DIBANG VALLEY,28.25,95.84,,19.5,,ND,,1618,,ND,EXACT,1.0
9,ARUNACHAL PRADESH,LOWER SUBANSIRI,27.562,93.787,0,6.1,-100,NR,301.7,510.2,-41,D,EXACT,1.0
10,ARUNACHAL PRADESH,PAPUMPARA,27.29,93.593,0,13.9,-100,NR,1266.3,1536.4,-18,N,EXACT,1.0
11,ARUNACHAL PRADESH,TAWANG,27.662,91.95,1.6,5.7,-72,LD,260.8,658.2,-60,LD,EXACT,1.0
12,ARUNACHAL PRADESH,TIRAP,27.028,95.532,0,16.1,-100,NR,1533.7,1363.8,12,N,EXACT,1.0
13,ARUNACHAL PRADESH,UPPER SIANG,28.834,94.915,1.1,8.9,-88,LD,839.3,1115.8,-25,D,EXACT,1.0
14,ARUNACHAL PRADESH,UPPER SUBANSIRI,28.291,93.933,0,5.5,-100,NR,269.1,629.6,-57,D,EXACT,1.0
15,ARUNACHAL PRADESH,WEST KAMENG,27.298,92.39,0.3,13.1,-98,LD,351.2,1170.2,-70,LD,EXACT,1.0
16,ARUNACHAL PRADESH,WEST SIANG,28.159,94.625,0,10.9,-100,NR,485.4,1363.7,-64,LD,EXACT,1.0
1,ASSAM,BAJALI,26.47,91.0,0,21.4,-100,NR,879.5,1508.1,-42,D,EXACT,1.0
2,ASSAM,BAKSA,26.661,91.353,0,11.9,-100,NR,903.1,1106.1,-18,N,EXACT,1.0
3,ASSAM,BARPETA,26.34,91.005,0,21.4,-100,NR,1058.4,1508.1,-30,D,EXACT,1.0
4,ASSAM,BISWANATH,26.829,93.383,,6.4,,ND,,1030.7,,ND,EXACT,1.0
5,ASSAM,BONGAIGAON,26.36,90.62,0,17.2,-100,NR,732,1679.6,-56,D,EXACT,1.0
6,ASSAM,CACHAR,24.813,92.855,3.3,13.5,-75,LD,1194.1,1242.3,-4,N,EXACT,1.0
7,ASSAM,CHARAIDEO,27.063,95.046,0,11.7,-100,NR,875,681.8,28,E,EXACT,1.0
8,ASSAM,CHIRANG,26.66,90.599,0,19.7,-100,NR,1036.1,1666.5,-38,D,EXACT,1.0
9,ASSAM,DARRANG,26.448,92.029,0,7.3,-100,NR,493.6,923.2,-47,D,EXACT,1.0
10,ASSAM,DHEMAJI,27.59,94.775,,10.5,,ND,1594.1,1419.6,12,N,EXACT,1.0
11,ASSAM,DHUBRI,26.01,90.033,0,11,-100,NR,1008.2,1519.2,-34,D,EXACT,1.0
12,ASSAM,DIBRUGARH,27.367,95.053,3.6,12.6,-71,LD,846.6,1016.5,-17,N,EXACT,1.0
13,ASSAM,DIMA HASAO,25.378,93.031,0,4.1,-100,NR,305.8,733.8,-58,D,EXACT,1.0
14,ASSAM,GOALPARA,26.052,90.605,0.3,13,-97,LD,597.1,1423.1,-58,D,EXACT,1.0
15,ASSAM,GOLAGHAT,26.475,93.835,0,6.3,-100,NR,609.1,705.7,-14,N,EXACT,1.0
16,ASSAM,HAILAKANDI,24.498,92.588,42.2,17,148,LE,857.6,1060,-19,N,EXACT,1.0
17,ASSAM,HOJAI,25.978,92.98,0,5.2,-100,NR,289.5,508,-43,D,EXACT,1.0
18,ASSAM,JORHAT,26.711,94.264,8.2,6.6,25,E,610.2,841.3,-27,D,EXACT,1.0
19,ASSAM,KAMRUP METROPOLITAN,26.13,91.888,0.8,11.4,-93,LD,585,741.3,-21,D,EXACT,1.0
20,ASSAM,KAMRUP RURAL,26.1,91.415,0,10.1,-100,NR,383.9,908.9,-58,D,EXACT,1.0
21,ASSAM,KARBI ANGLONG,26.157,93.405,0,7.2,-100,NR,373.5,542.9,-31,D,EXACT,1.0
22,ASSAM,KOKRAJHAR,26.494,90.117,0,21.3,-100,NR,1800.8,1957,-8,N,EXACT,1.0
23,ASSAM,LAKHIMPUR,27.174,94.141,13.6,17.8,-24,D,1638.4,1379.9,19,N,EXACT,1.0
24,ASSAM,MAJULI,26.999,94.292,,6.6,,ND,949,841.3,13,N,EXACT,1.0
25,ASSAM,MORIGAON,26.282,92.284,0,13.5,-100,NR,416.8,765.6,-46,D,EXACT,1.0
26,ASSAM,NAGAON,26.362,92.754,0,9.8,-100,NR,321.9,698.3,-54,D,EXACT,1.0
27,ASSAM,NALBARI,26.371,91.382,0,19.5,-100,NR,405.1,1126.6,-64,LD,EXACT,1.0
28,ASSAM,SIBSAGAR,26.97,94.66,5.1,10.3,-50,D,569,823.9,-31,D,EXACT,1.0
29,ASSAM,SONITPUR,26.757,92.699,0,11.2,-99,LD,780.1,824.4,-5,N,EXACT,1.0
30,ASSAM,SOUTH SALMARA,25.918,89.962,,11,,ND,,1519.2,,ND,EXACT,1.0
31,ASSAM,SRIBHUMI,24.868637,92.360548,0.7,17.8,-96,LD,1227.1,1520,-19,N,EXACT,1.0
32,ASSAM,TAMULPUR,26.69,91.1,0,7.3,-100,NR,897.8,983.8,-9,N,EXACT,1.0
33,ASSAM,TINSUKIA,27.58,95.62,0.3,11.6,-97,LD,980.4,986.8,-1,N,EXACT,1.0
34,ASSAM,UDALGURI,26.73,92.032,0,14.5,-100,NR,442.7,1028.7,-57,D,EXACT,1.0
35,ASSAM,WEST KARBI ANGLONG,25.85,92.533,0,5.8,-100,NR,374.2,481.9,-22,D,EXACT,1.0
