S.No,STATE,DISTRICT,Lat,Lon,ACTUAL_1,NORMAL_1,PCTDEP_1,CAT_1,ACTUAL_2,NORMAL_2,PCTDEP_2,CAT_2,match_type,match_score
1,ANDAMAN & NICOBAR ISLANDS,NICOBAR,7.507,93.597,0,9.4,-100%,NR,482,840.1,-43%,D,EXACT,1.0
2,ANDAMAN & NICOBAR ISLANDS,NORTH & MIDDLE ANDAMAN,12.833,92.863,53.5,14.3,274%,LE,2006.3,1530.6,31%,E,EXACT,1.0
3,ANDAMAN & NICOBAR ISLANDS,SOUTH ANDAMAN,11.508,92.644,0.5,12.4,-96%,LD,1026.7,1284.5,-20%,D,EXACT,1.0
1,ARUNACHAL PRADESH,ANJAW,28.066,96.825,0,6.3,-100%,NR,165.8,1371.8,-88%,LD,EXACT,1.0
2,ARUNACHAL PRADESH,CHANGLANG,27.363,96.341,1.3,8.9,-86%,LD,994.8,1147.7,-13%,N,EXACT,1.0
3,ARUNACHAL PRADESH,DIBANG VALLEY,28.7,95.88,,5.8,,ND,,939.9,,ND,EXACT,1.0
4,ARUNACHAL PRADESH,EAST KAMENG,27.586,92.923,8.2,10.4,-22%,D,1209.8,1022.3,18%,N,EXACT,1.0
5,ARUNACHAL PRADESH,EAST SIANG,28.044,95.355,25.8,18.2,42%,E,1953.5,2705.8,-28%,D,EXACT,1.0
6,ARUNACHAL PRADESH,KURUNG KUMEY,28.014,93.202,5.5,17.2,-68%,LD,529.4,961.5,-45%,D,EXACT,1.0
7,ARUNACHAL PRADESH,LOHIT,27.906,96.276,6.5,7.5,-13%,N,856.6,1318.4,-35%,D,EXACT,1.0
8,ARUNACHAL PRADESH,LOWER DIBANG VALLEY,28.25,95.84,,12.2,,ND,,1951.9,,ND,EXACT,1.0
9,ARUNACHAL PRADESH,LOWER SUBANSIRI,27.562,93.787,0.1,3.9,-97%,LD,393.3,638.8,-38%,D,EXACT,1.0
10,ARUNACHAL PRADESH,PAPUMPARA,27.29,93.593,1,15.7,-93%,LD,1515.2,1839.5,-18%,N,EXACT,1.0
11,ARUNACHAL PRADESH,TAWANG,27.662,91.95,3.9,9.2,-58%,D,312,837.6,-63%,LD,EXACT,1.0
12,ARUNACHAL PRADESH,TIRAP,27.028,95.532,2.5,12.5,-80%,LD,1666,1679.2,-1%,N,EXACT,1.0
13,ARUNACHAL PRADESH,UPPER SIANG,28.834,94.915,2.4,19.3,-88%,LD,979.6,1431.8,-32%,D,EXACT,1.0
14,ARUNACHAL PRADESH,UPPER SUBANSIRI,28.291,93.933,0,8.1,-100%,NR,321.1,795.3,-60%,LD,EXACT,1.0
15,ARUNACHAL PRADESH,WEST KAMENG,27.298,92.39,9.2,13.5,-32%,D,483.3,1448.4,-67%,LD,EXACT,1.0
16,ARUNACHAL PRADESH,WEST SIANG,28.159,94.625,0,21,-100%,NR,572.5,1679,-66%,LD,EXACT,1.0
1,ASSAM,BAJALI,26.47,91.0,0,20.8,-100%,NR,1023.5,1798.6,-43%,D,EXACT,1.0
2,ASSAM,BAKSA,26.661,91.353,5,14.6,-66%,LD,1104.1,1314.4,-16%,N,EXACT,1.0
3,ASSAM,BARPETA,26.34,91.005,0,20.8,-100%,NR,1155.2,1798.6,-36%,D,EXACT,1.0
4,ASSAM,BISWANATH,26.829,93.383,,4.8,,ND,,1282.3,,ND,EXACT,1.0
5,ASSAM,BONGAIGAON,26.36,90.62,0,24.7,-100%,NR,846.2,2026,-58%,D,EXACT,1.0
6,ASSAM,CACHAR,24.813,92.855,3.4,12.7,-74%,LD,1474.1,1563.2,-6%,N,EXACT,1.0
7,ASSAM,CHARAIDEO,27.063,95.046,0,9.8,-100%,NR,1121,886.1,27%,E,EXACT,1.0
8,ASSAM,CHIRANG,26.66,90.599,0,25.1,-100%,NR,1168.1,2053.8,-43%,D,EXACT,1.0
9,ASSAM,DARRANG,26.448,92.029,13.2,7.5,76%,LE,658.5,1106.6,-40%,D,EXACT,1.0
10,ASSAM,DHEMAJI,27.59,94.775,0,18,-100%,NR,1986.2,1738.8,14%,N,EXACT,1.0
11,ASSAM,DHUBRI,26.01,90.033,0,9.7,-100%,NR,1158,1803.5,-36%,D,EXACT,1.0
12,ASSAM,DIBRUGARH,27.367,95.053,0.5,8.1,-94%,LD,1027.6,1266.1,-19%,N,EXACT,1.0
13,ASSAM,DIMA HASAO,25.378,93.031,1.1,7.6,-86%,LD,524.4,873.7,-40%,D,EXACT,1.0
14,ASSAM,GOALPARA,26.052,90.605,2.7,10.5,-75%,LD,927.6,1720.5,-46%,D,EXACT,1.0
15,ASSAM,GOLAGHAT,26.475,93.835,0,7.1,-100%,NR,815.9,890.9,-8%,N,EXACT,1.0
16,ASSAM,HAILAKANDI,24.498,92.588,1.7,10.7,-84%,LD,1142.8,1297,-12%,N,EXACT,1.0
