S.No,STATE,DISTRICT,Lat,Lon,ACTUAL_1,NORMAL_1,PCTDEP_1,CAT_1,ACTUAL_2,NORMAL_2,PCTDEP_2,CAT_2,match_type,match_score
1,ANDAMAN & NICOBAR ISLANDS,NICOBAR,7.507,93.597,17,8.1,110%,LE,702,1030.3,-32%,D,EXACT,1.0
2,ANDAMAN & NICOBAR ISLANDS,NORTH & MIDDLE ANDAMAN,12.833,92.863,80.3,11.8,581%,LE,2556.7,1808.2,41%,E,EXACT,1.0
3,ANDAMAN & NICOBAR ISLANDS,SOUTH ANDAMAN,11.508,92.644,31.3,8.1,287%,LE,1363.8,1540.3,-11%,N,EXACT,1.0
1,ARUNACHAL PRADESH,ANJAW,28.066,96.825,0,9,-100%,NR,173,1523.1,-89%,LD,EXACT,1.0
2,ARUNACHAL PRADESH,CHANGLANG,27.363,96.341,0,10.8,-100%,NR,1023,1292.7,-21%,D,EXACT,1.0
3,ARUNACHAL PRADESH,DIBANG VALLEY,28.7,95.88,,9.5,,ND,,1123.6,,ND,EXACT,1.0
4,ARUNACHAL PRADESH,EAST KAMENG,27.586,92.923,28.9,12.6,129%,LE,1430.3,1185.1,21%,E,EXACT,1.0
5,ARUNACHAL PRADESH,EAST SIANG,28.044,95.355,5.3,23.3,-77%,LD,2043.3,3052.6,-33%,D,EXACT,1.0
6,ARUNACHAL PRADESH,KURUNG KUMEY,28.014,93.202,11.3,12.8,-12%,N,626.2,1173,-47%,D,EXACT,1.0
7,ARUNACHAL PRADESH,LOHIT,27.906,96.276,0,7.6,-100%,NR,904.7,1503.9,-40%,D,EXACT,1.0
8,ARUNACHAL PRADESH,LOWER DIBANG VALLEY,28.25,95.84,,19.5,,ND,,2250.8,,ND,EXACT,1.0
9,ARUNACHAL PRADESH,LOWER SUBANSIRI,27.562,93.787,3.3,8.7,-62%,LD,412.2,721.9,-43%,D,EXACT,1.0
10,ARUNACHAL PRADESH,PAPUMPARA,27.29,93.593,7.9,19.6,-60%,LD,1727.5,2108.4,-18%,N,EXACT,1.0
11,ARUNACHAL PRADESH,TAWANG,27.662,91.95,0,8,-100%,NR,333.7,958.8,-65%,LD,EXACT,1.0
12,ARUNACHAL PRADESH,TIRAP,27.028,95.532,0,7.7,-100%,NR,1863.5,1878.3,-1%,N,EXACT,1.0
13,ARUNACHAL PRADESH,UPPER SIANG,28.834,94.915,6.8,19.3,-65%,LD,1205.1,1693.6,-29%,D,EXACT,1.0
14,ARUNACHAL PRADESH,UPPER SUBANSIRI,28.291,93.933,3.1,6.6,-54%,D,350.8,923.6,-62%,LD,EXACT,1.0
15,ARUNACHAL PRADESH,WEST KAMENG,27.298,92.39,4.9,9.8,-50%,D,527.7,1633.4,-68%,LD,EXACT,1.0
16,ARUNACHAL PRADESH,WEST SIANG,28.159,94.625,6.9,18.4,-63%,LD,621.2,1942.5,-68%,LD,EXACT,1.0
1,ASSAM,BAJALI,26.47,91.0,8,14.5,-45%,D,1061,2049.2,-48%,D,EXACT,1.0
2,ASSAM,BAKSA,26.661,91.353,11.6,15.1,-23%,D,1147.3,1484.3,-23%,D,EXACT,1.0
3,ASSAM,BARPETA,26.34,91.005,44.5,14.5,207%,LE,1278,2049.2,-38%,D,EXACT,1.0
4,ASSAM,BISWANATH,26.829,93.383,,2.8,,ND,,1432.6,,ND,EXACT,1.0
5,ASSAM,BONGAIGAON,26.36,90.62,52.5,15,250%,LE,974.6,2288.6,-57%,D,EXACT,1.0
6,ASSAM,CACHAR,24.813,92.855,1.4,12.9,-89%,LD,1610,1763.2,-9%,N,EXACT,1.0
7,ASSAM,CHARAIDEO,27.063,95.046,0,8,-100%,NR,1191,1009.7,18%,N,EXACT,1.0
