S.No,STATE,DISTRICT,Lat,Lon,ACTUAL_1,NORMAL_1,PCTDEP_1,CAT_1,ACTUAL_2,NORMAL_2,PCTDEP_2,CAT_2,match_type,match_score
1,ANDAMAN & NICOBAR ISLANDS,NICOBAR,7.507,93.597,1.3,5.8,-77,LD,236.9,517.9,-54,D,EXACT,1.0
2,ANDAMAN & NICOBAR ISLANDS,NORTH & MIDDLE ANDAMAN,12.833,92.863,6.9,15.4,-55,D,1273.6,892.3,43,E,EXACT,1.0
3,ANDAMAN & NICOBAR ISLANDS,SOUTH ANDAMAN,11.508,92.644,7.1,15.6,-54,D,645.7,775.6,-17,N,EXACT,1.0
1,ARUNACHAL PRADESH,ANJAW,28.066,96.825,1.3,16.5,-92,LD,105.9,911.3,-88,LD,EXACT,1.0
2,ARUNACHAL PRADESH,CHANGLANG,27.363,96.341,0,11.1,-100,NR,603.1,750.3,-20,D,EXACT,1.0
3,ARUNACHAL PRADESH,DIBANG VALLEY,28.7,95.88,,7.9,,ND,,719.9,,ND,EXACT,1.0
4,ARUNACHAL PRADESH,EAST KAMENG,27.586,92.923,0,11.6,-100,NR,836,674,24,E,EXACT,1.0
5,ARUNACHAL PRADESH,EAST SIANG,28.044,95.355,1,27.2,-96,LD,1467.1,1820.7,-19,N,EXACT,1.0
6,ARUNACHAL PRADESH,KURUNG KUMEY,28.014,93.202,0,21.6,-100,NR,271.4,624.4,-57,D,EXACT,1.0
7,ARUNACHAL PRADESH,LOHIT,27.906,96.276,0.2,12.8,-98,LD,558.2,897.6,-38,D,EXACT,1.0
8,ARUNACHAL PRADESH,LOWER DIBANG VALLEY,28.25,95.84,,15.8,,ND,,1355.8,,ND,EXACT,1.0
9,ARUNACHAL PRADESH,LOWER SUBANSIRI,27.562,93.787,4.7,5.1,-8,N,220.5,365.9,-40,D,EXACT,1.0
10,ARUNACHAL PRADESH,PAPUMPARA,27.29,93.593,4.9,15.4,-68,LD,945.9,1263.9,-25,D,EXACT,1.0
11,ARUNACHAL PRADESH,TAWANG,27.662,91.95,0.7,7.5,-91,LD,158.5,516.4,-69,LD,EXACT,1.0
12,ARUNACHAL PRADESH,TIRAP,27.028,95.532,0,18.4,-100,NR,1204.4,1118.9,8,N,EXACT,1.0
13,ARUNACHAL PRADESH,UPPER SIANG,28.834,94.915,0,7,-100,NR,720.1,974.4,-26,D,EXACT,1.0
14,ARUNACHAL PRADESH,UPPER SUBANSIRI,28.291,93.933,2.2,6.3,-65,LD,216.6,527.6,-59,D,EXACT,1.0
15,ARUNACHAL PRADESH,WEST KAMENG,27.298,92.39,7.9,13.9,-43,D,251.4,923.1,-73,LD,EXACT,1.0
16,ARUNACHAL PRADESH,WEST SIANG,28.159,94.625,0,19.7,-100,NR,370.2,1116.6,-67,LD,EXACT,1.0
1,ASSAM,BAJALI,26.47,91.0,0,15.3,-100,NR,668.5,1296.5,-48,D,EXACT,1.0
2,ASSAM,BAKSA,26.661,91.353,1.5,12.8,-89,LD,717.9,943.8,-24,D,EXACT,1.0
3,ASSAM,BARPETA,26.34,91.005,0.8,15.3,-95,LD,801.4,1296.5,-38,D,EXACT,1.0
4,ASSAM,BISWANATH,26.829,93.383,,5.8,,ND,,790.7,,ND,EXACT,1.0
5,ASSAM,BONGAIGAON,26.36,90.62,0,11.1,-100,NR,618.1,1426.5,-57,D,EXACT,1.0
6,ASSAM,CACHAR,24.813,92.855,0.2,16.1,-99,LD,878.4,977.6,-10,N,EXACT,1.0
7,ASSAM,CHARAIDEO,27.063,95.046,24.5,13.7,79,LE,707.5,507,40,E,EXACT,1.0
8,ASSAM,CHIRANG,26.66,90.599,0,25.7,-100,NR,798,1421.4,-44,D,EXACT,1.0
9,ASSAM,DARRANG,26.448,92.029,1,5.5,-82,LD,386.6,760.5,-49,D,EXACT,1.0
10,ASSAM,DHEMAJI,27.59,94.775,1.6,12.2,-87,LD,1271.3,1147.5,11,N,EXACT,1.0
11,ASSAM,DHUBRI,26.01,90.033,0,14.6,-100,NR,817.3,1264.2,-35,D,EXACT,1.0
