S.No,STATE,DISTRICT,Lat,Lon,ACTUAL_1,NORMAL_1,PCTDEP_1,CAT_1,ACTUAL_2,NORMAL_2,PCTDEP_2,CAT_2,match_type,match_score
1,ANDAMAN & NICOBAR ISLANDS,NICOBAR,7.507,93.597,17.3,10.3,68,LE,394.1,612.2,-36,D,EXACT,1.0
2,ANDAMAN & NICOBAR ISLANDS,NORTH & MIDDLE ANDAMAN,12.833,92.863,18.8,16.4,15,N,1469.6,1067,38,E,EXACT,1.0
3,ANDAMAN & NICOBAR ISLANDS,SOUTH ANDAMAN,11.508,92.644,20.5,12,71,LE,803.7,912.8,-12,N,EXACT,1.0
1,ARUNACHAL PRADESH,ANJAW,28.066,96.825,0,16.4,-100,NR,120.4,1046.2,-88,LD,EXACT,1.0
2,ARUNACHAL PRADESH,CHANGLANG,27.363,96.341,21.3,8.6,147,LE,706.1,849.6,-17,N,EXACT,1.0
3,ARUNACHAL PRADESH,DIBANG VALLEY,28.7,95.88,,2.7,,ND,,786,,ND,EXACT,1.0
4,ARUNACHAL PRADESH,EAST KAMENG,27.586,92.923,1.5,8.3,-82,LD,984.9,764.9,29,E,EXACT,1.0
5,ARUNACHAL PRADESH,EAST SIANG,28.044,95.355,1.3,14.4,-91,LD,1658,2046.4,-19,N,EXACT,1.0
6,ARUNACHAL PRADESH,KURUNG KUMEY,28.014,93.202,2.2,13.4,-84,LD,370.6,726.8,-49,D,EXACT,1.0
7,ARUNACHAL PRADESH,LOHIT,27.906,96.276,2.2,7.5,-71,LD,659.7,1011.9,-35,D,EXACT,1.0
8,ARUNACHAL PRADESH,LOWER DIBANG VALLEY,28.25,95.84,,8.6,,ND,,1505.9,,ND,EXACT,1.0
9,ARUNACHAL PRADESH,LOWER SUBANSIRI,27.562,93.787,2.1,6.5,-67,LD,283.2,470.4,-40,D,EXACT,1.0
10,ARUNACHAL PRADESH,PAPUMPARA,27.29,93.593,7.6,9,-16,N,1251.9,1445.8,-13,N,EXACT,1.0
11,ARUNACHAL PRADESH,TAWANG,27.662,91.95,0,7.7,-100,NR,211,598.2,-65,LD,EXACT,1.0
