S.No,STATE,DISTRICT,Lat,Lon,ACTUAL_1,NORMAL_1,PCTDEP_1,CAT_1,ACTUAL_2,NORMAL_2,PCTDEP_2,CAT_2,match_type,match_score
1,ANDAMAN & NICOBAR ISLANDS,NICOBAR,7.507,93.597,23.3,12.3,90%,LE,641.3,998.2,-36%,D,EXACT,1.0
2,ANDAMAN & NICOBAR ISLANDS,NORTH & MIDDLE ANDAMAN,12.833,92.863,13.1,21.7,-40%,D,2436.2,1766.7,38%,E,EXACT,1.0
3,ANDAMAN & NICOBAR ISLANDS,SOUTH ANDAMAN,11.508,92.644,31.5,15.7,101%,LE,1298.6,1502.9,-14%,N,EXACT,1.0
1,ARUNACHAL PRADESH,ANJAW,28.066,96.825,0,7,-100%,NR,173,1506,-89%,LD,EXACT,1.0
2,ARUNACHAL PRADESH,CHANGLANG,27.363,96.341,0,9.7,-100%,NR,1020.5,1264.5,-19%,N,EXACT,1.0
3,ARUNACHAL PRADESH,DIBANG VALLEY,28.7,95.88,,8.2,,ND,,1102.7,,ND,EXACT,1.0
4,ARUNACHAL PRADESH,EAST KAMENG,27.586,92.923,0,5.1,-100%,NR,1401.5,1156.5,21%,E,EXACT,1.0
5,ARUNACHAL PRADESH,EAST SIANG,28.044,95.355,0,18,-100%,NR,2030.3,2996.6,-32%,D,EXACT,1.0
6,ARUNACHAL PRADESH,KURUNG KUMEY,28.014,93.202,0,8,-100%,NR,613.7,1148.8,-47%,D,EXACT,1.0
7,ARUNACHAL PRADESH,LOHIT,27.906,96.276,0,9.8,-100%,NR,890,1480.6,-40%,D,EXACT,1.0
8,ARUNACHAL PRADESH,LOWER DIBANG VALLEY,28.25,95.84,,16.7,,ND,,2185.4,,ND,EXACT,1.0
9,ARUNACHAL PRADESH,LOWER SUBANSIRI,27.562,93.787,0,2.5,-100%,NR,407.3,702.9,-42%,D,EXACT,1.0
10,ARUNACHAL PRADESH,PAPUMPARA,27.29,93.593,0,17.2,-100%,NR,1718.4,2055.7,-16%,N,EXACT,1.0
11,ARUNACHAL PRADESH,TAWANG,27.662,91.95,0,7.5,-100%,NR,329.3,936,-65%,LD,EXACT,1.0
12,ARUNACHAL PRADESH,TIRAP,27.028,95.532,0,9.9,-100%,NR,1841,1851.2,-1%,N,EXACT,1.0
13,ARUNACHAL PRADESH,UPPER SIANG,28.834,94.915,0.8,9,-91%,LD,1191,1641.6,-27%,D,EXACT,1.0
14,ARUNACHAL PRADESH,UPPER SUBANSIRI,28.291,93.933,0,7.8,-100%,NR,347.3,895.5,-61%,LD,EXACT,1.0
15,ARUNACHAL PRADESH,WEST KAMENG,27.298,92.39,0.1,8.7,-99%,LD,521,1602.4,-67%,LD,EXACT,1.0
16,ARUNACHAL PRADESH,WEST SIANG,28.159,94.625,0,13.2,-100%,NR,613.3,1886.4,-67%,LD,EXACT,1.0
1,ASSAM,BAJALI,26.47,91.0,0,13.4,-100%,NR,1053,2000.5,-47%,D,EXACT,1.0
2,ASSAM,BAKSA,26.661,91.353,0,6.7,-100%,NR,1130.6,1453.7,-22%,D,EXACT,1.0
3,ASSAM,BARPETA,26.34,91.005,0,13.4,-100%,NR,1233.5,2000.5,-38%,D,EXACT,1.0
4,ASSAM,BISWANATH,26.829,93.383,,6.2,,ND,,1417,,ND,EXACT,1.0
5,ASSAM,BONGAIGAON,26.36,90.62,0,15.9,-100%,NR,922.1,2234.8,-59%,D,EXACT,1.0
6,ASSAM,CACHAR,24.813,92.855,1.9,6.4,-70%,LD,1601.8,1732.4,-8%,N,EXACT,1.0
7,ASSAM,CHARAIDEO,27.063,95.046,0,4.1,-100%,NR,1191,983.6,21%,E,EXACT,1.0
8,ASSAM,CHIRANG,26.66,90.599,0,17.3,-100%,NR,1358.2,2278.1,-40%,D,EXACT,1.0
9,ASSAM,DARRANG,26.448,92.029,0.8,6.1,-86%,LD,690.7,1226.5,-44%,D,EXACT,1.0
10,ASSAM,DHEMAJI,27.59,94.775,0,13.2,-100%,NR,2037.4,1994,2%,N,EXACT,1.0
11,ASSAM,DHUBRI,26.01,90.033,0,17.6,-100%,NR,1273.3,1957,-35%,D,EXACT,1.0
12,ASSAM,DIBRUGARH,27.367,95.053,0,8.5,-100%,NR,1094.6,1415.8,-23%,D,EXACT,1.0
13,ASSAM,DIMA HASAO,25.378,93.031,7.7,3,156%,LE,554,968.1,-43%,D,EXACT,1.0
14,ASSAM,GOALPARA,26.052,90.605,0,16.3,-100%,NR,999.6,1931.3,-48%,D,EXACT,1.0
15,ASSAM,GOLAGHAT,26.475,93.835,24.7,6.9,258%,LE,897.8,997.8,-10%,N,EXACT,1.0
16,ASSAM,HAILAKANDI,24.498,92.588,0,6.2,-100%,NR,1300.9,1428,-9%,N,EXACT,1.0
17,ASSAM,HOJAI,25.978,92.98,0,4.9,-100%,NR,442.7,717.8,-38%,D,EXACT,1.0
18,ASSAM,JORHAT,26.711,94.264,7.1,8.5,-17%,N,808.7,1202.3,-33%,D,EXACT,1.0
19,ASSAM,KAMRUP METROPOLITAN,26.13,91.888,0.4,7.1,-94%,LD,780,999,-22%,D,EXACT,1.0
20,ASSAM,KAMRUP RURAL,26.1,91.415,0,7.3,-100%,NR,638.2,1210.8,-47%,D,EXACT,1.0
21,ASSAM,KARBI ANGLONG,26.157,93.405,0.7,4,-83%,LD,647.2,776.9,-17%,N,EXACT,1.0
22,ASSAM,KOKRAJHAR,26.494,90.117,0,9.5,-100%,NR,2260,2518.4,-10%,N,EXACT,1.0
23,ASSAM,LAKHIMPUR,27.174,94.141,1,13.4,-93%,LD,2167.8,1926.5,13%,N,EXACT,1.0
24,ASSAM,MAJULI,26.999,94.292,,8.5,,ND,966,1202.3,-20%,D,EXACT,1.0
25,ASSAM,MORIGAON,26.282,92.284,6.3,3.3,90%,LE,625.3,1057.6,-41%,D,EXACT,1.0
26,ASSAM,NAGAON,26.362,92.754,13.4,4.5,198%,LE,582.1,970.2,-40%,D,EXACT,1.0
27,ASSAM,NALBARI,26.371,91.382,0,9.1,-100%,NR,615.2,1533.1,-60%,LD,EXACT,1.0
28,ASSAM,SIBSAGAR,26.97,94.66,1.9,8.2,-77%,LD,844.2,1118.1,-24%,D,EXACT,1.0
29,ASSAM,SONITPUR,26.757,92.699,2.7,5.7,-52%,D,1058.4,1123.3,-6%,N,EXACT,1.0
30,ASSAM,SOUTH SALMARA,25.918,89.962,,17.6,,ND,,1957,,ND,EXACT,1.0
31,ASSAM,SRIBHUMI,24.868637,92.360548,0,12.6,-100%,NR,1563.8,2034.5,-23%,D,EXACT,1.0
32,ASSAM,TAMULPUR,26.69,91.1,0,1.7,-100%,NR,1131.5,1274,-11%,N,EXACT,1.0
33,ASSAM,TINSUKIA,27.58,95.62,0,11,-100%,NR,1263.4,1381.8,-9%,N,EXACT,1.0
34,ASSAM,UDALGURI,26.73,92.032,0,7.7,-100%,NR,536.1,1343.2,-60%,LD,EXACT,1.0
35,ASSAM,WEST KARBI ANGLONG,25.85,92.533,43,3.9,1003%,LE,626,664.8,-6%,N,EXACT,1.0
1,MEGHALAYA,EAST GARO HILLS,25.624,90.631,0.5,8.5,-94%,LD,623,1767.7,-65%,LD,EXACT,1.0
2,MEGHALAYA,EAST JAINTIA HILLS,25.258,92.469,0.6,16.2,-96%,LD,1485.9,4253.4,-65%,LD,EXACT,1.0
3,MEGHALAYA,EAST KHASI HILLS,25.381,91.797,8.1,20,-60%,LD,1960.2,4183.2,-53%,D,EXACT,1.0
4,MEGHALAYA,NORTH GARO HILLS,25.856,90.665,0.2,19.3,-99%,LD,609.3,1712.4,-64%,LD,EXACT,1.0
5,MEGHALAYA,RI BHOI,25.871,91.886,15.1,6.6,129%,LE,794.3,1478.7,-46%,D,EXACT,1.0
6,MEGHALAYA,SOUTH GARO HILLS,25.302,90.582,0.6,19.3,-97%,LD,870.5,1712.4,-49%,D,EXACT,1.0
7,MEGHALAYA,SOUTH WEST GARO HILLS,25.446,89.993,1.9,19.3,-90%,LD,533.2,1712.4,-69%,LD,EXACT,1.0
8,MEGHALAYA,SOUTH WEST KHASI HILLS,25.321,91.243,0.9,19.3,-95%,LD,2640.6,1712.4,54%,E,EXACT,1.0
9,MEGHALAYA,WEST GARO HILLS,25.653,90.196,1.8,10.9,-84%,LD,511.6,1758.1,-71%,LD,EXACT,1.0
10,MEGHALAYA,WEST JAINTIA HILLS,25.483,92.285,2.5,16.2,-85%,LD,878.1,4253.4,-79%,LD,EXACT,1.0
11,MEGHALAYA,WEST KHASI HILLS,25.605,91.263,1.5,11.5,-87%,LD,820.2,2492.2,-67%,LD,EXACT,1.0
1,MIZORAM,AIZAWL,23.836,92.824,17,15.2,12%,N,1320.4,1508.4,-12%,N,EXACT,1.0
2,MIZORAM,CHAMPHAI,23.425,93.304,0,10.6,-100%,NR,944.2,1249.2,-24%,D,EXACT,1.0
3,MIZORAM,KOLASIB,24.158,92.727,0,9.4,-100%,NR,1630.8,1631.1,0%,N,EXACT,1.0
4,MIZORAM,LAWNGTLAI,22.434,92.769,0.5,6.7,-93%,LD,1351,1581.9,-15%,N,EXACT,1.0
5,MIZORAM,LUNGLEI,22.968,92.643,1,14.1,-93%,LD,1269.9,1650.2,-23%,D,EXACT,1.0
6,MIZORAM,MAMIT,23.753,92.463,17.2,13.3,30%,E,1043.9,1500.3,-30%,D,EXACT,1.0
7,MIZORAM,SAIHA,22.291,93.001,0.5,14.5,-97%,LD,1458.6,1620.9,-10%,N,EXACT,1.0
8,MIZORAM,SERCHHIP,23.299,92.934,15.5,11.2,38%,E,1421.7,1398.9,2%,N,EXACT,1.0
1,MANIPUR,BISHNUPUR,24.538,93.799,0,4.4,-100%,NR,421.9,1084.7,-61%,LD,EXACT,1.0
2,MANIPUR,CHANDEL,24.14,94.014,3.6,4.4,-18%,N,502,1084.7,-54%,D,EXACT,1.0
3,MANIPUR,CHURACHANDPUR,24.28,93.603,0,4.4,-100%,NR,232,1084.7,-79%,LD,EXACT,1.0
4,MANIPUR,IMPHAL EAST,24.826,94.009,4.3,2.7,59%,E,445.2,684.1,-35%,D,EXACT,1.0
5,MANIPUR,IMPHAL WEST,24.772,93.868,8.3,5,67%,LE,699.5,1623.4,-57%,D,EXACT,1.0
6,MANIPUR,SENAPATI,25.398,94.127,5.7,9,-37%,D,617.6,722.2,-14%,N,EXACT,1.0
7,MANIPUR,TAMENGLONG,25.047,93.556,0,2,-100%,NR,1551.8,3864.2,-60%,LD,EXACT,1.0
8,MANIPUR,THOUBAL,24.621,94.012,3.2,2.7,19%,N,325.7,684.1,-52%,D,EXACT,1.0
9,MANIPUR,UKHRUL,25.23,94.427,13,1.2,983%,LE,922.1,965.9,-5%,N,EXACT,1.0
1,TRIPURA,DHALAI,23.839,91.92,1.7,7.9,-79%,LD,1129.1,1255.4,-10%,N,EXACT,1.0
2,TRIPURA,GOMATI,23.53,91.619,2.3,8.7,-73%,LD,1028.2,1325.8,-22%,D,EXACT,1.0
3,TRIPURA,KHOWAI,23.947,91.655,5.6,3.7,51%,E,1246.2,1211.1,3%,N,EXACT,1.0
4,TRIPURA,NORTH TRIPURA,24.095,92.209,1.7,6.1,-73%,LD,1079.8,1335.9,-19%,N,EXACT,1.0
5,TRIPURA,SIPAHIJALA,23.587,91.33,10.4,8.4,24%,E,1039.7,1239.4,-16%,N,EXACT,1.0
6,TRIPURA,SOUTH TRIPURA,23.192,91.588,8,8.5,-6%,N,1056.7,1574.8,-33%,D,EXACT,1.0
7,TRIPURA,UNAKOTI,24.193,92.04,2.4,7,-65%,LD,1253.7,1336.9,-6%,N,EXACT,1.0
8,TRIPURA,WEST TRIPURA,23.888,91.397,31.8,5.4,489%,LE,1229.8,1112.7,11%,N,EXACT,1.0
1,NAGALAND,DIMAPUR,25.776,93.795,0,3.5,-100%,NR,772.1,772.4,0%,N,EXACT,1.0
2,NAGALAND,KIPHIRE,25.847,94.824,1.1,3,-63%,LD,751.1,571.7,31%,E,EXACT,1.0
3,NAGALAND,KOHIMA,25.77,94.11,5.9,11.8,-50%,D,1033.1,1162.7,-11%,N,EXACT,1.0
4,NAGALAND,LONGLENG,26.559,94.798,,7.2,,ND,,990.8,,ND,EXACT,1.0
5,NAGALAND,MOKOKCHUNG,26.472,94.529,35.6,10.3,246%,LE,1605.9,1308.8,23%,E,EXACT,1.0
6,NAGALAND,MON,26.684,95.018,0.4,5.7,-93%,LD,877.9,999.4,-12%,N,EXACT,1.0
7,NAGALAND,PEREN,25.493,93.615,4.4,3.9,13%,N,905.5,865.2,5%,N,EXACT,1.0
8,NAGALAND,PHEK,25.649,94.532,4.8,7.1,-32%,D,752.2,783.6,-4%,N,EXACT,1.0
9,NAGALAND,TUENSANG,26.177,94.887,,7.2,,ND,,990.8,,ND,EXACT,1.0
10,NAGALAND,WOKHA,26.196,94.198,0.3,8.1,-96%,LD,1250,1173.5,7%,N,EXACT,1.0
11,NAGALAND,ZUNHEBOTO,26.003,94.486,0,6.5,-100%,NR,1543.8,1009.1,53%,E,EXACT,1.0
1,WEST BENGAL,ALIPURDUAR,26.631,89.457,0,9.1,-100%,NR,2563.6,2871.1,-11%,N,EXACT,1.0
2,WEST BENGAL,COOCH BEHAR,26.292,89.346,0,11.4,-100%,NR,1951.2,2221.6,-12%,N,EXACT,1.0
3,WEST BENGAL,DARJEELING,26.853,88.263,0.1,11.9,-99%,LD,2018.4,2577.8,-22%,D,FUZZY,0.842
4,WEST BENGAL,JALPAIGURI,26.681,88.761,0,14,-99%,LD,2062,2745.8,-25%,D,EXACT,1.0
5,WEST BENGAL,KALIMPONG,27.033,88.629,0.5,10.2,-95%,LD,1788.7,2283.6,-22%,D,EXACT,1.0
6,WEST BENGAL,MALDA,25.142,88.089,0,9.1,-100%,NR,785.4,1040.5,-25%,D,FUZZY,0.909
7,WEST BENGAL,NORTH DINAJPUR,25.889,87.998,0,6.3,-100%,NR,931,1358.8,-31%,D,EXACT,1.0
8,WEST BENGAL,SOUTH DINAJPUR,25.367,88.575,0,5.7,-100%,NR,762.2,981.6,-22%,D,EXACT,1.0
1,SIKKIM,GANGTOK,27.292,88.671,12.5,10.6,18%,N,1906.5,2043.2,-7%,N,EXACT,1.0
