S.No,STATE,DISTRICT,Lat,Lon,ACTUAL_1,NORMAL_1,PCTDEP_1,CAT_1,ACTUAL_2,NORMAL_2,PCTDEP_2,CAT_2,match_type,match_score
1,ANDAMAN & NICOBAR ISLANDS,NICOBAR,7.507,93.597,24.8,8.4,195,LE,276,571.7,-52,D,EXACT,1.0
2,ANDAMAN & NICOBAR ISLANDS,NORTH & MIDDLE ANDAMAN,12.833,92.863,2,18.5,-89,LD,1348.4,987.9,36,E,EXACT,1.0
3,ANDAMAN & NICOBAR ISLANDS,SOUTH ANDAMAN,11.508,92.644,12.6,12.9,-2,N,688.2,855.2,-20,D,EXACT,1.0
1,ARUNACHAL PRADESH,ANJAW,28.066,96.825,2.4,14.5,-83,LD,117.3,989.4,-88,LD,EXACT,1.0
2,ARUNACHAL PRADESH,CHANGLANG,27.363,96.341,0.9,7.5,-88,LD,676.9,804.9,-16,N,EXACT,1.0
3,ARUNACHAL PRADESH,DIBANG VALLEY,28.7,95.88,,6.6,,ND,,766.5,,ND,EXACT,1.0
4,ARUNACHAL PRADESH,EAST KAMENG,27.586,92.923,9.5,3.8,149,LE,923,729,27,E,EXACT,1.0
5,ARUNACHAL PRADESH,EAST SIANG,28.044,95.355,60.1,26.8,124,LE,1652.9,1964,-16,N,EXACT,1.0
6,ARUNACHAL PRADESH,KURUNG KUMEY,28.014,93.202,0.2,9.2,-98,LD,337.6,698.2,-52,D,EXACT,1.0
7,ARUNACHAL PRADESH,LOHIT,27.906,96.276,5.3,12.3,-57,D,635.2,959.4,-34,D,EXACT,1.0
8,ARUNACHAL PRADESH,LOWER DIBANG VALLEY,28.25,95.84,,16.7,,ND,,1456.7,,ND,EXACT,1.0
9,ARUNACHAL PRADESH,LOWER SUBANSIRI,27.562,93.787,2.3,10.2,-77,LD,234.8,425.4,-45,D,EXACT,1.0
10,ARUNACHAL PRADESH,PAPUMPARA,27.29,93.593,27.2,12.4,119,LE,1139.8,1365.8,-17,N,EXACT,1.0
11,ARUNACHAL PRADESH,TAWANG,27.662,91.95,0,8.4,-100,NR,181.2,569.7,-68,LD,EXACT,1.0
12,ARUNACHAL PRADESH,TIRAP,27.028,95.532,46,11.5,300,LE,1370.2,1209,13,N,EXACT,1.0
13,ARUNACHAL PRADESH,UPPER SIANG,28.834,94.915,2.2,4.7,-53,D,800.3,1025.5,-22,D,EXACT,1.0
14,ARUNACHAL PRADESH,UPPER SUBANSIRI,28.291,93.933,1.2,3.7,-68,LD,264.1,566.8,-53,D,EXACT,1.0
15,ARUNACHAL PRADESH,WEST KAMENG,27.298,92.39,2.9,10.4,-72,LD,276.6,1006.3,-73,LD,EXACT,1.0
16,ARUNACHAL PRADESH,WEST SIANG,28.159,94.625,26.9,13.8,95,LE,461.7,1219.5,-62,LD,EXACT,1.0
1,ASSAM,BAJALI,26.47,91.0,0,9.1,-100,NR,804,1369.2,-41,D,EXACT,1.0
2,ASSAM,BAKSA,26.661,91.353,6.9,5.8,19,N,835.6,1001.7,-17,N,EXACT,1.0
3,ASSAM,BARPETA,26.34,91.005,1.2,9.1,-87,LD,972.3,1369.2,-29,D,EXACT,1.0
4,ASSAM,BISWANATH,26.829,93.383,,14.3,,ND,,890.5,,ND,EXACT,1.0
5,ASSAM,BONGAIGAON,26.36,90.62,0.2,10.1,-98,LD,688.6,1530.2,-55,D,EXACT,1.0
6,ASSAM,CACHAR,24.813,92.855,6.9,16.7,-58,D,1012.8,1071.3,-5,N,EXACT,1.0
7,ASSAM,CHARAIDEO,27.063,95.046,5.5,8.6,-36,D,819,556.7,47,E,EXACT,1.0
8,ASSAM,CHIRANG,26.66,90.599,10.2,12.5,-18,N,856.6,1490.3,-43,D,EXACT,1.0
9,ASSAM,DARRANG,26.448,92.029,3.8,7.7,-51,D,402.7,807.5,-50,D,EXACT,1.0
10,ASSAM,DHEMAJI,27.59,94.775,41.8,6.7,524,LE,1449.1,1220.5,19,N,EXACT,1.0
11,ASSAM,DHUBRI,26.01,90.033,33.2,9.2,261,LE,884.9,1338.5,-34,D,EXACT,1.0
12,ASSAM,DIBRUGARH,27.367,95.053,27,8.6,214,LE,790.9,868.1,-9,N,EXACT,1.0
13,ASSAM,DIMA HASAO,25.378,93.031,0,15.1,-100,NR,267.7,661.4,-60,LD,EXACT,1.0
14,ASSAM,GOALPARA,26.052,90.605,10.1,10.4,-3,N,546.4,1263.9,-57,D,EXACT,1.0
15,ASSAM,GOLAGHAT,26.475,93.835,5.1,6.2,-18,N,486,594.7,-18,N,EXACT,1.0
16,ASSAM,HAILAKANDI,24.498,92.588,0.3,12.8,-98,LD,704,900.8,-22,D,EXACT,1.0
17,ASSAM,HOJAI,25.978,92.98,0,14.3,-100,NR,237.6,425.9,-44,D,EXACT,1.0
18,ASSAM,JORHAT,26.711,94.264,6.2,7.9,-22,D,515,707.9,-27,D,EXACT,1.0
19,ASSAM,KAMRUP METROPOLITAN,26.13,91.888,2.7,6.7,-60,LD,486.2,648.2,-25,D,EXACT,1.0
20,ASSAM,KAMRUP RURAL,26.1,91.415,0,12.9,-100,NR,278.2,800.7,-65,LD,EXACT,1.0
21,ASSAM,KARBI ANGLONG,26.157,93.405,0,7.1,-100,NR,284.5,463.9,-39,D,EXACT,1.0
22,ASSAM,KOKRAJHAR,26.494,90.117,36.3,16.6,119,LE,1571.2,1702.2,-8,N,EXACT,1.0
23,ASSAM,LAKHIMPUR,27.174,94.141,44.7,10.1,343,LE,1484.5,1192.9,24,E,EXACT,1.0
24,ASSAM,MAJULI,26.999,94.292,,7.9,,ND,949,707.9,34,E,EXACT,1.0
25,ASSAM,MORIGAON,26.282,92.284,0,7.5,-100,NR,330.1,644.2,-49,D,EXACT,1.0
