S.No,STATE,DISTRICT,Lat,Lon,ACTUAL_1,NORMAL_1,PCTDEP_1,CAT_1,ACTUAL_2,NORMAL_2,PCTDEP_2,CAT_2,match_type,match_score
29,ASSAM,SONITPUR,26.757,92.699,11.4,7.6,49,E,800.3,849.6,-6,N,EXACT,1.0
30,ASSAM,SOUTH SALMARA,25.918,89.962,,10.6,,ND,,1555.2,,ND,EXACT,1.0
31,ASSAM,SRIBHUMI,24.868637,92.360548,22.3,24.7,-10,N,1256.1,1583.2,-21,D,EXACT,1.0
32,ASSAM,TAMULPUR,26.69,91.1,0,6.9,-100,NR,901.7,1007.8,-11,N,EXACT,1.0
33,ASSAM,TINSUKIA,27.58,95.62,1.5,10.9,-86,LD,1006.4,1020.2,-1,N,EXACT,1.0
34,ASSAM,UDALGURI,26.73,92.032,0.2,7.8,-98,LD,469.1,1060.7,-56,D,EXACT,1.0
35,ASSAM,WEST KARBI ANGLONG,25.85,92.533,39.6,3.2,1137,LE,442.6,494.5,-10,N,EXACT,1.0
1,MEGHALAYA,EAST GARO HILLS,25.624,90.631,8.1,17,-52,D,563.2,1370.3,-59,D,EXACT,1.0
2,MEGHALAYA,EAST JAINTIA HILLS,25.258,92.469,5.2,27.4,-81,LD,1221.7,3313.8,-63,LD,EXACT,1.0
3,MEGHALAYA,EAST KHASI HILLS,25.381,91.797,42.9,32.4,32,E,1673.7,3329.6,-50,D,EXACT,1.0
4,MEGHALAYA,NORTH GARO HILLS,25.856,90.665,7.9,14.1,-44,D,421.1,1296.2,-68,LD,EXACT,1.0
5,MEGHALAYA,RI BHOI,25.871,91.886,3.6,10.1,-64,LD,515.8,1034.7,-50,D,EXACT,1.0
6,MEGHALAYA,SOUTH GARO HILLS,25.302,90.582,14.4,14.1,2,N,744.6,1296.2,-43,D,EXACT,1.0
7,MEGHALAYA,SOUTH WEST GARO HILLS,25.446,89.993,4.2,14.1,-70,LD,498.1,1296.2,-62,LD,EXACT,1.0
8,MEGHALAYA,SOUTH WEST KHASI HILLS,25.321,91.243,56.4,14.1,300,LE,2325.9,1296.2,79,LE,EXACT,1.0
9,MEGHALAYA,WEST GARO HILLS,25.653,90.196,3.7,14.1,-74,LD,397.2,1329.2,-70,LD,EXACT,1.0
10,MEGHALAYA,WEST JAINTIA HILLS,25.483,92.285,5.9,27.4,-79,LD,723.4,3313.8,-78,LD,EXACT,1.0
11,MEGHALAYA,WEST KHASI HILLS,25.605,91.263,11.8,11.3,5,N,572.5,1951.3,-71,LD,EXACT,1.0
1,MIZORAM,AIZAWL,23.836,92.824,1.4,13.2,-89,LD,866.9,1058.6,-18,N,EXACT,1.0
2,MIZORAM,CHAMPHAI,23.425,93.304,2.8,9.9,-72,LD,758.9,886.4,-14,N,EXACT,1.0
3,MIZORAM,KOLASIB,24.158,92.727,1.9,19.6,-90,LD,931.8,1159.9,-20,D,EXACT,1.0
4,MIZORAM,LAWNGTLAI,22.434,92.769,7.4,10.8,-31,D,961.3,1181.2,-19,N,EXACT,1.0
5,MIZORAM,LUNGLEI,22.968,92.643,2.7,15.8,-83,LD,923.6,1190.5,-22,D,EXACT,1.0
6,MIZORAM,MAMIT,23.753,92.463,0.5,21.2,-98,LD,592.2,1042.5,-43,D,EXACT,1.0
7,MIZORAM,SAIHA,22.291,93.001,7.1,11.8,-40,D,867.3,1196,-27,D,EXACT,1.0
8,MIZORAM,SERCHHIP,23.299,92.934,1.5,14,-90,LD,964.5,1042.1,-7,N,EXACT,1.0
1,MANIPUR,BISHNUPUR,24.538,93.799,2,10.6,-81,LD,319.9,807.1,-60,LD,EXACT,1.0
2,MANIPUR,CHANDEL,24.14,94.014,0.6,10.6,-94,LD,399,807.1,-51,D,EXACT,1.0
3,MANIPUR,CHURACHANDPUR,24.28,93.603,3,10.6,-72,LD,192,807.1,-76,LD,EXACT,1.0
4,MANIPUR,IMPHAL EAST,24.826,94.009,1.4,4.8,-71,LD,392,530.9,-26,D,EXACT,1.0
5,MANIPUR,IMPHAL WEST,24.772,93.868,15.1,12.9,17,N,560.2,1216.9,-54,D,EXACT,1.0
6,MANIPUR,SENAPATI,25.398,94.127,6.8,6.3,8,N,485,555.7,-13,N,EXACT,1.0
7,MANIPUR,TAMENGLONG,25.047,93.556,10.1,27.1,-63,LD,1374.2,2988.2,-54,D,EXACT,1.0
8,MANIPUR,THOUBAL,24.621,94.012,0,4.8,-100,NR,255.9,530.9,-52,D,EXACT,1.0
9,MANIPUR,UKHRUL,25.23,94.427,8.6,11.1,-23,D,729,772.3,-6,N,EXACT,1.0
1,TRIPURA,DHALAI,23.839,91.92,0.8,7.9,-90,LD,853.7,952,-10,N,EXACT,1.0
2,TRIPURA,GOMATI,23.53,91.619,15.4,9.5,62,LE,779,1021,-24,D,EXACT,1.0
3,TRIPURA,KHOWAI,23.947,91.655,9.4,8.1,17,N,878.6,938.3,-6,N,EXACT,1.0
4,TRIPURA,NORTH TRIPURA,24.095,92.209,2.2,14.2,-85,LD,772.8,966.2,-20,D,EXACT,1.0
5,TRIPURA,SIPAHIJALA,23.587,91.33,18.7,7.2,159,LE,872.8,961.1,-9,N,EXACT,1.0
6,TRIPURA,SOUTH TRIPURA,23.192,91.588,24.7,10.7,130,LE,881,1250.4,-30,D,EXACT,1.0
7,TRIPURA,UNAKOTI,24.193,92.04,0.1,12.9,-99,LD,935.6,1007,-7,N,EXACT,1.0
8,TRIPURA,WEST TRIPURA,23.888,91.397,8.6,5.1,69,LE,918.3,867.2,6,N,EXACT,1.0
1,NAGALAND,DIMAPUR,25.776,93.795,4.7,5.5,-14,N,516.1,570.3,-10,N,EXACT,1.0
2,NAGALAND,KIPHIRE,25.847,94.824,4.4,7.8,-44,D,544.5,423.4,29,E,EXACT,1.0
3,NAGALAND,KOHIMA,25.77,94.11,21.5,9.6,124,LE,777.7,815.1,-5,N,EXACT,1.0
4,NAGALAND,LONGLENG,26.559,94.798,,8.9,,ND,,765.6,,ND,EXACT,1.0
5,NAGALAND,MOKOKCHUNG,26.472,94.529,5.3,9.6,-45,D,1127.7,976.1,16,N,EXACT,1.0
6,NAGALAND,MON,26.684,95.018,16.2,6.7,142,LE,535.5,784.7,-32,D,EXACT,1.0
7,NAGALAND,PEREN,25.493,93.615,13.6,7.6,79,LE,602.8,606.8,-1,N,EXACT,1.0
8,NAGALAND,PHEK,25.649,94.532,11.9,8.8,35,E,514.9,589.4,-13,N,EXACT,1.0
9,NAGALAND,TUENSANG,26.177,94.887,,8.9,,ND,,765.6,,ND,EXACT,1.0
10,NAGALAND,WOKHA,26.196,94.198,21.6,10.7,102,LE,883.2,853.2,4,N,EXACT,1.0
11,NAGALAND,ZUNHEBOTO,26.003,94.486,9.4,8.8,7,N,1175.8,755.7,56,E,EXACT,1.0
1,WEST BENGAL,ALIPURDUAR,26.631,89.457,29.6,24.9,19,N,2091.6,2153.2,-3,N,EXACT,1.0
2,WEST BENGAL,COOCH BEHAR,26.292,89.346,2,16.3,-88,LD,1605.5,1653.3,-3,N,EXACT,1.0
3,WEST BENGAL,DARJEELING,26.853,88.263,12.1,22.1,-45,D,1637,1916.7,-15,N,FUZZY,0.842
4,WEST BENGAL,JALPAIGURI,26.681,88.761,9.8,22.5,-57,D,1677.6,2067.3,-19,N,EXACT,1.0
5,WEST BENGAL,KALIMPONG,27.033,88.629,34.8,16.2,115,LE,1403.5,1699.8,-17,N,EXACT,1.0
6,WEST BENGAL,MALDA,25.142,88.089,3.4,10.1,-66,LD,558.6,756.7,-26,D,FUZZY,0.909
7,WEST BENGAL,NORTH DINAJPUR,25.889,87.998,4,10.5,-62,LD,741.2,977.9,-24,D,EXACT,1.0
8,WEST BENGAL,SOUTH DINAJPUR,25.367,88.575,2,6.8,-71,LD,634.7,705.8,-10,N,EXACT,1.0
1,SIKKIM,GANGTOK,27.292,88.671,20.2,21.9,-8,N,1393.3,1539.7,-10,N,EXACT,1.0
2,SIKKIM,GYALSHING,27.349,88.175,38.8,14,177,LE,1625.9,1223.7,33,E,EXACT,1.0
3,SIKKIM,MANGAN,27.744,88.528,16.1,12.4,30,E,945.7,1071.4,-12,N,EXACT,1.0
4,SIKKIM,NAMCHI,27.287,88.383,21.7,13.6,59,E,1408.2,1131.9,24,E,EXACT,1.0
5,SIKKIM,Pakyong,27.23,88.6,21.9,14.6,50,E,1178.3,1132.8,4,N,EXACT,1.0
6,SIKKIM,Soreng,27.17,88.25,52,14,271,LE,1693.5,1223.7,38,E,EXACT,1.0
1,WEST BENGAL,BANKURA,23.139,87.136,60.1,12.5,381,LE,828.2,791.7,5,N,EXACT,1.0
2,WEST BENGAL,BIRBHUM,23.955,87.663,67.1,8.8,663,LE,608.7,765.7,-21,D,EXACT,1.0
3,WEST BENGAL,EAST MIDNAPORE,22.032,87.772,22.7,13.9,63,LE,1422.1,832,71,LE,EXACT,1.0
4,WEST BENGAL,HOOGHLY,22.884,88.072,19.7,7.8,152,LE,765.8,714.2,7,N,EXACT,1.0
5,WEST BENGAL,HOWRAH,22.524,88.064,45.6,6.3,623,LE,903.6,788,15,N,EXACT,1.0
6,WEST BENGAL,JHARGRAM,22.363,86.956,43,13.2,226,LE,775.8,791.3,-2,N,EXACT,1.0
7,WEST BENGAL,KOLKATA,22.559,88.344,59.6,9.7,514,LE,1069.1,894.6,20,E,EXACT,1.0
8,WEST BENGAL,MURSHIDABAD,24.171,88.229,20.2,9.2,120,LE,517.9,671.5,-23,D,EXACT,1.0
9,WEST BENGAL,NADIA,23.479,88.517,26.6,5.4,393,LE,513.7,647.9,-21,D,EXACT,1.0
10,WEST BENGAL,NORTH 24 PARGANAS,22.727,88.731,39.1,8.2,377,LE,1034.4,788,31,E,EXACT,1.0
11,WEST BENGAL,PASCHIM BARDHAMAN,23.661,87.16,133.5,11.1,1102,LE,751.4,745.1,1,N,EXACT,1.0
12,WEST BENGAL,PURBA BARDHAMAN,23.36,87.947,47.3,6.5,628,LE,683.4,706.1,-3,N,EXACT,1.0
13,WEST BENGAL,PURULIA,23.277,86.421,55.6,17.6,216,LE,572.6,745.5,-23,D,EXACT,1.0
14,WEST BENGAL,SOUTH 24 PARGANAS,22.063,88.535,28.4,11.1,156,LE,1237.1,983.1,26,E,EXACT,1.0
15,WEST BENGAL,WEST MIDNAPORE,22.439,87.417,99.3,13.2,652,LE,1182.8,791.3,49,E,EXACT,1.0
1,ODISHA,ANGUL,20.987,84.906,18.5,10.9,69,LE,1094.9,761.1,44,E,EXACT,1.0
2,ODISHA,BALANGIR,20.589,83.172,14.9,8.9,68,LE,1093,738.5,48,E,EXACT,1.0
3,ODISHA,BALASORE,21.492,86.914,9.8,15,-35,D,1304.3,779,67,LE,EXACT,1.0
4,ODISHA,BARGARH,21.219,83.349,56.3,12.3,358,LE,1424.5,819.8,74,LE,EXACT,1.0
5,ODISHA,BHADRAK,20.983,86.625,6.6,10.1,-34,D,1024.5,708.4,45,E,EXACT,1.0
6,ODISHA,BOUDH,20.644,84.173,15.6,10,55,E,1464.6,696.8,110,LE,EXACT,1.0
7,ODISHA,CUTTACK,20.453,85.697,1.3,16.5,-92,LD,1145.5,752.9,52,E,EXACT,1.0
8,ODISHA,DEOGARH,21.537,84.733,32.9,17.6,87,LE,1175.6,788.6,49,E,EXACT,1.0
9,ODISHA,DHENKANAL,20.827,85.524,13.8,13.9,-1,N,1264.5,741.6,71,LE,EXACT,1.0
10,ODISHA,GAJAPATI,19.186,84.161,0.1,9,-99,LD,412.3,579.9,-29,D,EXACT,1.0
11,ODISHA,GANJAM,19.625,84.673,0.4,11.2,-96,LD,511.3,558.6,-8,N,EXACT,1.0
12,ODISHA,JAGATSINGHPUR,20.219,86.336,0,10.5,-100,NR,975.9,675.6,44,E,EXACT,1.0
13,ODISHA,JAJPUR,20.856,86.149,10.3,15.4,-33,D,1047.9,820.6,28,E,EXACT,1.0
14,ODISHA,JHARSUGUDA,21.806,83.948,52.5,12.8,310,LE,954.4,825.6,16,N,EXACT,1.0
15,ODISHA,KALAHANDI,19.868,83.108,16.6,12,38,E,760.1,957.7,-21,D,EXACT,1.0
16,ODISHA,KANDHAMAL,20.128,84.046,11.9,14.6,-18,N,1006.2,743.2,35,E,EXACT,1.0
17,ODISHA,KENDRAPARA,20.553,86.612,0.6,14.2,-96,LD,1188.7,724.9,64,LE,EXACT,1.0
18,ODISHA,KEONJHARGARH,21.538,85.704,23.1,12.6,83,LE,1238,764.1,62,LE,EXACT,1.0
19,ODISHA,KHURDA,20.091,85.515,0.1,16.5,-99,LD,909.6,707.3,29,E,EXACT,1.0
20,ODISHA,KORAPUT,18.814,82.718,16.4,11.4,44,E,747.8,839.9,-11,N,EXACT,1.0
21,ODISHA,MALKANGIRI,18.259,81.95,17.8,19.7,-9,N,704.4,879.4,-20,D,EXACT,1.0
22,ODISHA,MAYURBHANJ,21.896,86.409,61.5,15.8,289,LE,1167.8,810,44,E,EXACT,1.0
23,ODISHA,NAWAPARA,20.465,82.577,33.2,9.5,249,LE,897.7,680.3,32,E,EXACT,1.0
24,ODISHA,NAWARANGPUR,19.225724,82.549722,3.9,10,-61,LD,625.8,923.9,-32,D,EXACT,1.0
25,ODISHA,NAYAGARH,20.213,84.998,2.7,17.3,-84,LD,936.6,715.3,31,E,EXACT,1.0
26,ODISHA,PURI,19.879,85.726,0,12.2,-100,NR,944.3,651.3,45,E,EXACT,1.0
27,ODISHA,RAYAGADA,19.364,83.512,3,7.5,-60,LD,555.9,656.5,-15,N,EXACT,1.0
28,ODISHA,SAMBALPUR,21.452,84.274,58,14.6,298,LE,1305.8,879.5,48,E,EXACT,1.0
29,ODISHA,SONEPUR,20.84622,83.896885,25.8,11.5,124,LE,1489.8,809.7,84,LE,EXACT,1.0
30,ODISHA,SUNDARGARH,22.08,84.559,69.7,12.8,445,LE,1081.3,829.3,30,E,EXACT,1.0
1,JHARKHAND,BOKARO,23.695,85.996,40,10,300,LE,460.4,615,-25,D,EXACT,1.0
2,JHARKHAND,CHATRA,24.173,84.887,35.3,11.9,196,LE,396.1,636.8,-38,D,EXACT,1.0
3,JHARKHAND,DEOGHAR,24.329,86.739,35,8.9,294,LE,334.2,652.6,-49,D,EXACT,1.0
4,JHARKHAND,DHANBAD,23.827,86.471,90.7,11.9,662,LE,627.5,709.1,-12,N,EXACT,1.0
5,JHARKHAND,DUMKA,24.319,87.266,64,8,700,LE,642.6,692.7,-7,N,EXACT,1.0
6,JHARKHAND,EAST SINGHBHUM,22.583,86.451,51.2,14.6,251,LE,709.8,740.8,-4,N,EXACT,1.0
7,JHARKHAND,GARHWA,24.104,83.698,7.4,10.5,-30,D,333.7,618.7,-46,D,EXACT,1.0
8,JHARKHAND,GIRIDIH,24.294,86.11,35.2,9,291,LE,373.6,652.5,-43,D,EXACT,1.0
9,JHARKHAND,GODDA,24.859,87.308,11.5,6.4,79,LE,423.2,598.1,-29,D,EXACT,1.0
10,JHARKHAND,GUMLA,23.103,84.532,26.8,10,168,LE,519.8,725.2,-28,D,EXACT,1.0
11,JHARKHAND,HAZARIBAG,24.055,85.419,30.8,10.1,205,LE,498.9,709.3,-30,D,EXACT,1.0
12,JHARKHAND,JAMTARA,23.976,86.907,69.3,12.2,468,LE,575.7,726.4,-21,D,EXACT,1.0
13,JHARKHAND,KHUNTI,22.994,85.262,86.6,10.9,695,LE,795,741,7,N,EXACT,1.0
14,JHARKHAND,KODERMA,24.499,85.666,26.5,11,141,LE,315.4,586.7,-46,D,EXACT,1.0
15,JHARKHAND,LATEHAR,23.719,84.442,47.8,12.9,270,LE,642.2,700.5,-8,N,EXACT,1.0
16,JHARKHAND,LOHARDAGA,23.476,84.669,32.9,7.9,317,LE,603.9,680.9,-11,N,EXACT,1.0
17,JHARKHAND,PAKUR,24.564,87.662,15.7,12.7,23,E,317,779.2,-59,D,EXACT,1.0
18,JHARKHAND,PALAMU,24.203,84.167,21.9,12.1,81,LE,371.4,562,-34,D,EXACT,1.0
19,JHARKHAND,RAMGARH,23.635,85.563,44.3,10.7,314,LE,553.7,694.3,-20,D,EXACT,1.0
20,JHARKHAND,RANCHI,23.329,85.373,46.1,11.4,304,LE,648.9,707.7,-8,N,EXACT,1.0
21,JHARKHAND,SAHIBGANJ,25.01,87.677,,8.6,,ND,419.3,777.2,-46,D,EXACT,1.0
22,JHARKHAND,SERAIKELA-KHARSAWAN,22.848,85.95,50.8,11.9,327,LE,760.3,688.1,10,N,EXACT,1.0
23,JHARKHAND,SIMDEGA,22.582,84.564,67,16.7,301,LE,924.6,892,4,N,EXACT,1.0
24,JHARKHAND,WEST SINGHBHUM,22.421,85.518,116.5,15.2,667,LE,937.8,687.5,36,E,EXACT,1.0
1,BIHAR,ARARIA,26.198,87.362,5.4,12.2,-56,D,642,954,-33,D,EXACT,1.0
2,BIHAR,ARWAL,25.163,84.677,41.3,8.3,398,LE,255.4,453.4,-44,D,EXACT,1.0
3,BIHAR,AURANGABAD,24.791,84.408,42.2,8.5,396,LE,426.6,571.4,-25,D,EXACT,1.0
4,BIHAR,BANKA,24.854,86.838,19.4,6.8,185,LE,304.3,586.6,-48,D,EXACT,1.0
5,BIHAR,BEGUSARAI,25.497,86.13,14.6,9.2,59,E,399.6,661.3,-40,D,EXACT,1.0
6,BIHAR,BHABUA,24.992,83.606,6.9,10.7,-35,D,265.6,567.8,-53,D,EXACT,1.0
7,BIHAR,BHAGALPUR,25.27,87.083,8.4,7.6,11,N,261.2,646.4,-60,LD,EXACT,1.0
8,BIHAR,BHOJPUR,25.474,84.54,15.5,10.7,45,E,277.8,579.1,-52,D,EXACT,1.0
9,BIHAR,BUXAR,25.487,84.094,12.6,7.1,78,LE,383.5,522.8,-27,D,EXACT,1.0
10,BIHAR,DARBHANGA,26.085,86.055,9,7.6,18,N,302.7,617.4,-51,D,EXACT,1.0
11,BIHAR,EAST CHAMPARAN,26.618,84.922,3.1,10.5,-71,LD,414.9,718.7,-42,D,EXACT,1.0
12,BIHAR,GAYA,24.697,84.934,48.5,11.4,325,LE,349.2,566.4,-38,D,EXACT,1.0
13,BIHAR,GOPALGANJ,26.444,84.374,1.7,9.9,-82,LD,419.6,643,-35,D,EXACT,1.0
14,BIHAR,JAHANABAD,25.155,85.017,18.5,10,85,LE,202.2,558.5,-64,LD,EXACT,1.0
15,BIHAR,JAMUI,24.785,86.293,16.5,8.4,97,LE,289,618.4,-53,D,EXACT,1.0
16,BIHAR,KATIHAR,25.55,87.64,13.1,7.6,72,LE,433.8,708.7,-39,D,EXACT,1.0
17,BIHAR,KHAGARIA,25.511,86.601,19.2,8.1,137,LE,570.1,638.2,-11,N,EXACT,1.0
18,BIHAR,KISHANGANJ,26.296,87.939,5,12.1,-59,D,860.6,1199,-28,D,EXACT,1.0
19,BIHAR,LAKHISARAI,25.162,86.137,16.5,6.6,151,LE,488,569.2,-14,N,EXACT,1.0
20,BIHAR,MADHEPURA,25.822,86.898,11.1,9.2,20,E,425.8,688.4,-38,D,EXACT,1.0
21,BIHAR,MADHUBANI,26.402,86.222,0.3,8.2,-96,LD,414.2,676.4,-39,D,EXACT,1.0
22,BIHAR,MUNGER,25.21,86.526,22.9,8.4,173,LE,421,681.1,-38,D,EXACT,1.0
23,BIHAR,MUZAFFARPUR,26.152,85.329,14.2,9.6,48,E,335.7,644.4,-48,D,EXACT,1.0
24,BIHAR,NALANDA,25.219,85.448,17.5,9.7,81,LE,305.5,569.1,-46,D,EXACT,1.0
25,BIHAR,NAWADA,24.811,85.59,28.9,12.4,133,LE,359,566.3,-37,D,EXACT,1.0
26,BIHAR,PATNA,25.455,85.227,23.7,8.7,172,LE,296.1,584.7,-49,D,EXACT,1.0
27,BIHAR,PURNEA,25.815,87.404,17.1,10.9,57,E,563.9,959.6,-41,D,EXACT,1.0
28,BIHAR,ROHTAS,24.98,84.026,11.2,8.3,35,E,333.8,558.5,-40,D,EXACT,1.0
29,BIHAR,SAHARSA,25.814,86.591,23,7.6,202,LE,388.1,729.3,-47,D,EXACT,1.0
30,BIHAR,SAMASTIPUR,25.774,85.865,18.6,8.8,112,LE,343,623.7,-45,D,EXACT,1.0
31,BIHAR,SARAN,25.904,84.826,9,8.8,2,N,327.7,593.3,-45,D,EXACT,1.0
32,BIHAR,SHEIKHPURA,25.126,85.839,14.6,6.2,135,LE,338.4,554.6,-39,D,EXACT,1.0
33,BIHAR,SHEOHAR,26.498,85.301,7,9,-23,D,301.2,681.2,-56,D,EXACT,1.0
34,BIHAR,SITAMARHI,26.585,85.552,7.9,9.3,-15,N,322.9,745,-57,D,EXACT,1.0
35,BIHAR,SIWAN,26.162,84.386,5.2,9.2,-44,D,554.5,588.4,-6,N,EXACT,1.0
36,BIHAR,SUPAUL,26.245,86.808,2.4,7,-66,LD,566.2,748.7,-24,D,EXACT,1.0
37,BIHAR,VAISHALI,25.768,85.367,22.5,8.2,175,LE,374.3,604.4,-38,D,EXACT,1.0
38,BIHAR,WEST CHAMPARAN,27.081,84.338,8,12.2,-35,D,574.1,846.7,-32,D,EXACT,1.0
1,UTTAR PRADESH,AGRA,27.036,78.076,0,4.3,-100,NR,354.9,360.3,-1,N,EXACT,1.0
2,UTTAR PRADESH,ALIGARH,27.926,78.065,4.9,5.3,-8,N,251.1,399.9,-37,D,EXACT,1.0
3,UTTAR PRADESH,AMROHA,28.813,78.332,46,10.1,355,LE,310.6,563.1,-45,D,EXACT,1.0
4,UTTAR PRADESH,AURAIYA,26.658,79.479,0,4.9,-100,NR,344.3,346.5,-1,N,EXACT,1.0
5,UTTAR PRADESH,BADAUN,28.078,79.042,50.8,7.9,542,LE,482.3,462,4,N,EXACT,1.0
6,UTTAR PRADESH,BAGHPAT,29.057,77.308,0,5.7,-100,NR,352,347.8,1,N,EXACT,1.0
7,UTTAR PRADESH,BAREILLY,28.458,79.431,25,10.8,131,LE,481.7,552,-13,N,EXACT,1.0
8,UTTAR PRADESH,BIJNOR,29.386,78.389,118.6,8.9,1233,LE,744.1,641.1,16,N,EXACT,1.0
9,UTTAR PRADESH,BULANDSHAHAR,28.363,78.015,17.1,4.5,280,LE,364.5,362.9,0,N,EXACT,1.0
10,UTTAR PRADESH,ETAH,27.516,78.717,42.7,4.1,941,LE,463.8,336.7,38,E,EXACT,1.0
11,UTTAR PRADESH,ETAWAH,26.764,79.095,10.6,7.7,38,E,424.6,383.7,11,N,EXACT,1.0
12,UTTAR PRADESH,FIROZABAD,27.187,78.526,0,6.4,-100,NR,479.1,392.2,22,E,EXACT,1.0
13,UTTAR PRADESH,GAUTAM BUDDHA NAGAR,28.394,77.556,17.4,7.7,126,LE,430.6,310.2,39,E,EXACT,1.0
14,UTTAR PRADESH,GHAZIABAD,28.768,77.476,0,7.7,-100,NR,145,312.6,-54,D,EXACT,1.0
15,UTTAR PRADESH,HAMIRPUR,25.751,79.865,12.5,6.7,86,LE,586.5,475.3,23,E,EXACT,1.0
16,UTTAR PRADESH,HAPUR,28.722,77.893,0,6.3,-100,NR,262,443.9,-41,D,EXACT,1.0
17,UTTAR PRADESH,HATHRAS,27.582,78.164,0,1.4,-100,NR,378,387,-2,N,EXACT,1.0
18,UTTAR PRADESH,JALAUN,26.091,79.386,4.9,4.1,18,N,357.8,439.9,-19,N,EXACT,1.0
19,UTTAR PRADESH,JHANSI,25.508,78.951,0,5.3,-100,NR,292.4,492.6,-41,D,EXACT,1.0
20,UTTAR PRADESH,KASGANJ,27.773,78.846,56.7,3.7,1432,LE,424.7,432.9,-2,N,EXACT,1.0
21,UTTAR PRADESH,LALITPUR,24.653,78.562,0,7.4,-100,NR,491.9,561.4,-12,N,EXACT,1.0
22,UTTAR PRADESH,MAHOBA,25.363,79.726,0,5.2,-100,NR,413.6,405.4,2,N,EXACT,1.0
23,UTTAR PRADESH,MAINPURI,27.182,79.052,12.7,7.2,77,LE,229.6,444.8,-48,D,EXACT,1.0
24,UTTAR PRADESH,MATHURA,27.597,77.626,8.5,6.4,33,E,201,341.8,-41,D,EXACT,1.0
25,UTTAR PRADESH,MEERUT,29.036,77.783,2.1,5.6,-63,LD,761.8,442.1,72,LE,EXACT,1.0
26,UTTAR PRADESH,MORADABAD,28.899,78.788,66.6,12.9,416,LE,544.7,596.6,-9,N,EXACT,1.0
27,UTTAR PRADESH,MUZAFFARNAGAR,29.416,77.725,28.3,7.8,262,LE,817.7,457.3,79,LE,EXACT,1.0
28,UTTAR PRADESH,PILIBHIT,28.531,79.995,5,16,-69,LD,174.9,585.5,-70,LD,EXACT,1.0
29,UTTAR PRADESH,RAMPUR,28.81,79.115,49.8,11.5,333,LE,394.5,498.1,-21,D,EXACT,1.0
