S.No,STATE,DISTRICT,Lat,Lon,ACTUAL_1,NORMAL_1,PCTDEP_1,CAT_1,ACTUAL_2,NORMAL_2,PCTDEP_2,CAT_2,match_type,match_score
1,ANDAMAN & NICOBAR ISLANDS,NICOBAR,7.507,93.597,0,12,-100%,NR,482,852.1,-43%,D,EXACT,1.0
2,ANDAMAN & NICOBAR ISLANDS,NORTH & MIDDLE ANDAMAN,12.833,92.863,63.6,20.5,210%,LE,2070,1551.1,33%,E,EXACT,1.0
3,ANDAMAN & NICOBAR ISLANDS,SOUTH ANDAMAN,11.508,92.644,6.3,14.9,-57%,D,1033,1299.4,-21%,D,EXACT,1.0
1,ARUNACHAL PRADESH,ANJAW,28.066,96.825,0,6.5,-100%,NR,165.8,1378.3,-88%,LD,EXACT,1.0
2,ARUNACHAL PRADESH,CHANGLANG,27.363,96.341,1,8.1,-88%,LD,995.8,1155.8,-14%,N,EXACT,1.0
3,ARUNACHAL PRADESH,DIBANG VALLEY,28.7,95.88,,3.5,,ND,,943.4,,ND,EXACT,1.0
4,ARUNACHAL PRADESH,EAST KAMENG,27.586,92.923,4.2,7.1,-42%,D,1213.9,1029.4,18%,N,EXACT,1.0
5,ARUNACHAL PRADESH,EAST SIANG,28.044,95.355,9.7,13.7,-29%,D,1963.2,2719.5,-28%,D,EXACT,1.0
6,ARUNACHAL PRADESH,KURUNG KUMEY,28.014,93.202,0,8,-100%,NR,529.4,969.5,-45%,D,EXACT,1.0
7,ARUNACHAL PRADESH,LOHIT,27.906,96.276,1,5.2,-80%,LD,857.6,1323.6,-35%,D,EXACT,1.0
8,ARUNACHAL PRADESH,LOWER DIBANG VALLEY,28.25,95.84,,16.1,,ND,,1968,,ND,EXACT,1.0
9,ARUNACHAL PRADESH,LOWER SUBANSIRI,27.562,93.787,0,4.8,-100%,NR,393.3,643.6,-39%,D,EXACT,1.0
10,ARUNACHAL PRADESH,PAPUMPARA,27.29,93.593,9.3,15.6,-40%,D,1524.5,1855.1,-18%,N,EXACT,1.0
11,ARUNACHAL PRADESH,TAWANG,27.662,91.95,0,10.5,-100%,NR,312,848.1,-63%,LD,EXACT,1.0
