S.No,STATE,DISTRICT,Lat,Lon,ACTUAL_1,NORMAL_1,PCTDEP_1,CAT_1,ACTUAL_2,NORMAL_2,PCTDEP_2,CAT_2,match_type,match_score
1,ANDAMAN & NICOBAR ISLANDS,NICOBAR,7.507,93.597,3,8.6,-65%,LD,465.7,782.6,-40%,D,EXACT,1.0
2,ANDAMAN & NICOBAR ISLANDS,NORTH & MIDDLE ANDAMAN,12.833,92.863,5.7,15.8,-64%,LD,1937.2,1414.9,37%,E,EXACT,1.0
3,ANDAMAN & NICOBAR ISLANDS,SOUTH ANDAMAN,11.508,92.644,8.6,12.8,-33%,D,1005.8,1190.2,-15%,N,EXACT,1.0
1,ARUNACHAL PRADESH,ANJAW,28.066,96.825,0,12.5,-100%,NR,139.6,1311.6,-89%,LD,EXACT,1.0
2,ARUNACHAL PRADESH,CHANGLANG,27.363,96.341,0,11.8,-100%,NR,939.6,1077.4,-13%,N,EXACT,1.0
3,ARUNACHAL PRADESH,DIBANG VALLEY,28.7,95.88,,3.4,,ND,,911,,ND,EXACT,1.0
4,ARUNACHAL PRADESH,EAST KAMENG,27.586,92.923,5,8.8,-44%,D,1099.2,953.3,15%,N,EXACT,1.0
5,ARUNACHAL PRADESH,EAST SIANG,28.044,95.355,0,23.2,-100%,NR,1860.7,2545.5,-27%,D,EXACT,1.0
6,ARUNACHAL PRADESH,KURUNG KUMEY,28.014,93.202,,14.8,,ND,456.8,901.9,-49%,D,EXACT,1.0
7,ARUNACHAL PRADESH,LOHIT,27.906,96.276,0,8.7,-100%,NR,792.5,1257.7,-37%,D,EXACT,1.0
8,ARUNACHAL PRADESH,LOWER DIBANG VALLEY,28.25,95.84,,16.9,,ND,,1852.3,,ND,EXACT,1.0
9,ARUNACHAL PRADESH,LOWER SUBANSIRI,27.562,93.787,0.7,4.7,-85%,LD,356.5,601.7,-41%,D,EXACT,1.0
10,ARUNACHAL PRADESH,PAPUMPARA,27.29,93.593,3.8,15.6,-76%,LD,1378.4,1742,-21%,D,EXACT,1.0
11,ARUNACHAL PRADESH,TAWANG,27.662,91.95,0,5.6,-100%,NR,305.1,779.1,-61%,LD,EXACT,1.0
12,ARUNACHAL PRADESH,TIRAP,27.028,95.532,0,17,-100%,NR,1624,1590.1,2%,N,EXACT,1.0
13,ARUNACHAL PRADESH,UPPER SIANG,28.834,94.915,5.8,7.4,-22%,D,943.7,1316,-28%,D,EXACT,1.0
14,ARUNACHAL PRADESH,UPPER SUBANSIRI,28.291,93.933,0,5.1,-100%,NR,277.3,746.2,-63%,LD,EXACT,1.0
15,ARUNACHAL PRADESH,WEST KAMENG,27.298,92.39,0.9,13.6,-93%,LD,419.6,1366.2,-69%,LD,EXACT,1.0
16,ARUNACHAL PRADESH,WEST SIANG,28.159,94.625,0,16,-100%,NR,548.3,1585.4,-65%,LD,EXACT,1.0
1,ASSAM,BAJALI,26.47,91.0,0,10.1,-100%,NR,973.5,1706.2,-43%,D,EXACT,1.0
2,ASSAM,BAKSA,26.661,91.353,0,10.7,-100%,NR,999,1248.3,-20%,D,EXACT,1.0
3,ASSAM,BARPETA,26.34,91.005,0,10.1,-100%,NR,1102,1706.2,-35%,D,EXACT,1.0
4,ASSAM,BISWANATH,26.829,93.383,,8,,ND,,1198.9,,ND,EXACT,1.0
5,ASSAM,BONGAIGAON,26.36,90.62,0,11,-100%,NR,789.6,1925.4,-59%,D,EXACT,1.0
6,ASSAM,CACHAR,24.813,92.855,0.8,15.4,-95%,LD,1415.5,1459.3,-3%,N,EXACT,1.0
7,ASSAM,CHARAIDEO,27.063,95.046,0,20.3,-100%,NR,1085.5,836.9,30%,E,EXACT,1.0
8,ASSAM,CHIRANG,26.66,90.599,0,14.4,-100%,NR,1087.9,1935.6,-44%,D,EXACT,1.0
9,ASSAM,DARRANG,26.448,92.029,0.2,9.2,-98%,LD,603.6,1052.5,-43%,D,EXACT,1.0
