S.No,STATE,DISTRICT,DISTRICT_DISPLAY,ACTUAL_1,NORMAL_1,PCTDEP_1,CAT_1,ACTUAL_2,NORMAL_2,PCTDEP_2,CAT_2,STATE_N,Lat,Lon,match_score,match_type
1,ANDHRA PRADESH,ANANTAPURAMU,ANANTAPURAMU,0.1,1.7,-92,LD,135.5,157.4,-14,N,ANDHRA PRADESH,,,,NO_MATCH
2,ANDHRA PRADESH,ANNAMAYYA DISTRICT,ANNAMAYYA DISTRICT,0,3.9,-100,NR,77.1,205.9,-63,LD,ANDHRA PRADESH,,,,NO_MATCH
3,ANDHRA PRADESH,CHITTOOR,CHITTOOR,0,5,-100,NR,110.7,236.6,-53,D,ANDHRA PRADESH,,,,NO_MATCH
4,ANDHRA PRADESH,KURNOOL,KURNOOL,0,2.8,-100,NR,191.3,240.2,-20,D,ANDHRA PRADESH,,,,NO_MATCH
5,ANDHRA PRADESH,NANDYAL,NANDYAL,0,4.1,-100,NR,189.8,285.8,-34,D,ANDHRA PRADESH,,,,NO_MATCH
6,ANDHRA PRADESH,SRI SATHYASAI DISTRICT,SRI SATHYASAI DISTRICT,0.3,2.5,-88,LD,98.6,153,-36,D,ANDHRA PRADESH,,,,NO_MATCH
7,ANDHRA PRADESH,TIRUPATI,TIRUPATI,0,4.6,-100,NR,165.7,251.9,-34,D,ANDHRA PRADESH,,,,NO_MATCH
8,ANDHRA PRADESH,YSR DISTRICT,YSR DISTRICT,0,5.5,-100,NR,131.6,212.9,-38,D,ANDHRA PRADESH,,,,NO_MATCH
