S.No,STATE,DISTRICT,Lat,Lon,ACTUAL_1,NORMAL_1,PCTDEP_1,CAT_1,ACTUAL_2,NORMAL_2,PCTDEP_2,CAT_2,match_type,match_score
4,MANIPUR,IMPHAL EAST,24.826,94.009,0,4.3,-100%,NR,401.7,586.8,-32%,D,EXACT,1.0
5,MANIPUR,IMPHAL WEST,24.772,93.868,0.4,11.3,-97%,LD,597.2,1343.9,-56%,D,EXACT,1.0
6,MANIPUR,SENAPATI,25.398,94.127,5.6,5.7,-2%,N,534.8,614.2,-13%,N,EXACT,1.0
7,MANIPUR,TAMENGLONG,25.047,93.556,0,8.5,-100%,NR,1487.2,3214.4,-54%,D,EXACT,1.0
8,MANIPUR,THOUBAL,24.621,94.012,0,4.3,-100%,NR,267.7,586.8,-54%,D,EXACT,1.0
9,MANIPUR,UKHRUL,25.23,94.427,4.9,4.8,2%,N,761.1,850.2,-10%,N,EXACT,1.0
1,TRIPURA,DHALAI,23.839,91.92,31,11.2,177%,LE,1013.3,1061.6,-5%,N,EXACT,1.0
2,TRIPURA,GOMATI,23.53,91.619,16.5,10.9,52%,E,911.4,1136.9,-20%,D,EXACT,1.0
3,TRIPURA,KHOWAI,23.947,91.655,32.7,11.3,189%,LE,1124,1041.7,8%,N,EXACT,1.0
4,TRIPURA,NORTH TRIPURA,24.095,92.209,36.7,10.8,240%,LE,888.4,1099.2,-19%,N,EXACT,1.0
5,TRIPURA,SIPAHIJALA,23.587,91.33,15.1,12.2,24%,E,943.9,1067.9,-12%,N,EXACT,1.0
6,TRIPURA,SOUTH TRIPURA,23.192,91.588,22.3,13.9,61%,LE,950.1,1391.3,-32%,D,EXACT,1.0
7,TRIPURA,UNAKOTI,24.193,92.04,35,7.6,361%,LE,1112.7,1129.6,-1%,N,EXACT,1.0
8,TRIPURA,WEST TRIPURA,23.888,91.397,10.1,10.7,-6%,N,1084.1,958,13%,N,EXACT,1.0
1,NAGALAND,DIMAPUR,25.776,93.795,51,6.9,638%,LE,645,646.6,0%,N,EXACT,1.0
2,NAGALAND,KIPHIRE,25.847,94.824,0,8.4,-100%,NR,606.9,481.5,26%,E,EXACT,1.0
3,NAGALAND,KOHIMA,25.77,94.11,3.2,14.5,-78%,LD,874.7,950.6,-8%,N,EXACT,1.0
4,NAGALAND,LONGLENG,26.559,94.798,,5.4,,ND,,841.9,,ND,EXACT,1.0
5,NAGALAND,MOKOKCHUNG,26.472,94.529,43.2,6.3,585%,LE,1242.9,1097.3,13%,N,EXACT,1.0
6,NAGALAND,MON,26.684,95.018,2.7,6.5,-58%,D,636.6,866.9,-27%,D,EXACT,1.0
7,NAGALAND,PEREN,25.493,93.615,22.7,14.7,54%,E,703.3,719.4,-2%,N,EXACT,1.0
8,NAGALAND,PHEK,25.649,94.532,1.8,11,-84%,LD,593.1,660.6,-10%,N,EXACT,1.0
9,NAGALAND,TUENSANG,26.177,94.887,,5.4,,ND,,841.9,,ND,EXACT,1.0
10,NAGALAND,WOKHA,26.196,94.198,11.1,10.4,6%,N,1053.6,971.3,8%,N,EXACT,1.0
11,NAGALAND,ZUNHEBOTO,26.003,94.486,2.7,13,-79%,LD,1323.2,846.9,56%,E,EXACT,1.0
1,WEST BENGAL,ALIPURDUAR,26.631,89.457,5.8,19.3,-70%,LD,2206.3,2414.8,-9%,N,EXACT,1.0
2,WEST BENGAL,COOCH BEHAR,26.292,89.346,0,16.6,-100%,NR,1685,1856,-9%,N,EXACT,1.0
3,WEST BENGAL,DARJEELING,26.853,88.263,11.9,20.5,-42%,D,1753,2157.1,-19%,N,FUZZY,0.842
4,WEST BENGAL,JALPAIGURI,26.681,88.761,4.1,18.8,-78%,LD,1768.8,2308.1,-23%,D,EXACT,1.0
5,WEST BENGAL,KALIMPONG,27.033,88.629,0.7,18.4,-96%,LD,1469.7,1913.5,-23%,D,EXACT,1.0
6,WEST BENGAL,MALDA,25.142,88.089,4.4,7.1,-38%,D,645.7,856.4,-25%,D,FUZZY,0.909
7,WEST BENGAL,NORTH DINAJPUR,25.889,87.998,0,10.9,-100%,NR,751.1,1111.3,-32%,D,EXACT,1.0
8,WEST BENGAL,SOUTH DINAJPUR,25.367,88.575,7,4.6,52%,E,662.7,801.4,-17%,N,EXACT,1.0
1,SIKKIM,GANGTOK,27.292,88.671,0.1,13.9,-99%,LD,1487.6,1721.1,-14%,N,EXACT,1.0
2,SIKKIM,GYALSHING,27.349,88.175,32.2,19.2,68%,LE,1770.4,1405.3,26%,E,EXACT,1.0
3,SIKKIM,MANGAN,27.744,88.528,11.9,10.5,14%,N,1048.5,1205.1,-13%,N,EXACT,1.0
4,SIKKIM,NAMCHI,27.287,88.383,22.7,11,106%,LE,1477.5,1278.3,16%,N,EXACT,1.0
5,SIKKIM,Pakyong,27.23,88.6,5.6,13.2,-58%,D,1237.5,1273.2,-3%,N,EXACT,1.0
6,SIKKIM,Soreng,27.17,88.25,5,19.2,-74%,LD,1785,1405.3,27%,E,EXACT,1.0
1,WEST BENGAL,BANKURA,23.139,87.136,3,8.4,-64%,LD,927.9,893.2,4%,N,EXACT,1.0
2,WEST BENGAL,BIRBHUM,23.955,87.663,0.8,7.7,-90%,LD,670.5,851.8,-21%,D,EXACT,1.0
3,WEST BENGAL,EAST MIDNAPORE,22.032,87.772,35.6,11,224%,LE,1506.7,949.3,59%,E,EXACT,1.0
4,WEST BENGAL,HOOGHLY,22.884,88.072,0,8.8,-100%,NR,824.5,803.6,3%,N,EXACT,1.0
5,WEST BENGAL,HOWRAH,22.524,88.064,0,10.2,-100%,NR,969,880.3,10%,N,EXACT,1.0
6,WEST BENGAL,JHARGRAM,22.363,86.956,6.9,10.3,-33%,D,900.2,893.6,1%,N,EXACT,1.0
7,WEST BENGAL,KOLKATA,22.559,88.344,7,10.3,-32%,D,1115.5,1016.5,10%,N,EXACT,1.0
8,WEST BENGAL,MURSHIDABAD,24.171,88.229,0,6.4,-100%,NR,576.9,749.1,-23%,D,EXACT,1.0
9,WEST BENGAL,NADIA,23.479,88.517,5.2,6.9,-25%,D,563.3,719.6,-22%,D,EXACT,1.0
10,WEST BENGAL,NORTH 24 PARGANAS,22.727,88.731,0.4,9.1,-95%,LD,1071.4,882.6,21%,E,EXACT,1.0
11,WEST BENGAL,PASCHIM BARDHAMAN,23.661,87.16,0.1,6.4,-98%,LD,848.8,838.7,1%,N,EXACT,1.0
12,WEST BENGAL,PURBA BARDHAMAN,23.36,87.947,0,6,-100%,NR,726.6,794.6,-9%,N,EXACT,1.0
13,WEST BENGAL,PURULIA,23.277,86.421,27.9,7.8,258%,LE,742.2,838.4,-11%,N,EXACT,1.0
14,WEST BENGAL,SOUTH 24 PARGANAS,22.063,88.535,7.7,11.7,-34%,D,1294.8,1109.8,17%,N,EXACT,1.0
15,WEST BENGAL,WEST MIDNAPORE,22.439,87.417,3.8,10.3,-63%,LD,1267.1,893.6,42%,E,EXACT,1.0
1,ODISHA,ANGUL,20.987,84.906,0.7,13.4,-95%,LD,1155,885.7,30%,E,EXACT,1.0
2,ODISHA,BALANGIR,20.589,83.172,0.2,15.3,-99%,LD,1149.4,869.3,32%,E,EXACT,1.0
3,ODISHA,BALASORE,21.492,86.914,25.3,9.8,158%,LE,1431.5,899,59%,E,EXACT,1.0
4,ODISHA,BARGARH,21.219,83.349,0,15,-100%,NR,1505,956.2,57%,E,EXACT,1.0
5,ODISHA,BHADRAK,20.983,86.625,9.1,10.7,-15%,N,1108.2,822.1,35%,E,EXACT,1.0
6,ODISHA,BOUDH,20.644,84.173,0,17.4,-100%,NR,1530.8,825.4,85%,LE,EXACT,1.0
7,ODISHA,CUTTACK,20.453,85.697,0,13.1,-100%,NR,1219.9,882.4,38%,E,EXACT,1.0
8,ODISHA,DEOGARH,21.537,84.733,1.6,12.2,-87%,LD,1336,920.5,45%,E,EXACT,1.0
9,ODISHA,DHENKANAL,20.827,85.524,0,10.4,-100%,NR,1303.5,861.6,51%,E,EXACT,1.0
10,ODISHA,GAJAPATI,19.186,84.161,0,8,-100%,NR,535,665.5,-20%,D,EXACT,1.0
11,ODISHA,GANJAM,19.625,84.673,0,8.4,-100%,NR,567.1,651.6,-13%,N,EXACT,1.0
12,ODISHA,JAGATSINGHPUR,20.219,86.336,0,11.3,-100%,NR,1043,795.5,31%,E,EXACT,1.0
13,ODISHA,JAJPUR,20.856,86.149,0,15.4,-100%,NR,1120.1,951.2,18%,N,EXACT,1.0
14,ODISHA,JHARSUGUDA,21.806,83.948,0,10.8,-100%,NR,1072.3,944.8,14%,N,EXACT,1.0
15,ODISHA,KALAHANDI,19.868,83.108,1,14.2,-93%,LD,945.4,1108.6,-15%,N,EXACT,1.0
16,ODISHA,KANDHAMAL,20.128,84.046,0.6,14.2,-96%,LD,1073.2,871.2,23%,E,EXACT,1.0
17,ODISHA,KENDRAPARA,20.553,86.612,0,12.8,-100%,NR,1239.9,841.3,47%,E,EXACT,1.0
18,ODISHA,KEONJHARGARH,21.538,85.704,11.3,10,13%,N,1358.2,883.6,54%,E,EXACT,1.0
19,ODISHA,KHURDA,20.091,85.515,1.2,14.3,-91%,LD,1015.1,828,23%,E,EXACT,1.0
20,ODISHA,KORAPUT,18.814,82.718,0.3,9.1,-97%,LD,963,957.8,1%,N,EXACT,1.0
21,ODISHA,MALKANGIRI,18.259,81.95,6.1,12.9,-53%,D,886.4,1002.8,-12%,N,EXACT,1.0
22,ODISHA,MAYURBHANJ,21.896,86.409,35.6,10.2,249%,LE,1322.4,935,41%,E,EXACT,1.0
23,ODISHA,NAWAPARA,20.465,82.577,0.6,14.6,-96%,LD,949.6,799.4,19%,N,EXACT,1.0
24,ODISHA,NAWARANGPUR,19.225724,82.549722,0.1,13.2,-99%,LD,897,1075.6,-17%,N,EXACT,1.0
25,ODISHA,NAYAGARH,20.213,84.998,1.2,9,-87%,LD,997.7,823.1,21%,E,EXACT,1.0
26,ODISHA,PURI,19.879,85.726,0.5,14.6,-97%,LD,1037.1,766.1,35%,E,EXACT,1.0
27,ODISHA,RAYAGADA,19.364,83.512,0.1,9.4,-99%,LD,725.2,755,-4%,N,EXACT,1.0
28,ODISHA,SAMBALPUR,21.452,84.274,1.2,13.4,-91%,LD,1424,1017.1,40%,E,EXACT,1.0
29,ODISHA,SONEPUR,20.84622,83.896885,0,20.3,-100%,NR,1547.4,959.8,61%,LE,EXACT,1.0
30,ODISHA,SUNDARGARH,22.08,84.559,2.6,11.5,-78%,LD,1215.7,957.9,27%,E,EXACT,1.0
1,JHARKHAND,BOKARO,23.695,85.996,7.8,5.6,39%,E,547.6,703.2,-22%,D,EXACT,1.0
2,JHARKHAND,CHATRA,24.173,84.887,0,7.5,-100%,NR,487.3,729.3,-33%,D,EXACT,1.0
3,JHARKHAND,DEOGHAR,24.329,86.739,16.3,5.8,182%,LE,379,740.9,-49%,D,EXACT,1.0
4,JHARKHAND,DHANBAD,23.827,86.471,6.8,8.4,-19%,N,731.3,810.4,-10%,N,EXACT,1.0
5,JHARKHAND,DUMKA,24.319,87.266,,7.9,,ND,673.4,778.7,-14%,N,EXACT,1.0
6,JHARKHAND,EAST SINGHBHUM,22.583,86.451,18.8,8.6,118%,LE,808.8,844.2,-4%,N,EXACT,1.0
7,JHARKHAND,GARHWA,24.104,83.698,0,8.4,-100%,NR,467.3,710.7,-34%,D,EXACT,1.0
8,JHARKHAND,GIRIDIH,24.294,86.11,6.1,5.7,6%,N,442.2,739.8,-40%,D,EXACT,1.0
9,JHARKHAND,GODDA,24.859,87.308,1.4,6.6,-79%,LD,459.2,681,-33%,D,EXACT,1.0
10,JHARKHAND,GUMLA,23.103,84.532,5.6,9.1,-38%,D,611.5,817.9,-25%,D,EXACT,1.0
11,JHARKHAND,HAZARIBAG,24.055,85.419,6.2,7.2,-14%,N,581.6,805,-28%,D,EXACT,1.0
12,JHARKHAND,JAMTARA,23.976,86.907,2.1,7.5,-72%,LD,646.3,818.2,-21%,D,EXACT,1.0
13,JHARKHAND,KHUNTI,22.994,85.262,9.7,8.9,9%,N,861.8,860.3,0%,N,EXACT,1.0
14,JHARKHAND,KODERMA,24.499,85.666,8.4,4.1,106%,LE,362.9,663.9,-45%,D,EXACT,1.0
15,JHARKHAND,LATEHAR,23.719,84.442,59.6,8.8,577%,LE,912.5,799,14%,N,EXACT,1.0
16,JHARKHAND,LOHARDAGA,23.476,84.669,3.3,7.1,-54%,D,727.5,769.6,-5%,N,EXACT,1.0
17,JHARKHAND,PAKUR,24.564,87.662,0,6.6,-100%,NR,369.5,884.8,-58%,D,EXACT,1.0
18,JHARKHAND,PALAMU,24.203,84.167,10.2,7.5,37%,E,535.5,651.2,-18%,N,EXACT,1.0
19,JHARKHAND,RAMGARH,23.635,85.563,11.3,8,42%,E,684.7,792.5,-14%,N,EXACT,1.0
20,JHARKHAND,RANCHI,23.329,85.373,30.2,9.6,214%,LE,785.9,804.4,-2%,N,EXACT,1.0
21,JHARKHAND,SAHIBGANJ,25.01,87.677,,8.7,,ND,419.3,871.7,-52%,D,EXACT,1.0
22,JHARKHAND,SERAIKELA-KHARSAWAN,22.848,85.95,44.8,6.8,559%,LE,859.2,779.6,10%,N,EXACT,1.0
23,JHARKHAND,SIMDEGA,22.582,84.564,3.5,13.2,-74%,LD,1042.4,1013.7,3%,N,EXACT,1.0
24,JHARKHAND,WEST SINGHBHUM,22.421,85.518,24,9.5,153%,LE,1063.7,795.9,34%,E,EXACT,1.0
1,BIHAR,ARARIA,26.198,87.362,30.1,6.6,357%,LE,689.7,1071.8,-36%,D,EXACT,1.0
2,BIHAR,ARWAL,25.163,84.677,22.2,3,640%,LE,309.6,535.9,-42%,D,EXACT,1.0
3,BIHAR,AURANGABAD,24.791,84.408,42,7,501%,LE,542.4,659.5,-18%,N,EXACT,1.0
4,BIHAR,BANKA,24.854,86.838,10,5.7,75%,LE,348.1,663.9,-48%,D,EXACT,1.0
5,BIHAR,BEGUSARAI,25.497,86.13,0.8,6.7,-89%,LD,467.1,754.2,-38%,D,EXACT,1.0
6,BIHAR,BHABUA,24.992,83.606,4,6.5,-38%,D,369.7,657.3,-44%,D,EXACT,1.0
7,BIHAR,BHAGALPUR,25.27,87.083,3.5,7.6,-53%,D,307.8,737.3,-58%,D,EXACT,1.0
8,BIHAR,BHOJPUR,25.474,84.54,10.6,6.4,66%,LE,311.8,670.5,-53%,D,EXACT,1.0
9,BIHAR,BUXAR,25.487,84.094,1.1,6,-81%,LD,447,602.5,-26%,D,EXACT,1.0
10,BIHAR,DARBHANGA,26.085,86.055,2.7,5.3,-50%,D,324.3,701.8,-54%,D,EXACT,1.0
11,BIHAR,EAST CHAMPARAN,26.618,84.922,1.6,5.7,-72%,LD,439,832.9,-47%,D,EXACT,1.0
12,BIHAR,GAYA,24.697,84.934,31.8,4.6,591%,LE,422.3,645.3,-35%,D,EXACT,1.0
13,BIHAR,GOPALGANJ,26.444,84.374,2.4,6.8,-65%,LD,445.7,738.9,-40%,D,EXACT,1.0
14,BIHAR,JAHANABAD,25.155,85.017,14.7,3.8,286%,LE,237.9,638.6,-63%,LD,EXACT,1.0
15,BIHAR,JAMUI,24.785,86.293,4.8,6.1,-22%,D,317.4,703.8,-55%,D,EXACT,1.0
16,BIHAR,KATIHAR,25.55,87.64,2.4,7,-66%,LD,464.5,800.4,-42%,D,EXACT,1.0
17,BIHAR,KHAGARIA,25.511,86.601,2.5,8.1,-69%,LD,655.3,732.4,-11%,N,EXACT,1.0
18,BIHAR,KISHANGANJ,26.296,87.939,18.7,10.8,73%,LE,922.2,1356.1,-32%,D,EXACT,1.0
19,BIHAR,LAKHISARAI,25.162,86.137,0.5,3.1,-83%,LD,546.6,638.8,-14%,N,EXACT,1.0
20,BIHAR,MADHEPURA,25.822,86.898,0.3,5.2,-94%,LD,461.9,776.9,-41%,D,EXACT,1.0
21,BIHAR,MADHUBANI,26.402,86.222,6.6,5.7,15%,N,437.5,779.1,-44%,D,EXACT,1.0
22,BIHAR,MUNGER,25.21,86.526,5.7,6.2,-8%,N,483.8,779.9,-38%,D,EXACT,1.0
23,BIHAR,MUZAFFARPUR,26.152,85.329,8.1,5.4,50%,E,356.9,738.4,-52%,D,EXACT,1.0
24,BIHAR,NALANDA,25.219,85.448,20.1,5.3,280%,LE,377.8,649.3,-42%,D,EXACT,1.0
25,BIHAR,NAWADA,24.811,85.59,3.3,6.5,-50%,D,393.1,641.2,-39%,D,EXACT,1.0
26,BIHAR,PATNA,25.455,85.227,8.5,4.8,78%,LE,332.8,672.7,-51%,D,EXACT,1.0
27,BIHAR,PURNEA,25.815,87.404,1.7,7.3,-77%,LD,588.5,1076.2,-45%,D,EXACT,1.0
28,BIHAR,ROHTAS,24.98,84.026,5.8,9.8,-41%,D,415.1,641.5,-35%,D,EXACT,1.0
29,BIHAR,SAHARSA,25.814,86.591,5.3,8.2,-35%,D,411.9,831.7,-50%,D,EXACT,1.0
30,BIHAR,SAMASTIPUR,25.774,85.865,0.3,5.9,-95%,LD,376.3,710.6,-47%,D,EXACT,1.0
31,BIHAR,SARAN,25.904,84.826,3.1,5.9,-48%,D,338,693.5,-51%,D,EXACT,1.0
32,BIHAR,SHEIKHPURA,25.126,85.839,4.4,4.3,3%,N,365.9,624.4,-41%,D,EXACT,1.0
33,BIHAR,SHEOHAR,26.498,85.301,1.1,5.6,-81%,LD,314.9,789.6,-60%,LD,EXACT,1.0
34,BIHAR,SITAMARHI,26.585,85.552,1.6,5.9,-74%,LD,339.3,860.5,-61%,LD,EXACT,1.0
35,BIHAR,SIWAN,26.162,84.386,8.7,3.9,123%,LE,580.4,678.5,-14%,N,EXACT,1.0
36,BIHAR,SUPAUL,26.245,86.808,3.9,5.3,-26%,D,593.3,840.6,-29%,D,EXACT,1.0
