S.No,STATE,DISTRICT,DISTRICT_DISPLAY,ACTUAL_1,NORMAL_1,PCTDEP_1,CAT_1,ACTUAL_2,NORMAL_2,PCTDEP_2,CAT_2,STATE_N,Lat,Lon,match_score,match_type
1,ANDHRA PRADESH,ANANTAPURAMU,ANANTAPURAMU,0.4,1.2,-71,LD,134.9,154.2,-13,N,ANDHRA PRADESH,,,,NO_MATCH
2,ANDHRA PRADESH,ANNAMAYYA DISTRICT,ANNAMAYYA DISTRICT,0,2.1,-100,NR,77.1,196.6,-61,LD,ANDHRA PRADESH,,,,NO_MATCH
3,ANDHRA PRADESH,CHITTOOR,CHITTOOR,1.5,3.8,-60,LD,110.7,226.7,-51,D,ANDHRA PRADESH,,,,NO_MATCH
4,ANDHRA PRADESH,KURNOOL,KURNOOL,0,3.9,-100,NR,185.1,234.6,-21,D,ANDHRA PRADESH,,,,NO_MATCH
5,ANDHRA PRADESH,NANDYAL,NANDYAL,0,4.4,-100,NR,187.4,277.6,-33,D,ANDHRA PRADESH,,,,NO_MATCH
6,ANDHRA PRADESH,SRI SATHYASAI DISTRICT,SRI SATHYASAI DISTRICT,0.9,2,-55,D,98.3,148.8,-34,D,ANDHRA PRADESH,,,,NO_MATCH
7,ANDHRA PRADESH,TIRUPATI,TIRUPATI,1.2,3.4,-65,LD,165.6,240.5,-31,D,ANDHRA PRADESH,,,,NO_MATCH
8,ANDHRA PRADESH,YSR DISTRICT,YSR DISTRICT,0,2.6,-100,NR,131.6,204.7,-36,D,ANDHRA PRADESH,,,,NO_MATCH
