S.No,STATE,DISTRICT,Lat,Lon,ACTUAL_1,NORMAL_1,PCTDEP_1,CAT_1,ACTUAL_2,NORMAL_2,PCTDEP_2,CAT_2,match_type,match_score
5,TRIPURA,SIPAHIJALA,23.587,91.33,3.8,7.7,-50,D,654.9,803.7,-19,N,EXACT,1.0
6,TRIPURA,SOUTH TRIPURA,23.192,91.588,7.8,13.8,-43,D,710.4,1053.7,-33,D,EXACT,1.0
7,TRIPURA,UNAKOTI,24.193,92.04,0,13.3,-100,NR,855,826.5,3,N,EXACT,1.0
8,TRIPURA,WEST TRIPURA,23.888,91.397,0,4.9,-100,NR,750.5,723.5,4,N,EXACT,1.0
1,NAGALAND,DIMAPUR,25.776,93.795,1.4,11.8,-88,LD,288.9,454.8,-36,D,EXACT,1.0
2,NAGALAND,KIPHIRE,25.847,94.824,23.5,6.6,256,LE,482.4,337.1,43,E,EXACT,1.0
3,NAGALAND,KOHIMA,25.77,94.11,11.2,15.5,-28,D,608.7,642.4,-5,N,EXACT,1.0
4,NAGALAND,LONGLENG,26.559,94.798,,5.8,,ND,,623.5,,ND,EXACT,1.0
5,NAGALAND,MOKOKCHUNG,26.472,94.529,12.3,11.6,6,N,921.3,794.4,16,N,EXACT,1.0
6,NAGALAND,MON,26.684,95.018,25.1,11.4,120,LE,364.4,648.3,-44,D,EXACT,1.0
7,NAGALAND,PEREN,25.493,93.615,17.1,7.1,140,LE,414.7,493,-16,N,EXACT,1.0
8,NAGALAND,PHEK,25.649,94.532,19.7,9.4,109,LE,400.6,472.5,-15,N,EXACT,1.0
9,NAGALAND,TUENSANG,26.177,94.887,,5.8,,ND,,623.5,,ND,EXACT,1.0
10,NAGALAND,WOKHA,26.196,94.198,10.6,12.4,-15,N,615.6,682.1,-10,N,EXACT,1.0
11,NAGALAND,ZUNHEBOTO,26.003,94.486,34.2,8.1,322,LE,998.6,610.1,64,LE,EXACT,1.0
1,WEST BENGAL,ALIPURDUAR,26.631,89.457,17.2,23,-25,D,1770.6,1804.1,-2,N,EXACT,1.0
2,WEST BENGAL,COOCH BEHAR,26.292,89.346,8.1,19.1,-58,D,1311.7,1353.2,-3,N,EXACT,1.0
3,WEST BENGAL,DARJEELING,26.853,88.263,11.6,18.8,-38,D,1408.5,1589.4,-11,N,FUZZY,0.842
4,WEST BENGAL,JALPAIGURI,26.681,88.761,3.7,23.2,-84,LD,1430.5,1731.6,-17,N,EXACT,1.0
5,WEST BENGAL,KALIMPONG,27.033,88.629,6.4,15.8,-60,LD,1170.5,1381.4,-15,N,EXACT,1.0
6,WEST BENGAL,MALDA,25.142,88.089,0,10.2,-100,NR,498.6,598.1,-17,N,FUZZY,0.909
7,WEST BENGAL,NORTH DINAJPUR,25.889,87.998,0,13.8,-100,NR,573.2,798.7,-28,D,EXACT,1.0
8,WEST BENGAL,SOUTH DINAJPUR,25.367,88.575,11.7,6.5,80,LE,599.7,592.4,1,N,EXACT,1.0
1,SIKKIM,GANGTOK,27.292,88.671,35.6,13.9,156,LE,1152.5,1245.7,-7,N,EXACT,1.0
2,SIKKIM,GYALSHING,27.349,88.175,51.6,14.1,266,LE,1299.6,1007.6,29,E,EXACT,1.0
3,SIKKIM,MANGAN,27.744,88.528,11.5,15.8,-28,D,797.4,876.6,-9,N,EXACT,1.0
4,SIKKIM,NAMCHI,27.287,88.383,31.3,8.4,273,LE,1169.9,915.7,28,E,EXACT,1.0
5,SIKKIM,Pakyong,27.23,88.6,11.7,8.8,33,E,997.4,898.4,11,N,EXACT,1.0
6,SIKKIM,Soreng,27.17,88.25,58.5,14.1,315,LE,1291,1007.6,28,E,EXACT,1.0
1,WEST BENGAL,BANKURA,23.139,87.136,0,9.5,-100,NR,625.3,613.5,2,N,EXACT,1.0
2,WEST BENGAL,BIRBHUM,23.955,87.663,0.2,10.1,-98,LD,392.8,601.6,-35,D,EXACT,1.0
3,WEST BENGAL,EAST MIDNAPORE,22.032,87.772,0,8.7,-100,NR,873.8,634.1,38,E,EXACT,1.0
4,WEST BENGAL,HOOGHLY,22.884,88.072,3.3,10.4,-68,LD,568.1,568.4,0,N,EXACT,1.0
5,WEST BENGAL,HOWRAH,22.524,88.064,0.5,10.8,-95,LD,697.6,610.3,14,N,EXACT,1.0
6,WEST BENGAL,JHARGRAM,22.363,86.956,0,8.3,-100,NR,500.5,609.1,-18,N,EXACT,1.0
7,WEST BENGAL,KOLKATA,22.559,88.344,0,10.7,-100,NR,705.4,694.8,2,N,EXACT,1.0
8,WEST BENGAL,MURSHIDABAD,24.171,88.229,0.8,10,-92,LD,363.9,541.5,-33,D,EXACT,1.0
9,WEST BENGAL,NADIA,23.479,88.517,2,6.5,-69,LD,406.1,521.2,-22,D,EXACT,1.0
10,WEST BENGAL,NORTH 24 PARGANAS,22.727,88.731,5.8,6.8,-15,N,767.3,616.8,24,E,EXACT,1.0
11,WEST BENGAL,PASCHIM BARDHAMAN,23.661,87.16,0,10.1,-99,LD,485.1,581.5,-17,N,EXACT,1.0
12,WEST BENGAL,PURBA BARDHAMAN,23.36,87.947,0,10,-100,NR,513.1,549.1,-7,N,EXACT,1.0
13,WEST BENGAL,PURULIA,23.277,86.421,0.5,7.8,-93,LD,376.4,571.9,-34,D,EXACT,1.0
14,WEST BENGAL,SOUTH 24 PARGANAS,22.063,88.535,1.4,13.5,-90,LD,822.1,759.7,8,N,EXACT,1.0
15,WEST BENGAL,WEST MIDNAPORE,22.439,87.417,0,8.3,-100,NR,870.3,609.1,43,E,EXACT,1.0
1,ODISHA,ANGUL,20.987,84.906,5.8,12.2,-53,D,838.7,562.7,49,E,EXACT,1.0
2,ODISHA,BALANGIR,20.589,83.172,2.8,12.1,-77,LD,918.8,556.7,65,LE,EXACT,1.0
3,ODISHA,BALASORE,21.492,86.914,1.9,8.4,-78,LD,869.2,579.3,50,E,EXACT,1.0
4,ODISHA,BARGARH,21.219,83.349,4.1,14,-71,LD,1191.9,616.1,93,LE,EXACT,1.0
5,ODISHA,BHADRAK,20.983,86.625,1.8,10.5,-83,LD,752.7,516.7,46,E,EXACT,1.0
6,ODISHA,BOUDH,20.644,84.173,6.6,12.9,-49,D,1265.4,513.7,146,LE,EXACT,1.0
7,ODISHA,CUTTACK,20.453,85.697,0,14.2,-100,NR,854.2,552.8,55,E,EXACT,1.0
8,ODISHA,DEOGARH,21.537,84.733,27.3,13.1,108,LE,729,580.6,26,E,EXACT,1.0
9,ODISHA,DHENKANAL,20.827,85.524,24.7,11.8,109,LE,943.2,550.8,71,LE,EXACT,1.0
10,ODISHA,GAJAPATI,19.186,84.161,0.7,7.9,-92,LD,297.4,445.6,-33,D,EXACT,1.0
11,ODISHA,GANJAM,19.625,84.673,7.9,7.2,9,N,357,424.8,-16,N,EXACT,1.0
12,ODISHA,JAGATSINGHPUR,20.219,86.336,0,15,-100,NR,791.8,481.6,64,LE,EXACT,1.0
13,ODISHA,JAJPUR,20.856,86.149,5.1,17.4,-71,LD,774.8,600.5,29,E,EXACT,1.0
14,ODISHA,JHARSUGUDA,21.806,83.948,1.4,11.4,-88,LD,696.9,590.5,18,N,EXACT,1.0
15,ODISHA,KALAHANDI,19.868,83.108,1,15.6,-93,LD,608.4,707.5,-14,N,EXACT,1.0
16,ODISHA,KANDHAMAL,20.128,84.046,3.7,12.1,-70,LD,836.5,552.2,51,E,EXACT,1.0
17,ODISHA,KENDRAPARA,20.553,86.612,0.2,15.4,-99,LD,900.1,518.9,73,LE,EXACT,1.0
18,ODISHA,KEONJHARGARH,21.538,85.704,7.7,11.3,-32,D,860.8,572.6,50,E,EXACT,1.0
19,ODISHA,KHURDA,20.091,85.515,0.8,10.9,-93,LD,660.3,526.4,25,E,EXACT,1.0
20,ODISHA,KORAPUT,18.814,82.718,0.2,15.6,-99,LD,596,607.1,-2,N,EXACT,1.0
21,ODISHA,MALKANGIRI,18.259,81.95,9.4,16.7,-43,D,494.8,626.9,-21,D,EXACT,1.0
22,ODISHA,MAYURBHANJ,21.896,86.409,9.4,9,4,N,712.8,611.9,16,N,EXACT,1.0
23,ODISHA,NAWAPARA,20.465,82.577,8.6,10,-14,N,773.2,523.8,48,E,EXACT,1.0
24,ODISHA,NAWARANGPUR,19.225724,82.549722,0.3,11.1,-97,LD,490.5,684.4,-28,D,EXACT,1.0
25,ODISHA,NAYAGARH,20.213,84.998,6.8,8.4,-19,N,704.6,549.3,28,E,EXACT,1.0
26,ODISHA,PURI,19.879,85.726,0,11.9,-100,NR,751.7,468.5,60,LE,EXACT,1.0
27,ODISHA,RAYAGADA,19.364,83.512,0.9,8.7,-90,LD,431.7,499.2,-14,N,EXACT,1.0
28,ODISHA,SAMBALPUR,21.452,84.274,5.8,15.3,-62,LD,935.3,636.5,47,E,EXACT,1.0
29,ODISHA,SONEPUR,20.84622,83.896885,0.2,14.9,-99,LD,1301,595.9,118,LE,EXACT,1.0
30,ODISHA,SUNDARGARH,22.08,84.559,1.3,10.4,-87,LD,694.4,613,13,N,EXACT,1.0
1,JHARKHAND,BOKARO,23.695,85.996,1.7,7.6,-77,LD,305.5,463.3,-34,D,EXACT,1.0
2,JHARKHAND,CHATRA,24.173,84.887,8.8,9.7,-9,N,266.2,474.7,-44,D,EXACT,1.0
3,JHARKHAND,DEOGHAR,24.329,86.739,0,9.9,-100,NR,205,510,-60,LD,EXACT,1.0
4,JHARKHAND,DHANBAD,23.827,86.471,3,10,-70,LD,404.7,549.3,-26,D,EXACT,1.0
5,JHARKHAND,DUMKA,24.319,87.266,0,8.9,-100,NR,488.9,544.6,-10,N,EXACT,1.0
6,JHARKHAND,EAST SINGHBHUM,22.583,86.451,0.8,9.4,-91,LD,437.9,562.7,-22,D,EXACT,1.0
7,JHARKHAND,GARHWA,24.104,83.698,0,9.6,-100,NR,193.9,451.7,-57,D,EXACT,1.0
8,JHARKHAND,GIRIDIH,24.294,86.11,0,6.9,-100,NR,249.3,513.3,-51,D,EXACT,1.0
9,JHARKHAND,GODDA,24.859,87.308,0,5.9,-100,NR,231,475.7,-51,D,EXACT,1.0
10,JHARKHAND,GUMLA,23.103,84.532,0.4,10.2,-96,LD,354.6,560.1,-37,D,EXACT,1.0
11,JHARKHAND,HAZARIBAG,24.055,85.419,6.5,11,-41,D,346.4,542.5,-36,D,EXACT,1.0
12,JHARKHAND,JAMTARA,23.976,86.907,0,8.9,-100,NR,396.9,567.8,-30,D,EXACT,1.0
13,JHARKHAND,KHUNTI,22.994,85.262,0,11.8,-100,NR,443,567.6,-22,D,EXACT,1.0
14,JHARKHAND,KODERMA,24.499,85.666,0.5,7.4,-94,LD,215.7,449.7,-52,D,EXACT,1.0
15,JHARKHAND,LATEHAR,23.719,84.442,0,9,-100,NR,348.6,529.8,-34,D,EXACT,1.0
16,JHARKHAND,LOHARDAGA,23.476,84.669,,11.2,,ND,327.2,533.9,-39,D,EXACT,1.0
17,JHARKHAND,PAKUR,24.564,87.662,,11.5,,ND,230.7,612.8,-62,LD,EXACT,1.0
18,JHARKHAND,PALAMU,24.203,84.167,0.3,6.2,-95,LD,212.6,405.1,-48,D,EXACT,1.0
19,JHARKHAND,RAMGARH,23.635,85.563,4.3,11,-61,LD,350.7,528.7,-34,D,EXACT,1.0
20,JHARKHAND,RANCHI,23.329,85.373,0,11.1,-100,NR,385.1,542.3,-29,D,EXACT,1.0
21,JHARKHAND,SAHIBGANJ,25.01,87.677,,8,,ND,337.8,620.6,-46,D,EXACT,1.0
22,JHARKHAND,SERAIKELA-KHARSAWAN,22.848,85.95,,10.6,,ND,465.2,521.5,-11,N,EXACT,1.0
23,JHARKHAND,SIMDEGA,22.582,84.564,6,11.2,-46,D,613,687.5,-11,N,EXACT,1.0
24,JHARKHAND,WEST SINGHBHUM,22.421,85.518,7.1,8.1,-13,N,516.7,510,1,N,EXACT,1.0
1,BIHAR,ARARIA,26.198,87.362,0,18.3,-100,NR,548.7,777.8,-29,D,EXACT,1.0
2,BIHAR,ARWAL,25.163,84.677,2.3,6.7,-65,LD,172.3,350.7,-51,D,EXACT,1.0
3,BIHAR,AURANGABAD,24.791,84.408,7.2,5.3,37,E,244.6,432.7,-43,D,EXACT,1.0
4,BIHAR,BANKA,24.854,86.838,2.5,8.8,-72,LD,175.6,443.4,-60,LD,EXACT,1.0
5,BIHAR,BEGUSARAI,25.497,86.13,1.9,12.6,-85,LD,318.3,518.4,-39,D,EXACT,1.0
6,BIHAR,BHABUA,24.992,83.606,3.6,6.8,-47,D,176.3,410.5,-57,D,EXACT,1.0
7,BIHAR,BHAGALPUR,25.27,87.083,1.2,11,-89,LD,197.5,513.5,-62,LD,EXACT,1.0
8,BIHAR,BHOJPUR,25.474,84.54,6.8,6.6,4,N,215.4,436.5,-51,D,EXACT,1.0
9,BIHAR,BUXAR,25.487,84.094,0.9,5.5,-83,LD,297.5,394.8,-25,D,EXACT,1.0
10,BIHAR,DARBHANGA,26.085,86.055,2.6,10.2,-75,LD,227,480.3,-53,D,EXACT,1.0
11,BIHAR,EAST CHAMPARAN,26.618,84.922,3.4,11.1,-69,LD,321.1,563,-43,D,EXACT,1.0
12,BIHAR,GAYA,24.697,84.934,1.5,5.4,-73,LD,205.5,424.3,-52,D,EXACT,1.0
13,BIHAR,GOPALGANJ,26.444,84.374,6.4,7.6,-15,N,342.7,494.2,-31,D,EXACT,1.0
14,BIHAR,JAHANABAD,25.155,85.017,0,6.8,-100,NR,147.8,422.1,-65,LD,EXACT,1.0
15,BIHAR,JAMUI,24.785,86.293,3.7,7,-47,D,209.9,481.9,-56,D,EXACT,1.0
16,BIHAR,KATIHAR,25.55,87.64,3.9,12.2,-68,LD,346.2,583.7,-41,D,EXACT,1.0
17,BIHAR,KHAGARIA,25.511,86.601,0,8.6,-100,NR,386.4,510.8,-24,D,EXACT,1.0
18,BIHAR,KISHANGANJ,26.296,87.939,8.3,20.4,-59,D,775.6,972.3,-20,D,EXACT,1.0
19,BIHAR,LAKHISARAI,25.162,86.137,0.9,9.2,-90,LD,393.3,443.2,-11,N,EXACT,1.0
20,BIHAR,MADHEPURA,25.822,86.898,0.3,9.2,-97,LD,319.8,550.5,-42,D,EXACT,1.0
21,BIHAR,MADHUBANI,26.402,86.222,5,9,-44,D,318.8,543.3,-41,D,EXACT,1.0
22,BIHAR,MUNGER,25.21,86.526,1.4,12.4,-89,LD,295.4,541.7,-45,D,EXACT,1.0
23,BIHAR,MUZAFFARPUR,26.152,85.329,0.6,8.4,-93,LD,235.6,505.2,-53,D,EXACT,1.0
24,BIHAR,NALANDA,25.219,85.448,1.6,5.2,-70,LD,218.7,435.3,-50,D,EXACT,1.0
25,BIHAR,NAWADA,24.811,85.59,0,6.8,-100,NR,227.2,418.4,-46,D,EXACT,1.0
26,BIHAR,PATNA,25.455,85.227,0.3,6.7,-96,LD,220.4,460.2,-52,D,EXACT,1.0
27,BIHAR,PURNEA,25.815,87.404,1.9,17.5,-89,LD,415.9,786.3,-47,D,EXACT,1.0
28,BIHAR,ROHTAS,24.98,84.026,12,6.5,84,LE,228,417.6,-45,D,EXACT,1.0
29,BIHAR,SAHARSA,25.814,86.591,2.8,11.3,-75,LD,270.6,589.6,-54,D,EXACT,1.0
30,BIHAR,SAMASTIPUR,25.774,85.865,0.3,9,-96,LD,228.7,485.2,-53,D,EXACT,1.0
31,BIHAR,SARAN,25.904,84.826,0.4,8.6,-95,LD,237.6,460.5,-48,D,EXACT,1.0
32,BIHAR,SHEIKHPURA,25.126,85.839,15.5,7.2,115,LE,256.4,440.2,-42,D,EXACT,1.0
33,BIHAR,SHEOHAR,26.498,85.301,0,8.7,-100,NR,254.9,554.2,-54,D,EXACT,1.0
34,BIHAR,SITAMARHI,26.585,85.552,0,11.6,-100,NR,203,590,-66,LD,EXACT,1.0
35,BIHAR,SIWAN,26.162,84.386,3.6,9.1,-60,LD,426.9,454.6,-6,N,EXACT,1.0
36,BIHAR,SUPAUL,26.245,86.808,19.5,9.8,99,LE,499,612.4,-19,N,EXACT,1.0
37,BIHAR,VAISHALI,25.768,85.367,0,8.1,-100,NR,282.3,477,-41,D,EXACT,1.0
38,BIHAR,WEST CHAMPARAN,27.081,84.338,24.8,9.9,150,LE,452.5,665.2,-32,D,EXACT,1.0
1,UTTAR PRADESH,AGRA,27.036,78.076,1.8,6.8,-74,LD,232.2,249.9,-7,N,EXACT,1.0
2,UTTAR PRADESH,ALIGARH,27.926,78.065,4.7,7.7,-39,D,164.5,283.7,-42,D,EXACT,1.0
3,UTTAR PRADESH,AMROHA,28.813,78.332,0.7,5.7,-88,LD,154.3,415.4,-63,LD,EXACT,1.0
4,UTTAR PRADESH,AURAIYA,26.658,79.479,0,6.4,-100,NR,246.2,245.5,0,N,EXACT,1.0
5,UTTAR PRADESH,BADAUN,28.078,79.042,2.8,6.4,-57,D,335.3,338.4,-1,N,EXACT,1.0
6,UTTAR PRADESH,BAGHPAT,29.057,77.308,0,8.3,-100,NR,251,250.7,0,N,EXACT,1.0
