S.No,STATE,DISTRICT,Lat,Lon,ACTUAL_1,NORMAL_1,PCTDEP_1,CAT_1,ACTUAL_2,NORMAL_2,PCTDEP_2,CAT_2,match_type,match_score
1,ANDAMAN & NICOBAR ISLANDS,NICOBAR,7.507,93.597,2.2,5.9,-63,LD,313.9,584,-46,D,EXACT,1.0
2,ANDAMAN & NICOBAR ISLANDS,NORTH & MIDDLE ANDAMAN,12.833,92.863,5.7,15.9,-64,LD,1371.6,1015.7,35,E,EXACT,1.0
3,ANDAMAN & NICOBAR ISLANDS,SOUTH ANDAMAN,11.508,92.644,22.6,9,151,LE,738.6,873.5,-15,N,EXACT,1.0
1,ARUNACHAL PRADESH,ANJAW,28.066,96.825,1.7,13.8,-88,LD,118.9,1016.3,-88,LD,EXACT,1.0
2,ARUNACHAL PRADESH,CHANGLANG,27.363,96.341,7.2,11.2,-36,D,684.1,826.3,-17,N,EXACT,1.0
3,ARUNACHAL PRADESH,DIBANG VALLEY,28.7,95.88,,2.4,,ND,,771.4,,ND,EXACT,1.0
4,ARUNACHAL PRADESH,EAST KAMENG,27.586,92.923,36.6,5.8,531,LE,981.3,741,32,E,EXACT,1.0
5,ARUNACHAL PRADESH,EAST SIANG,28.044,95.355,2.5,18.4,-86,LD,1656.4,2003.8,-17,N,EXACT,1.0
6,ARUNACHAL PRADESH,KURUNG KUMEY,28.014,93.202,14,4.4,218,LE,368.4,706.9,-48,D,EXACT,1.0
7,ARUNACHAL PRADESH,LOHIT,27.906,96.276,15.3,13,18,N,657.4,983.6,-33,D,EXACT,1.0
8,ARUNACHAL PRADESH,LOWER DIBANG VALLEY,28.25,95.84,,10.9,,ND,,1474.5,,ND,EXACT,1.0
9,ARUNACHAL PRADESH,LOWER SUBANSIRI,27.562,93.787,7.3,11.7,-38,D,280.5,442.5,-37,D,EXACT,1.0
10,ARUNACHAL PRADESH,PAPUMPARA,27.29,93.593,84.4,28.9,192,LE,1242.6,1412.6,-12,N,EXACT,1.0
11,ARUNACHAL PRADESH,TAWANG,27.662,91.95,10.3,4.8,115,LE,202.6,577,-65,LD,EXACT,1.0
12,ARUNACHAL PRADESH,TIRAP,27.028,95.532,4.5,13.8,-67,LD,1381.7,1232.9,12,N,EXACT,1.0
13,ARUNACHAL PRADESH,UPPER SIANG,28.834,94.915,3.9,4.3,-9,N,816.9,1033.7,-21,D,EXACT,1.0
14,ARUNACHAL PRADESH,UPPER SUBANSIRI,28.291,93.933,0,6,-100,NR,264.1,575.5,-54,D,EXACT,1.0
