S.No,STATE,DISTRICT,Lat,Lon,ACTUAL_1,NORMAL_1,PCTDEP_1,CAT_1,ACTUAL_2,NORMAL_2,PCTDEP_2,CAT_2,match_type,match_score
1,ANDAMAN & NICOBAR ISLANDS,NICOBAR,7.507,93.597,0,8.5,-100%,NR,445.9,754.2,-41%,D,EXACT,1.0
2,ANDAMAN & NICOBAR ISLANDS,NORTH & MIDDLE ANDAMAN,12.833,92.863,56.8,23.5,142%,LE,1901.2,1366.8,39%,E,EXACT,1.0
3,ANDAMAN & NICOBAR ISLANDS,SOUTH ANDAMAN,11.508,92.644,17.8,14.9,19%,N,981.6,1150.7,-15%,N,EXACT,1.0
1,ARUNACHAL PRADESH,ANJAW,28.066,96.825,3.3,17.1,-81%,LD,139.6,1284.5,-89%,LD,EXACT,1.0
2,ARUNACHAL PRADESH,CHANGLANG,27.363,96.341,0,9.6,-100%,NR,870.1,1049.5,-17%,N,EXACT,1.0
3,ARUNACHAL PRADESH,DIBANG VALLEY,28.7,95.88,,4.2,,ND,,901.7,,ND,EXACT,1.0
4,ARUNACHAL PRADESH,EAST KAMENG,27.586,92.923,0.5,7.7,-94%,LD,1077.3,924.9,16%,N,EXACT,1.0
5,ARUNACHAL PRADESH,EAST SIANG,28.044,95.355,0.1,19.3,-99%,LD,1859.1,2482.2,-25%,D,EXACT,1.0
6,ARUNACHAL PRADESH,KURUNG KUMEY,28.014,93.202,0.7,9.8,-93%,LD,455.3,869.7,-48%,D,EXACT,1.0
7,ARUNACHAL PRADESH,LOHIT,27.906,96.276,0,17.8,-100%,NR,791,1231,-36%,D,EXACT,1.0
8,ARUNACHAL PRADESH,LOWER DIBANG VALLEY,28.25,95.84,,21.3,,ND,,1815.4,,ND,EXACT,1.0
9,ARUNACHAL PRADESH,LOWER SUBANSIRI,27.562,93.787,2.5,8.9,-72%,LD,354.9,587.2,-40%,D,EXACT,1.0
10,ARUNACHAL PRADESH,PAPUMPARA,27.29,93.593,0.2,16.2,-99%,LD,1374.1,1700.3,-19%,N,EXACT,1.0
11,ARUNACHAL PRADESH,TAWANG,27.662,91.95,0,6.6,-100%,NR,297.1,763,-61%,LD,EXACT,1.0
12,ARUNACHAL PRADESH,TIRAP,27.028,95.532,0,17.2,-100%,NR,1609,1542.8,4%,N,EXACT,1.0
13,ARUNACHAL PRADESH,UPPER SIANG,28.834,94.915,0,6.7,-100%,NR,929.8,1284.4,-28%,D,EXACT,1.0
14,ARUNACHAL PRADESH,UPPER SUBANSIRI,28.291,93.933,,8.6,,ND,277.1,728.9,-62%,LD,EXACT,1.0
15,ARUNACHAL PRADESH,WEST KAMENG,27.298,92.39,0.9,11.1,-92%,LD,399.3,1331.7,-70%,LD,EXACT,1.0
16,ARUNACHAL PRADESH,WEST SIANG,28.159,94.625,1.5,10.9,-86%,LD,548.3,1550.8,-65%,LD,EXACT,1.0
26,ASSAM,NAGAON,26.362,92.754,3.9,9.1,-57%,D,359,800.8,-55%,D,EXACT,1.0
27,ASSAM,NALBARI,26.371,91.382,0,9.7,-100%,NR,503.5,1273.1,-60%,LD,EXACT,1.0
28,ASSAM,SIBSAGAR,26.97,94.66,0,7.6,-100%,NR,666.8,929.2,-28%,D,EXACT,1.0
29,ASSAM,SONITPUR,26.757,92.699,0,8.5,-100%,NR,868.1,920.4,-6%,N,EXACT,1.0
30,ASSAM,SOUTH SALMARA,25.918,89.962,,11.6,,ND,,1690.2,,ND,EXACT,1.0
31,ASSAM,SRIBHUMI,24.868637,92.360548,2.2,12.8,-83%,LD,1333.9,1714.3,-22%,D,EXACT,1.0
32,ASSAM,TAMULPUR,26.69,91.1,0,9,-100%,NR,967.5,1076.8,-10%,N,EXACT,1.0
33,ASSAM,TINSUKIA,27.58,95.62,0,12.1,-100%,NR,1118.7,1119.7,0%,N,EXACT,1.0
34,ASSAM,UDALGURI,26.73,92.032,0.1,8.5,-99%,LD,495.2,1158.7,-57%,D,EXACT,1.0
35,ASSAM,WEST KARBI ANGLONG,25.85,92.533,0,5.7,-100%,NR,470.6,540.9,-13%,N,EXACT,1.0
1,MEGHALAYA,EAST GARO HILLS,25.624,90.631,1.9,9.6,-80%,LD,583,1489.3,-61%,LD,EXACT,1.0
2,MEGHALAYA,EAST JAINTIA HILLS,25.258,92.469,11.9,36.6,-68%,LD,1287.8,3628.8,-65%,LD,EXACT,1.0
3,MEGHALAYA,EAST KHASI HILLS,25.381,91.797,4.5,26.7,-83%,LD,1780.3,3609.3,-51%,D,EXACT,1.0
4,MEGHALAYA,NORTH GARO HILLS,25.856,90.665,0.8,22.5,-96%,LD,469.9,1426.8,-67%,LD,EXACT,1.0
5,MEGHALAYA,RI BHOI,25.871,91.886,14,17.1,-18%,N,613.2,1159.6,-47%,D,EXACT,1.0
6,MEGHALAYA,SOUTH GARO HILLS,25.302,90.582,0.7,22.5,-97%,LD,765.2,1426.8,-46%,D,EXACT,1.0
7,MEGHALAYA,SOUTH WEST GARO HILLS,25.446,89.993,0.1,22.5,-99%,LD,499,1426.8,-65%,LD,EXACT,1.0
8,MEGHALAYA,SOUTH WEST KHASI HILLS,25.321,91.243,0.9,22.5,-96%,LD,2455.1,1426.8,72%,LE,EXACT,1.0
9,MEGHALAYA,WEST GARO HILLS,25.653,90.196,0.2,14.7,-99%,LD,409,1448.7,-72%,LD,EXACT,1.0
10,MEGHALAYA,WEST JAINTIA HILLS,25.483,92.285,0.4,36.6,-99%,LD,769.7,3628.8,-79%,LD,EXACT,1.0
11,MEGHALAYA,WEST KHASI HILLS,25.605,91.263,11.1,15.3,-27%,D,678.3,2145.2,-68%,LD,EXACT,1.0
1,MIZORAM,AIZAWL,23.836,92.824,27.6,10.7,158%,LE,972.2,1200.5,-19%,N,EXACT,1.0
2,MIZORAM,CHAMPHAI,23.425,93.304,6.5,10.6,-39%,D,801,991.8,-19%,N,EXACT,1.0
3,MIZORAM,KOLASIB,24.158,92.727,50.6,14.9,240%,LE,1170.5,1307.2,-10%,N,EXACT,1.0
4,MIZORAM,LAWNGTLAI,22.434,92.769,5.9,14,-58%,D,1188.3,1305.3,-9%,N,EXACT,1.0
5,MIZORAM,LUNGLEI,22.968,92.643,1.9,16.4,-88%,LD,1011.5,1321,-23%,D,EXACT,1.0
6,MIZORAM,MAMIT,23.753,92.463,9.8,10.9,-10%,N,652,1178.5,-45%,D,EXACT,1.0
7,MIZORAM,SAIHA,22.291,93.001,11.8,10.5,12%,N,950.2,1326.9,-28%,D,EXACT,1.0
8,MIZORAM,SERCHHIP,23.299,92.934,11.1,9.3,19%,N,1003.2,1146.4,-12%,N,EXACT,1.0
1,MANIPUR,BISHNUPUR,24.538,93.799,0,9.8,-100%,NR,362.5,883.9,-59%,D,EXACT,1.0
2,MANIPUR,CHANDEL,24.14,94.014,1.2,9.8,-88%,LD,418.7,883.9,-53%,D,EXACT,1.0
3,MANIPUR,CHURACHANDPUR,24.28,93.603,3.5,9.8,-64%,LD,197.5,883.9,-78%,LD,EXACT,1.0
4,MANIPUR,IMPHAL EAST,24.826,94.009,3.7,10.2,-64%,LD,401.7,579.5,-31%,D,EXACT,1.0
5,MANIPUR,IMPHAL WEST,24.772,93.868,5.3,13.8,-62%,LD,588.8,1322.6,-55%,D,EXACT,1.0
6,MANIPUR,SENAPATI,25.398,94.127,30.3,4.5,572%,LE,529.2,602.6,-12%,N,EXACT,1.0
7,MANIPUR,TAMENGLONG,25.047,93.556,10.9,1.5,627%,LE,1478.7,3198,-54%,D,EXACT,1.0
8,MANIPUR,THOUBAL,24.621,94.012,0.2,10.2,-98%,LD,267.7,579.5,-54%,D,EXACT,1.0
9,MANIPUR,UKHRUL,25.23,94.427,2.2,7.6,-71%,LD,756.2,839,-10%,N,EXACT,1.0
1,TRIPURA,DHALAI,23.839,91.92,0.6,10.6,-94%,LD,926.7,1043.7,-11%,N,EXACT,1.0
2,TRIPURA,GOMATI,23.53,91.619,1,11.5,-91%,LD,853,1116.5,-24%,D,EXACT,1.0
3,TRIPURA,KHOWAI,23.947,91.655,0,9.3,-100%,NR,1022,1022,0%,N,EXACT,1.0
4,TRIPURA,NORTH TRIPURA,24.095,92.209,1.5,13.1,-88%,LD,834.3,1077.6,-23%,D,EXACT,1.0
5,TRIPURA,SIPAHIJALA,23.587,91.33,0.6,10.8,-94%,LD,908.7,1045.2,-13%,N,EXACT,1.0
6,TRIPURA,SOUTH TRIPURA,23.192,91.588,0,12,-100%,NR,909.6,1362.2,-33%,D,EXACT,1.0
7,TRIPURA,UNAKOTI,24.193,92.04,0.1,10,-99%,LD,1040.7,1110.3,-6%,N,EXACT,1.0
8,TRIPURA,WEST TRIPURA,23.888,91.397,0.6,5.7,-89%,LD,1050.1,938.4,12%,N,EXACT,1.0
1,NAGALAND,DIMAPUR,25.776,93.795,24.5,9.7,153%,LE,590.3,632.1,-7%,N,EXACT,1.0
2,NAGALAND,KIPHIRE,25.847,94.824,22.5,3.4,562%,LE,606.3,467.4,30%,E,EXACT,1.0
3,NAGALAND,KOHIMA,25.77,94.11,19.3,10.2,89%,LE,869.4,923,-6%,N,EXACT,1.0
4,NAGALAND,LONGLENG,26.559,94.798,,9,,ND,,832,,ND,EXACT,1.0
5,NAGALAND,MOKOKCHUNG,26.472,94.529,27.3,10.2,167%,LE,1198.5,1084.7,10%,N,EXACT,1.0
6,NAGALAND,MON,26.684,95.018,5.5,3.5,57%,E,629.2,852.4,-26%,D,EXACT,1.0
7,NAGALAND,PEREN,25.493,93.615,7.3,13.2,-45%,D,675.3,690.8,-2%,N,EXACT,1.0
8,NAGALAND,PHEK,25.649,94.532,5.7,7.8,-28%,D,589.1,645.1,-9%,N,EXACT,1.0
9,NAGALAND,TUENSANG,26.177,94.887,,9,,ND,,832,,ND,EXACT,1.0
10,NAGALAND,WOKHA,26.196,94.198,54.2,13.7,296%,LE,1038.2,950.7,9%,N,EXACT,1.0
11,NAGALAND,ZUNHEBOTO,26.003,94.486,33.7,3.3,921%,LE,1314.2,829.2,58%,E,EXACT,1.0
1,WEST BENGAL,ALIPURDUAR,26.631,89.457,9.4,16.6,-43%,D,2189.7,2370,-8%,N,EXACT,1.0
2,WEST BENGAL,COOCH BEHAR,26.292,89.346,1.7,19.6,-91%,LD,1683.4,1825.7,-8%,N,EXACT,1.0
