S.No,STATE,DISTRICT,Lat,Lon,ACTUAL_1,NORMAL_1,PCTDEP_1,CAT_1,ACTUAL_2,NORMAL_2,PCTDEP_2,CAT_2,match_type,match_score
1,ANDAMAN & NICOBAR ISLANDS,NICOBAR,7.507,93.597,0,8.2,-100,NR,245.7,545.4,-55,D,EXACT,1.0
2,ANDAMAN & NICOBAR ISLANDS,NORTH & MIDDLE ANDAMAN,12.833,92.863,16,13.6,18,N,1307.4,939.6,39,E,EXACT,1.0
3,ANDAMAN & NICOBAR ISLANDS,SOUTH ANDAMAN,11.508,92.644,8.8,14.4,-39,D,655.4,817.5,-20,D,EXACT,1.0
1,ARUNACHAL PRADESH,ANJAW,28.066,96.825,0,9.4,-100,NR,111.2,956.3,-88,LD,EXACT,1.0
2,ARUNACHAL PRADESH,CHANGLANG,27.363,96.341,0,9.9,-100,NR,627.2,779.2,-20,D,EXACT,1.0
3,ARUNACHAL PRADESH,DIBANG VALLEY,28.7,95.88,,5.3,,ND,,746.3,,ND,EXACT,1.0
4,ARUNACHAL PRADESH,EAST KAMENG,27.586,92.923,5,9.2,-46,D,847.1,708,20,E,EXACT,1.0
5,ARUNACHAL PRADESH,EAST SIANG,28.044,95.355,1.5,30.8,-95,LD,1471.1,1906.6,-23,D,EXACT,1.0
6,ARUNACHAL PRADESH,KURUNG KUMEY,28.014,93.202,2.5,12.1,-79,LD,298.7,665.2,-55,D,EXACT,1.0
7,ARUNACHAL PRADESH,LOHIT,27.906,96.276,0.2,10.8,-98,LD,587.1,930.9,-37,D,EXACT,1.0
8,ARUNACHAL PRADESH,LOWER DIBANG VALLEY,28.25,95.84,,18.7,,ND,,1411.2,,ND,EXACT,1.0
9,ARUNACHAL PRADESH,LOWER SUBANSIRI,27.562,93.787,1.1,12,-91,LD,231.4,396.2,-42,D,EXACT,1.0
10,ARUNACHAL PRADESH,PAPUMPARA,27.29,93.593,42.9,14.4,198,LE,1076.7,1317.2,-18,N,EXACT,1.0
11,ARUNACHAL PRADESH,TAWANG,27.662,91.95,1.6,6,-73,LD,175.6,538.4,-67,LD,EXACT,1.0
12,ARUNACHAL PRADESH,TIRAP,27.028,95.532,44,14.6,201,LE,1292,1167.9,11,N,EXACT,1.0
13,ARUNACHAL PRADESH,UPPER SIANG,28.834,94.915,3.8,11.5,-67,LD,747.1,1005.5,-26,D,EXACT,1.0
14,ARUNACHAL PRADESH,UPPER SUBANSIRI,28.291,93.933,0,7.3,-100,NR,216.6,548.5,-61,LD,EXACT,1.0
15,ARUNACHAL PRADESH,WEST KAMENG,27.298,92.39,7.1,12.8,-45,D,267.8,961.9,-72,LD,EXACT,1.0
16,ARUNACHAL PRADESH,WEST SIANG,28.159,94.625,0.5,23.8,-98,LD,381.1,1184.6,-68,LD,EXACT,1.0
1,ASSAM,BAJALI,26.47,91.0,5.5,11.2,-51,D,786.5,1336.8,-41,D,EXACT,1.0
2,ASSAM,BAKSA,26.661,91.353,27.9,13,115,LE,818.3,978.6,-16,N,EXACT,1.0
3,ASSAM,BARPETA,26.34,91.005,31.9,11.2,185,LE,935.6,1336.8,-30,D,EXACT,1.0
4,ASSAM,BISWANATH,26.829,93.383,,24.1,,ND,,841.6,,ND,EXACT,1.0
5,ASSAM,BONGAIGAON,26.36,90.62,0.3,17.4,-99,LD,648.2,1491.3,-57,D,EXACT,1.0
6,ASSAM,CACHAR,24.813,92.855,23.8,13.6,75,LE,970.6,1025.1,-5,N,EXACT,1.0
7,ASSAM,CHARAIDEO,27.063,95.046,,2.8,,ND,785.5,526.7,49,E,EXACT,1.0
8,ASSAM,CHIRANG,26.66,90.599,2.4,7.4,-68,LD,822.8,1454.4,-43,D,EXACT,1.0
9,ASSAM,DARRANG,26.448,92.029,0.5,8.4,-94,LD,397.3,783.4,-49,D,EXACT,1.0
10,ASSAM,DHEMAJI,27.59,94.775,38.2,11,247,LE,1322.3,1190.6,11,N,EXACT,1.0
11,ASSAM,DHUBRI,26.01,90.033,0.4,8.3,-95,LD,829.7,1300.6,-36,D,EXACT,1.0
12,ASSAM,DIBRUGARH,27.367,95.053,8.1,12.5,-35,D,725.2,844.5,-14,N,EXACT,1.0
13,ASSAM,DIMA HASAO,25.378,93.031,1,5.7,-82,LD,260.2,630.8,-59,D,EXACT,1.0
14,ASSAM,GOALPARA,26.052,90.605,1.5,13.4,-89,LD,517.7,1226.2,-58,D,EXACT,1.0
15,ASSAM,GOLAGHAT,26.475,93.835,2.1,6.8,-69,LD,462.5,573.1,-19,N,EXACT,1.0
16,ASSAM,HAILAKANDI,24.498,92.588,17.5,9.3,88,LE,699,862.6,-19,N,EXACT,1.0
17,ASSAM,HOJAI,25.978,92.98,0.5,4.9,-90,LD,237.6,395.8,-40,D,EXACT,1.0
18,ASSAM,JORHAT,26.711,94.264,16.3,13.8,18,N,477.8,679.1,-30,D,EXACT,1.0
19,ASSAM,KAMRUP METROPOLITAN,26.13,91.888,2.7,6.7,-60,LD,479.3,624.9,-23,D,EXACT,1.0
20,ASSAM,KAMRUP RURAL,26.1,91.415,10.1,5.4,87,LE,272.9,764.5,-64,LD,EXACT,1.0
21,ASSAM,KARBI ANGLONG,26.157,93.405,0,6,-100,NR,283.4,441.5,-36,D,EXACT,1.0
22,ASSAM,KOKRAJHAR,26.494,90.117,15.7,23.8,-34,D,1484.4,1634.3,-9,N,EXACT,1.0
23,ASSAM,LAKHIMPUR,27.174,94.141,23.3,15.7,48,E,1337.1,1154.7,16,N,EXACT,1.0
24,ASSAM,MAJULI,26.999,94.292,,13.8,,ND,545,679.1,-20,D,EXACT,1.0
25,ASSAM,MORIGAON,26.282,92.284,5,9,-45,D,324.7,614.4,-47,D,EXACT,1.0
26,ASSAM,NAGAON,26.362,92.754,4.9,8.3,-41,D,247.6,563,-56,D,EXACT,1.0
27,ASSAM,NALBARI,26.371,91.382,7.5,6.5,15,N,384.5,973,-60,LD,EXACT,1.0
28,ASSAM,SIBSAGAR,26.97,94.66,16.4,7.9,108,LE,450.2,660.7,-32,D,EXACT,1.0
29,ASSAM,SONITPUR,26.757,92.699,26.8,8.6,211,LE,584,675.7,-14,N,EXACT,1.0
30,ASSAM,SOUTH SALMARA,25.918,89.962,,8.3,,ND,,1300.6,,ND,EXACT,1.0
31,ASSAM,SRIBHUMI,24.868637,92.360548,11.3,12.5,-10,N,1025.1,1247,-18,N,EXACT,1.0
32,ASSAM,TAMULPUR,26.69,91.1,10.6,7.4,44,E,840.7,865,-3,N,EXACT,1.0
