S.No,STATE,DISTRICT,Lat,Lon,ACTUAL_1,NORMAL_1,PCTDEP_1,CAT_1,ACTUAL_2,NORMAL_2,PCTDEP_2,CAT_2,match_type,match_score
4,MEGHALAYA,NORTH GARO HILLS,25.856,90.665,36.5,13.3,174%,LE,459.1,1335.4,-66%,LD,EXACT,1.0
5,MEGHALAYA,RI BHOI,25.871,91.886,5.1,10.2,-50%,D,550.4,1072.3,-49%,D,EXACT,1.0
6,MEGHALAYA,SOUTH GARO HILLS,25.302,90.582,0.7,13.3,-94%,LD,750.4,1335.4,-44%,D,EXACT,1.0
7,MEGHALAYA,SOUTH WEST GARO HILLS,25.446,89.993,0,13.3,-100%,NR,498.5,1335.4,-63%,LD,EXACT,1.0
8,MEGHALAYA,SOUTH WEST KHASI HILLS,25.321,91.243,1.7,13.3,-87%,LD,2352.8,1335.4,76%,LE,EXACT,1.0
9,MEGHALAYA,WEST GARO HILLS,25.653,90.196,4.3,11.2,-62%,LD,402.4,1365,-71%,LD,EXACT,1.0
10,MEGHALAYA,WEST JAINTIA HILLS,25.483,92.285,0.1,24.4,-99%,LD,729.8,3384.4,-78%,LD,EXACT,1.0
11,MEGHALAYA,WEST KHASI HILLS,25.605,91.263,14.4,31.9,-55%,D,598.8,2016.6,-70%,LD,EXACT,1.0
1,MIZORAM,AIZAWL,23.836,92.824,15.5,15.8,-2%,N,894.1,1109.1,-19%,N,EXACT,1.0
2,MIZORAM,CHAMPHAI,23.425,93.304,10.8,12.6,-14%,N,781.2,922.2,-15%,N,EXACT,1.0
3,MIZORAM,KOLASIB,24.158,92.727,57.7,20.1,187%,LE,1057.2,1218.1,-13%,N,EXACT,1.0
4,MIZORAM,LAWNGTLAI,22.434,92.769,5.6,10.7,-48%,D,989.6,1220.3,-19%,N,EXACT,1.0
5,MIZORAM,LUNGLEI,22.968,92.643,7.3,11.9,-39%,D,942.4,1233.3,-24%,D,EXACT,1.0
6,MIZORAM,MAMIT,23.753,92.463,16.1,13.9,16%,N,608.7,1092.5,-44%,D,EXACT,1.0
7,MIZORAM,SAIHA,22.291,93.001,4.6,15.4,-70%,LD,906,1238.7,-27%,D,EXACT,1.0
8,MIZORAM,SERCHHIP,23.299,92.934,3.3,14,-76%,LD,980.7,1080.9,-9%,N,EXACT,1.0
1,MANIPUR,BISHNUPUR,24.538,93.799,0,8.6,-100%,NR,359.9,830.3,-57%,D,EXACT,1.0
2,MANIPUR,CHANDEL,24.14,94.014,3.6,8.6,-58%,D,409.2,830.3,-51%,D,EXACT,1.0
3,MANIPUR,CHURACHANDPUR,24.28,93.603,0,8.6,-100%,NR,192,830.3,-77%,LD,EXACT,1.0
4,MANIPUR,IMPHAL EAST,24.826,94.009,0.8,5.7,-87%,LD,397.3,547,-27%,D,EXACT,1.0
5,MANIPUR,IMPHAL WEST,24.772,93.868,9.1,7.8,17%,N,570.9,1247.3,-54%,D,EXACT,1.0
6,MANIPUR,SENAPATI,25.398,94.127,0,4.9,-100%,NR,493.2,572.4,-14%,N,EXACT,1.0
7,MANIPUR,TAMENGLONG,25.047,93.556,20.9,25.8,-19%,N,1446.2,3083.9,-53%,D,EXACT,1.0
8,MANIPUR,THOUBAL,24.621,94.012,0,5.7,-100%,NR,255.9,547,-53%,D,EXACT,1.0
9,MANIPUR,UKHRUL,25.23,94.427,11.3,5.1,122%,LE,742,795.5,-7%,N,EXACT,1.0
1,TRIPURA,DHALAI,23.839,91.92,4.5,7.5,-40%,D,860.1,979.9,-12%,N,EXACT,1.0
2,TRIPURA,GOMATI,23.53,91.619,1,9.3,-90%,LD,782.9,1056.7,-26%,D,EXACT,1.0
3,TRIPURA,KHOWAI,23.947,91.655,2.2,8.3,-74%,LD,881.1,968.4,-9%,N,EXACT,1.0
4,TRIPURA,NORTH TRIPURA,24.095,92.209,29.8,9.4,217%,LE,803.7,1001.6,-20%,D,EXACT,1.0
5,TRIPURA,SIPAHIJALA,23.587,91.33,11.3,8.2,38%,E,885.3,987.3,-10%,N,EXACT,1.0
6,TRIPURA,SOUTH TRIPURA,23.192,91.588,5.3,19.2,-72%,LD,887.7,1298.1,-32%,D,EXACT,1.0
7,TRIPURA,UNAKOTI,24.193,92.04,45.5,12.5,264%,LE,982.4,1045.3,-6%,N,EXACT,1.0
8,TRIPURA,WEST TRIPURA,23.888,91.397,3,7.5,-60%,LD,923.1,892.6,3%,N,EXACT,1.0
1,NAGALAND,DIMAPUR,25.776,93.795,4.4,8.2,-46%,D,544.2,593.3,-8%,N,EXACT,1.0
2,NAGALAND,KIPHIRE,25.847,94.824,0.2,6.6,-97%,LD,578.1,436.2,33%,E,EXACT,1.0
3,NAGALAND,KOHIMA,25.77,94.11,3.2,15.3,-79%,LD,804.6,852.9,-6%,N,EXACT,1.0
4,NAGALAND,LONGLENG,26.559,94.798,,12.2,,ND,,789,,ND,EXACT,1.0
5,NAGALAND,MOKOKCHUNG,26.472,94.529,0.3,15.4,-98%,LD,1134.7,1017,12%,N,EXACT,1.0
6,NAGALAND,MON,26.684,95.018,3.6,14.6,-75%,LD,548.8,815.3,-33%,D,EXACT,1.0
7,NAGALAND,PEREN,25.493,93.615,12.3,9.6,28%,E,635.3,636.6,0%,N,EXACT,1.0
8,NAGALAND,PHEK,25.649,94.532,2.9,8.4,-65%,LD,538.6,607.5,-11%,N,EXACT,1.0
9,NAGALAND,TUENSANG,26.177,94.887,,12.2,,ND,,789,,ND,EXACT,1.0
10,NAGALAND,WOKHA,26.196,94.198,10.4,15.8,-34%,D,904.4,894.8,1%,N,EXACT,1.0
11,NAGALAND,ZUNHEBOTO,26.003,94.486,7.2,7.2,0%,N,1233.4,781.5,58%,E,EXACT,1.0
1,WEST BENGAL,ALIPURDUAR,26.631,89.457,50.3,21.4,135%,LE,2146.1,2212.1,-3%,N,EXACT,1.0
2,WEST BENGAL,COOCH BEHAR,26.292,89.346,32.5,16.9,92%,LE,1650.6,1692.5,-2%,N,EXACT,1.0
3,WEST BENGAL,DARJEELING,26.853,88.263,5.4,21.4,-75%,LD,1671.2,1983.1,-16%,N,FUZZY,0.842
4,WEST BENGAL,JALPAIGURI,26.681,88.761,11.1,21,-47%,D,1707.9,2128.1,-20%,D,EXACT,1.0
5,WEST BENGAL,KALIMPONG,27.033,88.629,2.9,18.5,-84%,LD,1434.3,1762.4,-19%,N,EXACT,1.0
6,WEST BENGAL,MALDA,25.142,88.089,0,7.5,-100%,NR,612.1,779.5,-21%,D,FUZZY,0.909
7,WEST BENGAL,NORTH DINAJPUR,25.889,87.998,0,7.9,-100%,NR,749.7,999,-25%,D,EXACT,1.0
8,WEST BENGAL,SOUTH DINAJPUR,25.367,88.575,0,9.4,-100%,NR,638.8,735.4,-13%,N,EXACT,1.0
1,SIKKIM,GANGTOK,27.292,88.671,8.3,14.8,-44%,D,1415.9,1589.3,-11%,N,EXACT,1.0
2,SIKKIM,GYALSHING,27.349,88.175,34.9,12.7,175%,LE,1675.8,1269.5,32%,E,EXACT,1.0
3,SIKKIM,MANGAN,27.744,88.528,2.5,12.3,-80%,LD,969.4,1104.9,-12%,N,EXACT,1.0
4,SIKKIM,NAMCHI,27.287,88.383,8.4,14.9,-44%,D,1436.4,1176.2,22%,E,EXACT,1.0
5,SIKKIM,Pakyong,27.23,88.6,19.8,16,23%,E,1213.6,1175.8,3%,N,EXACT,1.0
6,SIKKIM,Soreng,27.17,88.25,40.5,12.7,219%,LE,1738.5,1269.5,37%,E,EXACT,1.0
1,WEST BENGAL,BANKURA,23.139,87.136,0.2,9.3,-98%,LD,848.7,824.2,3%,N,EXACT,1.0
2,WEST BENGAL,BIRBHUM,23.955,87.663,0,10.3,-100%,NR,627.6,790.7,-21%,D,EXACT,1.0
3,WEST BENGAL,EAST MIDNAPORE,22.032,87.772,0,10.8,-100%,NR,1422.9,869.7,64%,LE,EXACT,1.0
4,WEST BENGAL,HOOGHLY,22.884,88.072,22.7,9.5,139%,LE,792.5,742.4,7%,N,EXACT,1.0
5,WEST BENGAL,HOWRAH,22.524,88.064,0.8,8.7,-91%,LD,906.7,819.5,11%,N,EXACT,1.0
6,WEST BENGAL,JHARGRAM,22.363,86.956,0.3,9.6,-97%,LD,811.9,822.6,-1%,N,EXACT,1.0
7,WEST BENGAL,KOLKATA,22.559,88.344,0.3,11.5,-97%,LD,1069.8,933,15%,N,EXACT,1.0
8,WEST BENGAL,MURSHIDABAD,24.171,88.229,0,8.8,-100%,NR,536.5,694.3,-23%,D,EXACT,1.0
9,WEST BENGAL,NADIA,23.479,88.517,3.8,6.7,-44%,D,533.2,665.1,-20%,D,EXACT,1.0
10,WEST BENGAL,NORTH 24 PARGANAS,22.727,88.731,0.9,8.6,-90%,LD,1041.2,816.7,27%,E,EXACT,1.0
11,WEST BENGAL,PASCHIM BARDHAMAN,23.661,87.16,0.5,7.1,-93%,LD,771.9,766.6,1%,N,EXACT,1.0
12,WEST BENGAL,PURBA BARDHAMAN,23.36,87.947,0,6.9,-100%,NR,694.6,728.9,-5%,N,EXACT,1.0
13,WEST BENGAL,PURULIA,23.277,86.421,0.1,9.3,-99%,LD,607.6,773.8,-21%,D,EXACT,1.0
14,WEST BENGAL,SOUTH 24 PARGANAS,22.063,88.535,0.2,15.3,-99%,LD,1237.3,1019.9,21%,E,EXACT,1.0
15,WEST BENGAL,WEST MIDNAPORE,22.439,87.417,0,9.6,-100%,NR,1197.1,822.6,46%,E,EXACT,1.0
1,ODISHA,ANGUL,20.987,84.906,0,7.6,-100%,NR,1101.8,798.4,38%,E,EXACT,1.0
2,ODISHA,BALANGIR,20.589,83.172,0.3,10.6,-97%,LD,1101.5,779.5,41%,E,EXACT,1.0
3,ODISHA,BALASORE,21.492,86.914,0,10.6,-100%,NR,1310.9,819.6,60%,LE,EXACT,1.0
4,ODISHA,BARGARH,21.219,83.349,1,14.4,-93%,LD,1441.2,865.6,66%,LE,EXACT,1.0
5,ODISHA,BHADRAK,20.983,86.625,0.8,9.5,-92%,LD,1041.3,743.1,40%,E,EXACT,1.0
6,ODISHA,BOUDH,20.644,84.173,0,7.7,-100%,NR,1466.2,730.5,101%,LE,EXACT,1.0
7,ODISHA,CUTTACK,20.453,85.697,0,10.7,-100%,NR,1147.1,796.2,44%,E,EXACT,1.0
8,ODISHA,DEOGARH,21.537,84.733,1.5,8.6,-82%,LD,1196.4,831.8,44%,E,EXACT,1.0
9,ODISHA,DHENKANAL,20.827,85.524,0.1,7.6,-99%,LD,1270,779.4,63%,LE,EXACT,1.0
10,ODISHA,GAJAPATI,19.186,84.161,3.2,9.1,-65%,LD,417.1,601.6,-31%,D,EXACT,1.0
11,ODISHA,GANJAM,19.625,84.673,1.7,9.8,-83%,LD,516.5,583.9,-12%,N,EXACT,1.0
12,ODISHA,JAGATSINGHPUR,20.219,86.336,0.8,11.3,-93%,LD,983.1,714.2,38%,E,EXACT,1.0
13,ODISHA,JAJPUR,20.856,86.149,0,7.4,-100%,NR,1054.7,861.8,22%,E,EXACT,1.0
14,ODISHA,JHARSUGUDA,21.806,83.948,5.8,9.5,-39%,D,993.8,865.6,15%,N,EXACT,1.0
15,ODISHA,KALAHANDI,19.868,83.108,4.5,12.5,-64%,LD,779.2,1006,-23%,D,EXACT,1.0
16,ODISHA,KANDHAMAL,20.128,84.046,0,13,-100%,NR,1018.6,781,30%,E,EXACT,1.0
17,ODISHA,KENDRAPARA,20.553,86.612,0.3,9.7,-97%,LD,1193.9,761,57%,E,EXACT,1.0
18,ODISHA,KEONJHARGARH,21.538,85.704,0.3,8.9,-97%,LD,1250,800.9,56%,E,EXACT,1.0
19,ODISHA,KHURDA,20.091,85.515,8.8,11.2,-21%,D,929.4,743,25%,E,EXACT,1.0
20,ODISHA,KORAPUT,18.814,82.718,4.8,9.1,-47%,D,766.6,879.1,-13%,N,EXACT,1.0
21,ODISHA,MALKANGIRI,18.259,81.95,7.2,9.9,-27%,D,718.5,915.3,-22%,D,EXACT,1.0
22,ODISHA,MAYURBHANJ,21.896,86.409,0,11.8,-100%,NR,1174.6,852.8,38%,E,EXACT,1.0
23,ODISHA,NAWAPARA,20.465,82.577,0,13.8,-100%,NR,918.9,716.1,28%,E,EXACT,1.0
24,ODISHA,NAWARANGPUR,19.225724,82.549722,2.7,10.5,-74%,LD,640.7,973.8,-34%,D,EXACT,1.0
25,ODISHA,NAYAGARH,20.213,84.998,11.4,10,14%,N,952,748.7,27%,E,EXACT,1.0
26,ODISHA,PURI,19.879,85.726,7.4,12.8,-42%,D,952.5,689.8,38%,E,EXACT,1.0
27,ODISHA,RAYAGADA,19.364,83.512,1.2,10.9,-89%,LD,563,685.3,-18%,N,EXACT,1.0
28,ODISHA,SAMBALPUR,21.452,84.274,2.2,10.7,-79%,LD,1329.2,925,44%,E,EXACT,1.0
29,ODISHA,SONEPUR,20.84622,83.896885,0.7,12.4,-95%,LD,1496.8,862.2,74%,LE,EXACT,1.0
30,ODISHA,SUNDARGARH,22.08,84.559,2.4,10.3,-76%,LD,1120.4,875.4,28%,E,EXACT,1.0
1,JHARKHAND,BOKARO,23.695,85.996,0,8.6,-100%,NR,494.9,644.1,-23%,D,EXACT,1.0
2,JHARKHAND,CHATRA,24.173,84.887,0,8.9,-100%,NR,444.9,664.9,-33%,D,EXACT,1.0
3,JHARKHAND,DEOGHAR,24.329,86.739,0,8.7,-100%,NR,341,676.3,-50%,D,EXACT,1.0
4,JHARKHAND,DHANBAD,23.827,86.471,1.8,8.2,-78%,LD,652.8,734.2,-11%,N,EXACT,1.0
5,JHARKHAND,DUMKA,24.319,87.266,0,7.5,-100%,NR,654.2,715.9,-9%,N,EXACT,1.0
6,JHARKHAND,EAST SINGHBHUM,22.583,86.451,0,9.1,-99%,LD,731,776.5,-6%,N,EXACT,1.0
7,JHARKHAND,GARHWA,24.104,83.698,3.2,8,-60%,LD,361.7,652.8,-45%,D,EXACT,1.0
8,JHARKHAND,GIRIDIH,24.294,86.11,2.6,7.1,-63%,LD,394.3,675.7,-42%,D,EXACT,1.0
9,JHARKHAND,GODDA,24.859,87.308,0,6.5,-100%,NR,428.7,618.9,-31%,D,EXACT,1.0
10,JHARKHAND,GUMLA,23.103,84.532,0.1,11.1,-99%,LD,553.2,759.2,-27%,D,EXACT,1.0
11,JHARKHAND,HAZARIBAG,24.055,85.419,0,11,-99%,LD,519.7,738.6,-30%,D,EXACT,1.0
12,JHARKHAND,JAMTARA,23.976,86.907,0.2,7.3,-97%,LD,590.8,753,-22%,D,EXACT,1.0
13,JHARKHAND,KHUNTI,22.994,85.262,0,12.7,-100%,NR,815.6,781.3,4%,N,EXACT,1.0
14,JHARKHAND,KODERMA,24.499,85.666,0,8.9,-100%,NR,327,611.5,-47%,D,EXACT,1.0
15,JHARKHAND,LATEHAR,23.719,84.442,1.3,8.5,-84%,LD,748.6,735.6,2%,N,EXACT,1.0
16,JHARKHAND,LOHARDAGA,23.476,84.669,0,9.4,-100%,NR,670.2,712.2,-6%,N,EXACT,1.0
17,JHARKHAND,PAKUR,24.564,87.662,0,10,-100%,NR,332.4,808,-59%,D,EXACT,1.0
18,JHARKHAND,PALAMU,24.203,84.167,1,7,-86%,LD,414.8,590.3,-30%,D,EXACT,1.0
19,JHARKHAND,RAMGARH,23.635,85.563,0,9.5,-100%,NR,631.6,725.1,-13%,N,EXACT,1.0
20,JHARKHAND,RANCHI,23.329,85.373,0,9.5,-99%,LD,698.4,739.1,-6%,N,EXACT,1.0
21,JHARKHAND,SAHIBGANJ,25.01,87.677,,9.7,,ND,419.3,804,-48%,D,EXACT,1.0
22,JHARKHAND,SERAIKELA-KHARSAWAN,22.848,85.95,0,7.3,-100%,NR,764.8,718.8,6%,N,EXACT,1.0
23,JHARKHAND,SIMDEGA,22.582,84.564,0.7,10.5,-94%,LD,953.7,934.6,2%,N,EXACT,1.0
24,JHARKHAND,WEST SINGHBHUM,22.421,85.518,2.2,13.5,-84%,LD,952.7,727.8,31%,E,EXACT,1.0
1,BIHAR,ARARIA,26.198,87.362,2,10.4,-80%,LD,646.1,981.5,-34%,D,EXACT,1.0
2,BIHAR,ARWAL,25.163,84.677,0,8,-100%,NR,265.3,475.2,-44%,D,EXACT,1.0
3,BIHAR,AURANGABAD,24.791,84.408,1.1,7.4,-85%,LD,456.4,595.2,-23%,D,EXACT,1.0
4,BIHAR,BANKA,24.854,86.838,0,6.7,-100%,NR,306.8,610.7,-50%,D,EXACT,1.0
5,BIHAR,BEGUSARAI,25.497,86.13,0,7.9,-100%,NR,406.9,684.8,-41%,D,EXACT,1.0
6,BIHAR,BHABUA,24.992,83.606,1.9,7.7,-75%,LD,292.5,592.8,-51%,D,EXACT,1.0
7,BIHAR,BHAGALPUR,25.27,87.083,0.1,8.6,-99%,LD,263.8,674,-61%,LD,EXACT,1.0
8,BIHAR,BHOJPUR,25.474,84.54,0,8.9,-100%,NR,282.7,602.5,-53%,D,EXACT,1.0
9,BIHAR,BUXAR,25.487,84.094,0,6.9,-100%,NR,393.9,546.1,-28%,D,EXACT,1.0
10,BIHAR,DARBHANGA,26.085,86.055,0,7.7,-100%,NR,308.6,640.9,-52%,D,EXACT,1.0
11,BIHAR,EAST CHAMPARAN,26.618,84.922,0,8.7,-100%,NR,417.1,744.6,-44%,D,EXACT,1.0
12,BIHAR,GAYA,24.697,84.934,0,7.3,-100%,NR,363.2,588.3,-38%,D,EXACT,1.0
13,BIHAR,GOPALGANJ,26.444,84.374,1,7.5,-87%,LD,421.7,661.5,-36%,D,EXACT,1.0
14,BIHAR,JAHANABAD,25.155,85.017,0.2,6.1,-96%,LD,209.8,581.2,-64%,LD,EXACT,1.0
15,BIHAR,JAMUI,24.785,86.293,0,6,-100%,NR,292.1,637.1,-54%,D,EXACT,1.0
16,BIHAR,KATIHAR,25.55,87.64,0,7.3,-100%,NR,440,729.9,-40%,D,EXACT,1.0
17,BIHAR,KHAGARIA,25.511,86.601,0,9.4,-100%,NR,576.1,664.2,-13%,N,EXACT,1.0
18,BIHAR,KISHANGANJ,26.296,87.939,6.8,13.5,-50%,D,874,1234.2,-29%,D,EXACT,1.0
19,BIHAR,LAKHISARAI,25.162,86.137,0,9.7,-100%,NR,489.1,593.5,-18%,N,EXACT,1.0
20,BIHAR,MADHEPURA,25.822,86.898,0,6.9,-100%,NR,436.8,710.1,-38%,D,EXACT,1.0
21,BIHAR,MADHUBANI,26.402,86.222,0,7,-100%,NR,420,702.5,-40%,D,EXACT,1.0
22,BIHAR,MUNGER,25.21,86.526,0,9.8,-100%,NR,424.3,710.3,-40%,D,EXACT,1.0
23,BIHAR,MUZAFFARPUR,26.152,85.329,0.2,8.6,-97%,LD,339.7,667.5,-49%,D,EXACT,1.0
24,BIHAR,NALANDA,25.219,85.448,0,6.8,-100%,NR,313.6,587,-47%,D,EXACT,1.0
25,BIHAR,NAWADA,24.811,85.59,0,7,-100%,NR,363.8,586.6,-38%,D,EXACT,1.0
26,BIHAR,PATNA,25.455,85.227,0,7.8,-100%,NR,302.1,605.3,-50%,D,EXACT,1.0
27,BIHAR,PURNEA,25.815,87.404,0,9.6,-100%,NR,571.9,984.5,-42%,D,EXACT,1.0
28,BIHAR,ROHTAS,24.98,84.026,4.8,7.2,-33%,D,351.7,578.7,-39%,D,EXACT,1.0
29,BIHAR,SAHARSA,25.814,86.591,0,7,-100%,NR,393.7,753.2,-48%,D,EXACT,1.0
30,BIHAR,SAMASTIPUR,25.774,85.865,0.3,8,-96%,LD,347,649.5,-47%,D,EXACT,1.0
31,BIHAR,SARAN,25.904,84.826,0,8.8,-100%,NR,329.2,618.8,-47%,D,EXACT,1.0
32,BIHAR,SHEIKHPURA,25.126,85.839,0,5.5,-100%,NR,339.8,568.8,-40%,D,EXACT,1.0
33,BIHAR,SHEOHAR,26.498,85.301,0,10.4,-100%,NR,303.1,704.1,-57%,D,EXACT,1.0
34,BIHAR,SITAMARHI,26.585,85.552,0,7,-100%,NR,324.6,770.2,-58%,D,EXACT,1.0
35,BIHAR,SIWAN,26.162,84.386,0,8.5,-100%,NR,557.4,611.6,-9%,N,EXACT,1.0
36,BIHAR,SUPAUL,26.245,86.808,0,6.9,-100%,NR,577.1,769.2,-25%,D,EXACT,1.0
