S.No,STATE,DISTRICT,Lat,Lon,ACTUAL_1,NORMAL_1,PCTDEP_1,CAT_1,ACTUAL_2,NORMAL_2,PCTDEP_2,CAT_2,match_type,match_score
1,ANDAMAN & NICOBAR ISLANDS,NICOBAR,7.507,93.597,0.5,7.4,-94,LD,431.7,686.9,-37,D,EXACT,1.0
2,ANDAMAN & NICOBAR ISLANDS,NORTH & MIDDLE ANDAMAN,12.833,92.863,9.1,16.8,-46,D,1582,1229.4,29,E,EXACT,1.0
3,ANDAMAN & NICOBAR ISLANDS,SOUTH ANDAMAN,11.508,92.644,0.9,12,-93,LD,885.9,1047.9,-15,N,EXACT,1.0
1,ARUNACHAL PRADESH,ANJAW,28.066,96.825,0,7.2,-100,NR,124.2,1179.6,-89,LD,EXACT,1.0
2,ARUNACHAL PRADESH,CHANGLANG,27.363,96.341,1.9,10.7,-83,LD,757.1,962.7,-21,D,EXACT,1.0
3,ARUNACHAL PRADESH,DIBANG VALLEY,28.7,95.88,,2.5,,ND,,867.6,,ND,EXACT,1.0
4,ARUNACHAL PRADESH,EAST KAMENG,27.586,92.923,0,4.6,-100,NR,1048.9,851,23,E,EXACT,1.0
5,ARUNACHAL PRADESH,EAST SIANG,28.044,95.355,0.4,22.9,-98,LD,1748.6,2288.6,-24,D,EXACT,1.0
6,ARUNACHAL PRADESH,KURUNG KUMEY,28.014,93.202,1,5.8,-83,LD,429.9,821,-48,D,EXACT,1.0
7,ARUNACHAL PRADESH,LOHIT,27.906,96.276,4.2,11.4,-63,LD,723,1146.5,-37,D,EXACT,1.0
8,ARUNACHAL PRADESH,LOWER DIBANG VALLEY,28.25,95.84,,12.9,,ND,,1682.5,,ND,EXACT,1.0
9,ARUNACHAL PRADESH,LOWER SUBANSIRI,27.562,93.787,6.5,6.7,-4,N,338.8,541.8,-37,D,EXACT,1.0
10,ARUNACHAL PRADESH,PAPUMPARA,27.29,93.593,19.4,6,223,LE,1338,1581.1,-15,N,EXACT,1.0
11,ARUNACHAL PRADESH,TAWANG,27.662,91.95,7.6,11.7,-35,D,270.2,698.8,-61,LD,EXACT,1.0
12,ARUNACHAL PRADESH,TIRAP,27.028,95.532,0,15.7,-100,NR,1569.5,1418.9,11,N,EXACT,1.0
13,ARUNACHAL PRADESH,UPPER SIANG,28.834,94.915,0.2,10.8,-98,LD,878.8,1163.5,-24,D,EXACT,1.0
14,ARUNACHAL PRADESH,UPPER SUBANSIRI,28.291,93.933,0,7.5,-100,NR,269.1,665.1,-60,LD,EXACT,1.0
15,ARUNACHAL PRADESH,WEST KAMENG,27.298,92.39,6.4,14.4,-55,D,367.4,1222.8,-70,LD,EXACT,1.0
16,ARUNACHAL PRADESH,WEST SIANG,28.159,94.625,0,16,-100,NR,521.3,1432.3,-64,LD,EXACT,1.0
1,ASSAM,BAJALI,26.47,91.0,0,8.3,-100,NR,891,1557.1,-43,D,EXACT,1.0
2,ASSAM,BAKSA,26.661,91.353,1.1,8.9,-88,LD,933.8,1139.6,-18,N,EXACT,1.0
3,ASSAM,BARPETA,26.34,91.005,0.6,8.3,-93,LD,1076.1,1557.1,-31,D,EXACT,1.0
4,ASSAM,BISWANATH,26.829,93.383,,12.2,,ND,,1082.8,,ND,EXACT,1.0
5,ASSAM,BONGAIGAON,26.36,90.62,0,11.1,-100,NR,774.7,1751.5,-56,D,EXACT,1.0
6,ASSAM,CACHAR,24.813,92.855,0.6,13.1,-96,LD,1245.2,1298.3,-4,N,EXACT,1.0
7,ASSAM,CHARAIDEO,27.063,95.046,0,10.9,-100,NR,1015.5,725.3,40,E,EXACT,1.0
8,ASSAM,CHIRANG,26.66,90.599,0,5.5,-100,NR,1047.3,1719.8,-39,D,EXACT,1.0
9,ASSAM,DARRANG,26.448,92.029,23.8,5.1,366,LE,537.6,950,-43,D,EXACT,1.0
10,ASSAM,DHEMAJI,27.59,94.775,0,22.7,-100,NR,1699.7,1470,16,N,EXACT,1.0
11,ASSAM,DHUBRI,26.01,90.033,9.7,7.4,31,E,1052.7,1562.6,-33,D,EXACT,1.0
12,ASSAM,DIBRUGARH,27.367,95.053,0,12.8,-100,NR,875.4,1060.5,-17,N,EXACT,1.0
13,ASSAM,DIMA HASAO,25.378,93.031,0.8,5.2,-85,LD,334.7,758,-56,D,EXACT,1.0
14,ASSAM,GOALPARA,26.052,90.605,0.5,9.3,-95,LD,666.1,1475.9,-55,D,EXACT,1.0
15,ASSAM,GOLAGHAT,26.475,93.835,7.7,9.5,-19,N,667.4,738.2,-10,N,EXACT,1.0
16,ASSAM,HAILAKANDI,24.498,92.588,0,13.9,-100,NR,873,1109.5,-21,D,EXACT,1.0
17,ASSAM,HOJAI,25.978,92.98,4.8,6.6,-27,D,340.8,526.9,-35,D,EXACT,1.0
18,ASSAM,JORHAT,26.711,94.264,0,12,-100,NR,665.2,880.8,-24,D,EXACT,1.0
19,ASSAM,KAMRUP METROPOLITAN,26.13,91.888,22.7,10.9,108,LE,615,770.9,-20,D,EXACT,1.0
20,ASSAM,KAMRUP RURAL,26.1,91.415,1,9.2,-89,LD,387.4,949.5,-59,D,EXACT,1.0
21,ASSAM,KARBI ANGLONG,26.157,93.405,6.9,7.5,-8,N,410.7,570,-28,D,EXACT,1.0
22,ASSAM,KOKRAJHAR,26.494,90.117,0.1,14.5,-99,LD,1955.8,2013.3,-3,N,EXACT,1.0
23,ASSAM,LAKHIMPUR,27.174,94.141,1.9,16.1,-88,LD,1723.8,1442.6,19,N,EXACT,1.0
24,ASSAM,MAJULI,26.999,94.292,,12,,ND,949,880.8,8,N,EXACT,1.0
25,ASSAM,MORIGAON,26.282,92.284,34.6,8.7,297,LE,499.9,802,-38,D,EXACT,1.0
