S.No,STATE,DISTRICT,Lat,Lon,ACTUAL_1,NORMAL_1,PCTDEP_1,CAT_1,ACTUAL_2,NORMAL_2,PCTDEP_2,CAT_2,match_type,match_score
25,ASSAM,MORIGAON,26.282,92.284,11.1,17.3,-36,D,309.5,570,-46,D,EXACT,1.0
26,ASSAM,NAGAON,26.362,92.754,21.9,8.5,158,LE,208.2,519.4,-60,LD,EXACT,1.0
27,ASSAM,NALBARI,26.371,91.382,1.3,13.4,-90,LD,355.2,912.5,-61,LD,EXACT,1.0
28,ASSAM,SIBSAGAR,26.97,94.66,10.4,11.6,-10,N,410.2,613.3,-33,D,EXACT,1.0
29,ASSAM,SONITPUR,26.757,92.699,0.7,11.3,-94,LD,512.8,621.4,-17,N,EXACT,1.0
30,ASSAM,SOUTH SALMARA,25.918,89.962,,19.2,,ND,,1226.8,,ND,EXACT,1.0
31,ASSAM,SRIBHUMI,24.868637,92.360548,11.4,17.8,-36,D,996.6,1179.8,-16,N,EXACT,1.0
32,ASSAM,TAMULPUR,26.69,91.1,9.7,18.3,-47,D,726.8,822.3,-12,N,EXACT,1.0
33,ASSAM,TINSUKIA,27.58,95.62,0,13.9,-100,NR,757.5,755.6,0,N,EXACT,1.0
34,ASSAM,UDALGURI,26.73,92.032,0,7.9,-100,NR,326.6,825.9,-60,LD,EXACT,1.0
35,ASSAM,WEST KARBI ANGLONG,25.85,92.533,62.2,7.3,752,LE,273.4,351.3,-22,D,EXACT,1.0
1,MEGHALAYA,EAST GARO HILLS,25.624,90.631,0,20.1,-99,LD,441.7,1026.2,-57,D,EXACT,1.0
2,MEGHALAYA,EAST JAINTIA HILLS,25.258,92.469,0.8,46,-98,LD,890.3,2545.5,-65,LD,EXACT,1.0
3,MEGHALAYA,EAST KHASI HILLS,25.381,91.797,0.9,46.3,-98,LD,1357.9,2570.7,-47,D,EXACT,1.0
4,MEGHALAYA,NORTH GARO HILLS,25.856,90.665,0.4,12.8,-97,LD,368.7,989.4,-63,LD,EXACT,1.0
5,MEGHALAYA,RI BHOI,25.871,91.886,1.7,16.7,-90,LD,424.8,746.1,-43,D,EXACT,1.0
6,MEGHALAYA,SOUTH GARO HILLS,25.302,90.582,0.2,12.8,-98,LD,510,989.4,-48,D,EXACT,1.0
7,MEGHALAYA,SOUTH WEST GARO HILLS,25.446,89.993,0,12.8,-100,NR,485.4,989.4,-51,D,EXACT,1.0
8,MEGHALAYA,SOUTH WEST KHASI HILLS,25.321,91.243,0.6,12.8,-95,LD,1865.5,989.4,89,LE,EXACT,1.0
9,MEGHALAYA,WEST GARO HILLS,25.653,90.196,0.3,19.9,-99,LD,334.4,988.8,-66,LD,EXACT,1.0
10,MEGHALAYA,WEST JAINTIA HILLS,25.483,92.285,0.5,46,-99,LD,595.3,2545.5,-77,LD,EXACT,1.0
11,MEGHALAYA,WEST KHASI HILLS,25.605,91.263,7.5,31.2,-76,LD,470.9,1493.2,-68,LD,EXACT,1.0
1,MIZORAM,AIZAWL,23.836,92.824,9.5,12.6,-25,D,619.1,739,-16,N,EXACT,1.0
2,MIZORAM,CHAMPHAI,23.425,93.304,0,14.2,-100,NR,498.4,618.7,-19,N,EXACT,1.0
3,MIZORAM,KOLASIB,24.158,92.727,4.6,18.4,-75,LD,599.8,796.2,-25,D,EXACT,1.0
4,MIZORAM,LAWNGTLAI,22.434,92.769,8,18,-56,D,746.9,871,-14,N,EXACT,1.0
5,MIZORAM,LUNGLEI,22.968,92.643,2.8,15.1,-82,LD,671.8,850.1,-21,D,EXACT,1.0
6,MIZORAM,MAMIT,23.753,92.463,0.4,10.3,-96,LD,399.3,716.3,-44,D,EXACT,1.0
7,MIZORAM,SAIHA,22.291,93.001,30.5,14.7,107,LE,578.9,885.4,-35,D,EXACT,1.0
8,MIZORAM,SERCHHIP,23.299,92.934,5.6,14.9,-62,LD,775.2,764.5,1,N,EXACT,1.0
1,MANIPUR,BISHNUPUR,24.538,93.799,0,15.6,-100,NR,263.2,595.8,-56,D,EXACT,1.0
2,MANIPUR,CHANDEL,24.14,94.014,0,15.6,-100,NR,320.2,595.8,-46,D,EXACT,1.0
3,MANIPUR,CHURACHANDPUR,24.28,93.603,,15.6,,ND,111.5,595.8,-81,LD,EXACT,1.0
4,MANIPUR,IMPHAL EAST,24.826,94.009,0,4.7,-100,NR,341.5,392.7,-13,N,EXACT,1.0
5,MANIPUR,IMPHAL WEST,24.772,93.868,1.1,15.9,-93,LD,423,876.3,-52,D,EXACT,1.0
6,MANIPUR,SENAPATI,25.398,94.127,0,9.3,-100,NR,418.4,371.2,13,N,EXACT,1.0
7,MANIPUR,TAMENGLONG,25.047,93.556,0,26.7,-100,NR,1117.5,2431.2,-54,D,EXACT,1.0
8,MANIPUR,THOUBAL,24.621,94.012,0,4.7,-100,NR,158.1,392.7,-60,LD,EXACT,1.0
9,MANIPUR,UKHRUL,25.23,94.427,3.2,5.7,-44,D,477.3,569.6,-16,N,EXACT,1.0
1,TRIPURA,DHALAI,23.839,91.92,2.9,5.3,-45,D,715.4,684.2,5,N,EXACT,1.0
2,TRIPURA,GOMATI,23.53,91.619,0.1,10.4,-99,LD,592.8,761.5,-22,D,EXACT,1.0
3,TRIPURA,KHOWAI,23.947,91.655,0,10.5,-99,LD,746.6,701,7,N,EXACT,1.0
4,TRIPURA,NORTH TRIPURA,24.095,92.209,8.2,11.2,-26,D,635.9,694.6,-8,N,EXACT,1.0
5,TRIPURA,SIPAHIJALA,23.587,91.33,0,11.2,-100,NR,608.5,722.6,-16,N,EXACT,1.0
6,TRIPURA,SOUTH TRIPURA,23.192,91.588,0.2,13.6,-99,LD,678.2,947.3,-28,D,EXACT,1.0
7,TRIPURA,UNAKOTI,24.193,92.04,4.5,11.2,-60,LD,807,743.4,9,N,EXACT,1.0
8,TRIPURA,WEST TRIPURA,23.888,91.397,0,9,-100,NR,725.1,652.2,11,N,EXACT,1.0
1,NAGALAND,DIMAPUR,25.776,93.795,2.3,11.9,-80,LD,243.2,384.7,-37,D,EXACT,1.0
2,NAGALAND,KIPHIRE,25.847,94.824,0,6.8,-100,NR,353.6,299.8,18,N,EXACT,1.0
3,NAGALAND,KOHIMA,25.77,94.11,0.5,10.9,-95,LD,533.6,568.4,-6,N,EXACT,1.0
4,NAGALAND,LONGLENG,26.559,94.798,,7.5,,ND,,547.1,,ND,EXACT,1.0
5,NAGALAND,MOKOKCHUNG,26.472,94.529,16.1,14.3,13,N,802.3,689.3,16,N,EXACT,1.0
6,NAGALAND,MON,26.684,95.018,2.1,8,-74,LD,260.7,584.8,-55,D,EXACT,1.0
7,NAGALAND,PEREN,25.493,93.615,3.5,9.9,-65,LD,345,426,-19,N,EXACT,1.0
8,NAGALAND,PHEK,25.649,94.532,0,9.5,-100,NR,257.6,417.4,-38,D,EXACT,1.0
9,NAGALAND,TUENSANG,26.177,94.887,,7.5,,ND,,547.1,,ND,EXACT,1.0
10,NAGALAND,WOKHA,26.196,94.198,0.6,10.6,-94,LD,508.1,608.8,-17,N,EXACT,1.0
11,NAGALAND,ZUNHEBOTO,26.003,94.486,,9,,ND,857.8,540,59,E,EXACT,1.0
1,WEST BENGAL,ALIPURDUAR,26.631,89.457,0.3,27.6,-99,LD,1666.8,1643.2,1,N,EXACT,1.0
2,WEST BENGAL,COOCH BEHAR,26.292,89.346,0.7,23.2,-97,LD,1253,1237.8,1,N,EXACT,1.0
3,WEST BENGAL,DARJEELING,26.853,88.263,0,26.5,-100,NR,1339.3,1409.8,-5,N,FUZZY,0.842
4,WEST BENGAL,JALPAIGURI,26.681,88.761,0.1,30.3,-99,LD,1337,1547.7,-14,N,EXACT,1.0
5,WEST BENGAL,KALIMPONG,27.033,88.629,1.6,28.3,-94,LD,1093.6,1225.8,-11,N,EXACT,1.0
6,WEST BENGAL,MALDA,25.142,88.089,0,7.6,-100,NR,485.9,526.9,-8,N,FUZZY,0.909
7,WEST BENGAL,NORTH DINAJPUR,25.889,87.998,0,12.5,-100,NR,550.6,729.3,-25,D,EXACT,1.0
8,WEST BENGAL,SOUTH DINAJPUR,25.367,88.575,0,13.4,-100,NR,549.2,544.3,1,N,EXACT,1.0
1,SIKKIM,GANGTOK,27.292,88.671,0.4,17.5,-98,LD,1063,1116.3,-5,N,EXACT,1.0
2,SIKKIM,GYALSHING,27.349,88.175,0,18.6,-100,NR,1177,880,34,E,EXACT,1.0
3,SIKKIM,MANGAN,27.744,88.528,1.3,14.1,-91,LD,745.7,777.7,-4,N,EXACT,1.0
4,SIKKIM,NAMCHI,27.287,88.383,0,16.3,-100,NR,1075.1,828.9,30,E,EXACT,1.0
5,SIKKIM,Pakyong,27.23,88.6,0,14.7,-100,NR,948.9,800.7,19,N,EXACT,1.0
6,SIKKIM,Soreng,27.17,88.25,0,18.6,-100,NR,1158.5,880,32,E,EXACT,1.0
1,WEST BENGAL,BANKURA,23.139,87.136,4.8,13.2,-63,LD,526.7,537.5,-2,N,EXACT,1.0
2,WEST BENGAL,BIRBHUM,23.955,87.663,0.7,8.7,-92,LD,350.4,530.9,-34,D,EXACT,1.0
3,WEST BENGAL,EAST MIDNAPORE,22.032,87.772,4.4,11.5,-61,LD,721,553.6,30,E,EXACT,1.0
4,WEST BENGAL,HOOGHLY,22.884,88.072,2.6,9.5,-73,LD,498.6,494.1,1,N,EXACT,1.0
5,WEST BENGAL,HOWRAH,22.524,88.064,6.7,8.2,-19,N,638.4,521.7,22,E,EXACT,1.0
6,WEST BENGAL,JHARGRAM,22.363,86.956,7.6,11.7,-35,D,437,526.7,-17,N,EXACT,1.0
7,WEST BENGAL,KOLKATA,22.559,88.344,9.6,11,-13,N,677.2,600.1,13,N,EXACT,1.0
8,WEST BENGAL,MURSHIDABAD,24.171,88.229,0,9,-100,NR,344.5,483.3,-29,D,EXACT,1.0
9,WEST BENGAL,NADIA,23.479,88.517,2.6,8.1,-68,LD,378.8,468.5,-19,N,EXACT,1.0
10,WEST BENGAL,NORTH 24 PARGANAS,22.727,88.731,2,9.5,-79,LD,712.3,544.5,31,E,EXACT,1.0
11,WEST BENGAL,PASCHIM BARDHAMAN,23.661,87.16,0,13.1,-100,NR,439.6,502.1,-12,N,EXACT,1.0
12,WEST BENGAL,PURBA BARDHAMAN,23.36,87.947,5.8,11.4,-49,D,483.9,477.5,1,N,EXACT,1.0
13,WEST BENGAL,PURULIA,23.277,86.421,3.7,11.8,-68,LD,324.4,500,-35,D,EXACT,1.0
14,WEST BENGAL,SOUTH 24 PARGANAS,22.063,88.535,6.1,13.9,-56,D,722.5,664.8,9,N,EXACT,1.0
15,WEST BENGAL,WEST MIDNAPORE,22.439,87.417,5,11.7,-57,D,745.1,526.7,41,E,EXACT,1.0
1,ODISHA,ANGUL,20.987,84.906,72,10.7,573,LE,655.2,477.9,37,E,EXACT,1.0
2,ODISHA,BALANGIR,20.589,83.172,50.1,10.2,391,LE,677.5,473.5,43,E,EXACT,1.0
3,ODISHA,BALASORE,21.492,86.914,32.1,12,168,LE,591.7,507.5,17,N,EXACT,1.0
4,ODISHA,BARGARH,21.219,83.349,69.7,10.9,539,LE,859,513.6,67,LE,EXACT,1.0
5,ODISHA,BHADRAK,20.983,86.625,41.6,14.1,195,LE,602.4,447.4,35,E,EXACT,1.0
6,ODISHA,BOUDH,20.644,84.173,75,8.1,826,LE,989,430,130,LE,EXACT,1.0
7,ODISHA,CUTTACK,20.453,85.697,39.4,12.6,212,LE,748.8,467,60,LE,EXACT,1.0
8,ODISHA,DEOGARH,21.537,84.733,44.5,10.7,316,LE,489.6,502.9,-3,N,EXACT,1.0
9,ODISHA,DHENKANAL,20.827,85.524,16.5,11.3,46,E,793.5,469.4,69,LE,EXACT,1.0
10,ODISHA,GAJAPATI,19.186,84.161,2.2,7.7,-71,LD,274.2,386.2,-29,D,EXACT,1.0
11,ODISHA,GANJAM,19.625,84.673,4.5,9.4,-52,D,337.2,365.1,-8,N,EXACT,1.0
12,ODISHA,JAGATSINGHPUR,20.219,86.336,103.5,14.8,599,LE,733.3,399.2,84,LE,EXACT,1.0
13,ODISHA,JAJPUR,20.856,86.149,44.9,16.4,174,LE,656.4,508.6,29,E,EXACT,1.0
14,ODISHA,JHARSUGUDA,21.806,83.948,14.8,11.1,33,E,551.6,511.3,8,N,EXACT,1.0
15,ODISHA,KALAHANDI,19.868,83.108,18.7,15,25,E,442.1,600.1,-26,D,EXACT,1.0
16,ODISHA,KANDHAMAL,20.128,84.046,41.6,11.8,253,LE,727.9,465.8,56,E,EXACT,1.0
17,ODISHA,KENDRAPARA,20.553,86.612,71.1,15,374,LE,751,429.3,75,LE,EXACT,1.0
18,ODISHA,KEONJHARGARH,21.538,85.704,15.3,14.9,2,N,652.1,498.5,31,E,EXACT,1.0
19,ODISHA,KHURDA,20.091,85.515,48.3,11.6,317,LE,598.1,447.4,34,E,EXACT,1.0
20,ODISHA,KORAPUT,18.814,82.718,0.2,12.8,-98,LD,461.4,508.3,-9,N,EXACT,1.0
21,ODISHA,MALKANGIRI,18.259,81.95,10.4,13.6,-23,D,351.8,523.2,-33,D,EXACT,1.0
22,ODISHA,MAYURBHANJ,21.896,86.409,11.8,14.8,-20,D,513.5,532.7,-4,N,EXACT,1.0
23,ODISHA,NAWAPARA,20.465,82.577,3.6,8.5,-58,D,456.3,455,0,N,EXACT,1.0
24,ODISHA,NAWARANGPUR,19.225724,82.549722,2.2,14.9,-85,LD,347.1,590.6,-41,D,EXACT,1.0
25,ODISHA,NAYAGARH,20.213,84.998,26,11.5,126,LE,641.7,472.3,36,E,EXACT,1.0
26,ODISHA,PURI,19.879,85.726,72.1,11,555,LE,677.8,390.1,74,LE,EXACT,1.0
27,ODISHA,RAYAGADA,19.364,83.512,4.6,9.8,-53,D,330.4,431.2,-23,D,EXACT,1.0
28,ODISHA,SAMBALPUR,21.452,84.274,77.8,12.6,517,LE,695.2,542.5,28,E,EXACT,1.0
29,ODISHA,SONEPUR,20.84622,83.896885,84.4,8.4,904,LE,1016.1,497,104,LE,EXACT,1.0
30,ODISHA,SUNDARGARH,22.08,84.559,9,14.2,-37,D,544.1,534,2,N,EXACT,1.0
1,JHARKHAND,BOKARO,23.695,85.996,0.1,9.5,-99,LD,274.2,400.1,-31,D,EXACT,1.0
2,JHARKHAND,CHATRA,24.173,84.887,0,10.9,-100,NR,232.8,411.1,-43,D,EXACT,1.0
3,JHARKHAND,DEOGHAR,24.329,86.739,0,7.1,-100,NR,177.1,445.3,-60,LD,EXACT,1.0
4,JHARKHAND,DHANBAD,23.827,86.471,2.8,13.6,-79,LD,353.1,467.6,-24,D,EXACT,1.0
5,JHARKHAND,DUMKA,24.319,87.266,0,8,-100,NR,434.1,474.6,-9,N,EXACT,1.0
6,JHARKHAND,EAST SINGHBHUM,22.583,86.451,8.6,11.9,-28,D,328.8,485.1,-32,D,EXACT,1.0
7,JHARKHAND,GARHWA,24.104,83.698,0,7.9,-100,NR,173,389.1,-56,D,EXACT,1.0
8,JHARKHAND,GIRIDIH,24.294,86.11,0,9.9,-100,NR,221.8,444.5,-50,D,EXACT,1.0
9,JHARKHAND,GODDA,24.859,87.308,0,9.3,-100,NR,209.7,416,-50,D,EXACT,1.0
10,JHARKHAND,GUMLA,23.103,84.532,1.9,15.3,-88,LD,326.7,483.1,-32,D,EXACT,1.0
11,JHARKHAND,HAZARIBAG,24.055,85.419,0,13.6,-100,NR,294.3,470.4,-37,D,EXACT,1.0
12,JHARKHAND,JAMTARA,23.976,86.907,0,10.1,-100,NR,358.6,489.2,-27,D,EXACT,1.0
13,JHARKHAND,KHUNTI,22.994,85.262,0,13.4,-100,NR,379.6,491.2,-23,D,EXACT,1.0
14,JHARKHAND,KODERMA,24.499,85.666,0,7.5,-100,NR,182.6,396,-54,D,EXACT,1.0
15,JHARKHAND,LATEHAR,23.719,84.442,3.3,10.2,-67,LD,318.3,456.3,-30,D,EXACT,1.0
16,JHARKHAND,LOHARDAGA,23.476,84.669,0,11.9,-100,NR,296.5,454,-35,D,EXACT,1.0
17,JHARKHAND,PAKUR,24.564,87.662,0,7.9,-100,NR,198.1,541.9,-63,LD,EXACT,1.0
18,JHARKHAND,PALAMU,24.203,84.167,0,8.6,-100,NR,184,348.6,-47,D,EXACT,1.0
19,JHARKHAND,RAMGARH,23.635,85.563,0,14,-100,NR,292.2,464.3,-37,D,EXACT,1.0
20,JHARKHAND,RANCHI,23.329,85.373,0.1,13.4,-99,LD,336.5,470.4,-28,D,EXACT,1.0
21,JHARKHAND,SAHIBGANJ,25.01,87.677,,10.4,,ND,2.1,549,-99,LD,EXACT,1.0
22,JHARKHAND,SERAIKELA-KHARSAWAN,22.848,85.95,,12.1,,ND,426.3,450.7,-5,N,EXACT,1.0
23,JHARKHAND,SIMDEGA,22.582,84.564,4.4,18.9,-77,LD,527.8,597.9,-12,N,EXACT,1.0
24,JHARKHAND,WEST SINGHBHUM,22.421,85.518,5.6,12.3,-54,D,363.2,440.8,-18,N,EXACT,1.0
1,BIHAR,ARARIA,26.198,87.362,0,15.5,-100,NR,516.7,679.6,-24,D,EXACT,1.0
2,BIHAR,ARWAL,25.163,84.677,0,6.2,-100,NR,143.2,302.6,-53,D,EXACT,1.0
3,BIHAR,AURANGABAD,24.791,84.408,0,8,-100,NR,216.9,373.8,-42,D,EXACT,1.0
4,BIHAR,BANKA,24.854,86.838,0,7,-100,NR,160.2,385.6,-58,D,EXACT,1.0
5,BIHAR,BEGUSARAI,25.497,86.13,0,8.3,-100,NR,295.9,433.4,-32,D,EXACT,1.0
6,BIHAR,BHABUA,24.992,83.606,0,8.3,-100,NR,154.2,347.4,-56,D,EXACT,1.0
7,BIHAR,BHAGALPUR,25.27,87.083,0,8.9,-100,NR,185.8,442.6,-58,D,EXACT,1.0
8,BIHAR,BHOJPUR,25.474,84.54,0,7,-100,NR,197.2,375.5,-47,D,EXACT,1.0
9,BIHAR,BUXAR,25.487,84.094,0,7.5,-100,NR,286.7,337.7,-15,N,EXACT,1.0
10,BIHAR,DARBHANGA,26.085,86.055,0,8,-100,NR,209,405.9,-48,D,EXACT,1.0
11,BIHAR,EAST CHAMPARAN,26.618,84.922,0,11.6,-100,NR,303.7,482.4,-37,D,EXACT,1.0
12,BIHAR,GAYA,24.697,84.934,0,8.5,-100,NR,192.1,370.8,-48,D,EXACT,1.0
13,BIHAR,GOPALGANJ,26.444,84.374,0,8.1,-100,NR,332.9,433.3,-23,D,EXACT,1.0
14,BIHAR,JAHANABAD,25.155,85.017,0.6,6.8,-91,LD,133.9,369.5,-64,LD,EXACT,1.0
15,BIHAR,JAMUI,24.785,86.293,0,8.7,-100,NR,192.9,422.3,-54,D,EXACT,1.0
16,BIHAR,KATIHAR,25.55,87.64,0,9.2,-100,NR,315.2,516.5,-39,D,EXACT,1.0
17,BIHAR,KHAGARIA,25.511,86.601,0,6.5,-100,NR,347.3,445.3,-22,D,EXACT,1.0
18,BIHAR,KISHANGANJ,26.296,87.939,0,17.4,-100,NR,714.7,871.4,-18,N,EXACT,1.0
19,BIHAR,LAKHISARAI,25.162,86.137,0,7,-100,NR,363,391,-7,N,EXACT,1.0
20,BIHAR,MADHEPURA,25.822,86.898,0,7.5,-100,NR,299.8,481.9,-38,D,EXACT,1.0
21,BIHAR,MADHUBANI,26.402,86.222,0,12.4,-100,NR,310.5,464.4,-33,D,EXACT,1.0
22,BIHAR,MUNGER,25.21,86.526,0,10.5,-100,NR,274.8,455.1,-40,D,EXACT,1.0
23,BIHAR,MUZAFFARPUR,26.152,85.329,0,7.5,-100,NR,219,438.2,-50,D,EXACT,1.0
24,BIHAR,NALANDA,25.219,85.448,0,8.2,-100,NR,201,376,-47,D,EXACT,1.0
25,BIHAR,NAWADA,24.811,85.59,0,5,-100,NR,210.3,365.3,-42,D,EXACT,1.0
26,BIHAR,PATNA,25.455,85.227,0.1,7.6,-99,LD,210.8,396.9,-47,D,EXACT,1.0
27,BIHAR,PURNEA,25.815,87.404,0,10.8,-100,NR,400.3,691.1,-42,D,EXACT,1.0
28,BIHAR,ROHTAS,24.98,84.026,0,8.9,-100,NR,189.5,356.3,-47,D,EXACT,1.0
29,BIHAR,SAHARSA,25.814,86.591,0,11.8,-100,NR,230.5,512.9,-55,D,EXACT,1.0
30,BIHAR,SAMASTIPUR,25.774,85.865,0,5.2,-100,NR,214.9,417.9,-49,D,EXACT,1.0
31,BIHAR,SARAN,25.904,84.826,0,9.2,-100,NR,228.5,396.7,-42,D,EXACT,1.0
32,BIHAR,SHEIKHPURA,25.126,85.839,0.5,7.9,-94,LD,222,377.8,-41,D,EXACT,1.0
33,BIHAR,SHEOHAR,26.498,85.301,0,9.5,-100,NR,251.2,490.1,-49,D,EXACT,1.0
34,BIHAR,SITAMARHI,26.585,85.552,0,15.1,-100,NR,198.4,497.5,-60,LD,EXACT,1.0
35,BIHAR,SIWAN,26.162,84.386,0,9.1,-100,NR,410.1,394.4,4,N,EXACT,1.0
36,BIHAR,SUPAUL,26.245,86.808,0,10.7,-100,NR,458.3,538.4,-15,N,EXACT,1.0
37,BIHAR,VAISHALI,25.768,85.367,0,7.8,-99,LD,270.1,406,-33,D,EXACT,1.0
38,BIHAR,WEST CHAMPARAN,27.081,84.338,0,13.1,-100,NR,416,565.1,-26,D,EXACT,1.0
1,UTTAR PRADESH,AGRA,27.036,78.076,0,8.8,-100,NR,209.2,208.2,0,N,EXACT,1.0
2,UTTAR PRADESH,ALIGARH,27.926,78.065,0,9.4,-100,NR,128.9,231.2,-44,D,EXACT,1.0
3,UTTAR PRADESH,AMROHA,28.813,78.332,4,14.4,-72,LD,128,352.7,-64,LD,EXACT,1.0
4,UTTAR PRADESH,AURAIYA,26.658,79.479,0,8.9,-100,NR,238.7,200.8,19,N,EXACT,1.0
5,UTTAR PRADESH,BADAUN,28.078,79.042,0,6.8,-100,NR,311,276.8,12,N,EXACT,1.0
6,UTTAR PRADESH,BAGHPAT,29.057,77.308,0.7,5.3,-87,LD,225.7,206,10,N,EXACT,1.0
7,UTTAR PRADESH,BAREILLY,28.458,79.431,0,12.9,-100,NR,287,337.5,-15,N,EXACT,1.0
8,UTTAR PRADESH,BIJNOR,29.386,78.389,1.2,19,-93,LD,341.5,389.3,-12,N,EXACT,1.0
