S.No,STATE,DISTRICT,Lat,Lon,ACTUAL_1,NORMAL_1,PCTDEP_1,CAT_1,ACTUAL_2,NORMAL_2,PCTDEP_2,CAT_2,match_type,match_score
1,ANDAMAN & NICOBAR ISLANDS,NICOBAR,7.507,93.597,0.1,6,-99%,LD,490.1,886.9,-45%,D,EXACT,1.0
2,ANDAMAN & NICOBAR ISLANDS,NORTH & MIDDLE ANDAMAN,12.833,92.863,49.8,14.9,234%,LE,2338.8,1613.3,45%,E,EXACT,1.0
3,ANDAMAN & NICOBAR ISLANDS,SOUTH ANDAMAN,11.508,92.644,0,10.5,-100%,NR,1119.5,1356.3,-17%,N,EXACT,1.0
1,ARUNACHAL PRADESH,ANJAW,28.066,96.825,0,14.4,-100%,NR,165.8,1409.4,-88%,LD,EXACT,1.0
2,ARUNACHAL PRADESH,CHANGLANG,27.363,96.341,0,5.3,-100%,NR,1010.3,1192.6,-15%,N,EXACT,1.0
3,ARUNACHAL PRADESH,DIBANG VALLEY,28.7,95.88,,9.3,,ND,,973.4,,ND,EXACT,1.0
4,ARUNACHAL PRADESH,EAST KAMENG,27.586,92.923,2.5,8.8,-72%,LD,1218.9,1064.8,14%,N,EXACT,1.0
5,ARUNACHAL PRADESH,EAST SIANG,28.044,95.355,0,20.5,-100%,NR,1963.2,2797,-30%,D,EXACT,1.0
6,ARUNACHAL PRADESH,KURUNG KUMEY,28.014,93.202,0,9.4,-100%,NR,530.4,1009.4,-47%,D,EXACT,1.0
7,ARUNACHAL PRADESH,LOHIT,27.906,96.276,0,10.8,-100%,NR,870.2,1359.3,-36%,D,EXACT,1.0
8,ARUNACHAL PRADESH,LOWER DIBANG VALLEY,28.25,95.84,,14.5,,ND,,2015.9,,ND,EXACT,1.0
9,ARUNACHAL PRADESH,LOWER SUBANSIRI,27.562,93.787,5.1,4.6,10%,N,399.3,661.8,-40%,D,EXACT,1.0
10,ARUNACHAL PRADESH,PAPUMPARA,27.29,93.593,0,17,-100%,NR,1533.6,1926.9,-20%,D,EXACT,1.0
11,ARUNACHAL PRADESH,TAWANG,27.662,91.95,1.8,5,-64%,LD,323,872.2,-63%,LD,EXACT,1.0
12,ARUNACHAL PRADESH,TIRAP,27.028,95.532,0,12.1,-100%,NR,1729,1735.9,0%,N,EXACT,1.0
13,ARUNACHAL PRADESH,UPPER SIANG,28.834,94.915,0.2,19.7,-99%,LD,1025.7,1516.7,-32%,D,EXACT,1.0
14,ARUNACHAL PRADESH,UPPER SUBANSIRI,28.291,93.933,0,12,-100%,NR,321.1,827.1,-61%,LD,EXACT,1.0
15,ARUNACHAL PRADESH,WEST KAMENG,27.298,92.39,0.4,12,-97%,LD,485.8,1495.3,-68%,LD,EXACT,1.0
16,ARUNACHAL PRADESH,WEST SIANG,28.159,94.625,0,15,-100%,NR,572.5,1739.1,-67%,LD,EXACT,1.0
1,ASSAM,BAJALI,26.47,91.0,0,15.4,-100%,NR,1030.5,1871,-45%,D,EXACT,1.0
2,ASSAM,BAKSA,26.661,91.353,0.4,9.5,-96%,LD,1105,1361,-19%,N,EXACT,1.0
3,ASSAM,BARPETA,26.34,91.005,0,15.4,-100%,NR,1155.6,1871,-38%,D,EXACT,1.0
4,ASSAM,BISWANATH,26.829,93.383,,3.9,,ND,,1337,,ND,EXACT,1.0
5,ASSAM,BONGAIGAON,26.36,90.62,0,19.5,-100%,NR,846.2,2117.6,-60%,LD,EXACT,1.0
6,ASSAM,CACHAR,24.813,92.855,3.2,16.3,-81%,LD,1529.7,1638.9,-7%,N,EXACT,1.0
7,ASSAM,CHARAIDEO,27.063,95.046,0,11.4,-100%,NR,1156,922.4,25%,E,EXACT,1.0
8,ASSAM,CHIRANG,26.66,90.599,0,18.5,-100%,NR,1171.3,2137.8,-45%,D,EXACT,1.0
9,ASSAM,DARRANG,26.448,92.029,0,8.7,-100%,NR,675.3,1146.3,-41%,D,EXACT,1.0
10,ASSAM,DHEMAJI,27.59,94.775,0,15.9,-100%,NR,2008.8,1806.9,11%,N,EXACT,1.0
11,ASSAM,DHUBRI,26.01,90.033,3.9,9,-57%,D,1167.6,1840,-37%,D,EXACT,1.0
12,ASSAM,DIBRUGARH,27.367,95.053,0,11.4,-100%,NR,1049.2,1324.6,-21%,D,EXACT,1.0
13,ASSAM,DIMA HASAO,25.378,93.031,0.7,9.4,-93%,LD,538.7,913.1,-41%,D,EXACT,1.0
14,ASSAM,GOALPARA,26.052,90.605,0.2,7,-97%,LD,952.5,1778.5,-46%,D,EXACT,1.0
15,ASSAM,GOLAGHAT,26.475,93.835,4.5,5.8,-22%,D,837.4,929.1,-10%,N,EXACT,1.0
16,ASSAM,HAILAKANDI,24.498,92.588,0,10.7,-100%,NR,1189.3,1351.3,-12%,N,EXACT,1.0
17,ASSAM,HOJAI,25.978,92.98,0.5,10.8,-95%,LD,415.8,672,-38%,D,EXACT,1.0
18,ASSAM,JORHAT,26.711,94.264,1.2,9.7,-88%,LD,775.5,1121.2,-31%,D,EXACT,1.0
19,ASSAM,KAMRUP METROPOLITAN,26.13,91.888,0.8,6.9,-88%,LD,770.1,944,-18%,N,EXACT,1.0
20,ASSAM,KAMRUP RURAL,26.1,91.415,1.2,7,-83%,LD,603.6,1152.4,-48%,D,EXACT,1.0
21,ASSAM,KARBI ANGLONG,26.157,93.405,0,8.3,-100%,NR,633.1,727.3,-13%,N,EXACT,1.0
22,ASSAM,KOKRAJHAR,26.494,90.117,1.5,15,-90%,LD,2111.7,2387.6,-12%,N,EXACT,1.0
23,ASSAM,LAKHIMPUR,27.174,94.141,0,15.2,-100%,NR,2076.9,1796.9,16%,N,EXACT,1.0
24,ASSAM,MAJULI,26.999,94.292,,9.7,,ND,966,1121.2,-14%,N,EXACT,1.0
25,ASSAM,MORIGAON,26.282,92.284,0,6.9,-100%,NR,610.9,999.5,-39%,D,EXACT,1.0
26,ASSAM,NAGAON,26.362,92.754,0,8.9,-100%,NR,503.1,916.1,-45%,D,EXACT,1.0
27,ASSAM,NALBARI,26.371,91.382,1.3,10.7,-88%,LD,557.9,1416.4,-61%,LD,EXACT,1.0
