S.No,STATE,DISTRICT,Lat,Lon,ACTUAL_1,NORMAL_1,PCTDEP_1,CAT_1,ACTUAL_2,NORMAL_2,PCTDEP_2,CAT_2,match_type,match_score
1,ANDAMAN & NICOBAR ISLANDS,NICOBAR,7.507,93.597,35.7,6.4,457,LE,311.7,578.1,-46,D,EXACT,1.0
2,ANDAMAN & NICOBAR ISLANDS,NORTH & MIDDLE ANDAMAN,12.833,92.863,17.6,11.9,48,E,1365.9,999.8,37,E,EXACT,1.0
3,ANDAMAN & NICOBAR ISLANDS,SOUTH ANDAMAN,11.508,92.644,27.7,9.3,198,LE,715.9,864.5,-17,N,EXACT,1.0
1,ARUNACHAL PRADESH,ANJAW,28.066,96.825,0,13.1,-100,NR,117.3,1002.5,-88,LD,EXACT,1.0
2,ARUNACHAL PRADESH,CHANGLANG,27.363,96.341,0,10.2,-100,NR,676.9,815.1,-17,N,EXACT,1.0
3,ARUNACHAL PRADESH,DIBANG VALLEY,28.7,95.88,,2.5,,ND,,769,,ND,EXACT,1.0
4,ARUNACHAL PRADESH,EAST KAMENG,27.586,92.923,21.8,6.2,251,LE,944.7,735.2,28,E,EXACT,1.0
5,ARUNACHAL PRADESH,EAST SIANG,28.044,95.355,1,21.4,-95,LD,1653.9,1985.4,-17,N,EXACT,1.0
6,ARUNACHAL PRADESH,KURUNG KUMEY,28.014,93.202,16.8,4.3,291,LE,354.4,702.5,-50,D,EXACT,1.0
7,ARUNACHAL PRADESH,LOHIT,27.906,96.276,6.9,11.2,-38,D,642.1,970.6,-34,D,EXACT,1.0
8,ARUNACHAL PRADESH,LOWER DIBANG VALLEY,28.25,95.84,,6.9,,ND,,1463.6,,ND,EXACT,1.0
9,ARUNACHAL PRADESH,LOWER SUBANSIRI,27.562,93.787,38.1,5.4,606,LE,273.2,430.8,-37,D,EXACT,1.0
10,ARUNACHAL PRADESH,PAPUMPARA,27.29,93.593,28.8,17.9,61,LE,1158.2,1383.7,-16,N,EXACT,1.0
11,ARUNACHAL PRADESH,TAWANG,27.662,91.95,11.1,2.5,342,LE,192.3,572.2,-66,LD,EXACT,1.0
12,ARUNACHAL PRADESH,TIRAP,27.028,95.532,7,10.1,-31,D,1377.2,1219.1,13,N,EXACT,1.0
13,ARUNACHAL PRADESH,UPPER SIANG,28.834,94.915,12.7,3.9,226,LE,813,1029.4,-21,D,EXACT,1.0
14,ARUNACHAL PRADESH,UPPER SUBANSIRI,28.291,93.933,0,2.7,-100,NR,264.1,569.5,-54,D,EXACT,1.0
15,ARUNACHAL PRADESH,WEST KAMENG,27.298,92.39,22.8,12.2,87,LE,305.1,1018.5,-70,LD,EXACT,1.0
16,ARUNACHAL PRADESH,WEST SIANG,28.159,94.625,13.7,14.2,-4,N,475.3,1233.7,-61,LD,EXACT,1.0
26,ASSAM,NAGAON,26.362,92.754,1,10.6,-91,LD,258.9,604.2,-57,D,EXACT,1.0
27,ASSAM,NALBARI,26.371,91.382,0.8,6.9,-88,LD,390.3,1012,-61,LD,EXACT,1.0
28,ASSAM,SIBSAGAR,26.97,94.66,15.6,6.7,133,LE,497.6,698,-29,D,EXACT,1.0
29,ASSAM,SONITPUR,26.757,92.699,38.3,5.6,584,LE,646.9,698.7,-7,N,EXACT,1.0
30,ASSAM,SOUTH SALMARA,25.918,89.962,,13.9,,ND,,1352.4,,ND,EXACT,1.0
31,ASSAM,SRIBHUMI,24.868637,92.360548,0,16.8,-100,NR,1096,1317.9,-17,N,EXACT,1.0
32,ASSAM,TAMULPUR,26.69,91.1,13.4,5.3,152,LE,871.7,894.8,-3,N,EXACT,1.0
33,ASSAM,TINSUKIA,27.58,95.62,8.4,13.5,-38,D,882.4,861.4,2,N,EXACT,1.0
34,ASSAM,UDALGURI,26.73,92.032,0.2,11.8,-99,LD,362.5,916.7,-60,LD,EXACT,1.0
35,ASSAM,WEST KARBI ANGLONG,25.85,92.533,0,5.5,-100,NR,362.2,417,-13,N,EXACT,1.0
1,MEGHALAYA,EAST GARO HILLS,25.624,90.631,2,21.1,-91,LD,494.4,1174.2,-58,D,EXACT,1.0
2,MEGHALAYA,EAST JAINTIA HILLS,25.258,92.469,62.4,30.6,104,LE,1081.5,2918.2,-63,LD,EXACT,1.0
3,MEGHALAYA,EAST KHASI HILLS,25.381,91.797,33.1,35.6,-7,N,1486.9,2930.7,-49,D,EXACT,1.0
4,MEGHALAYA,NORTH GARO HILLS,25.856,90.665,0,3.5,-99,LD,388.1,1081.3,-64,LD,EXACT,1.0
5,MEGHALAYA,RI BHOI,25.871,91.886,2.4,10.8,-78,LD,447.4,876.3,-49,D,EXACT,1.0
6,MEGHALAYA,SOUTH GARO HILLS,25.302,90.582,46.2,3.5,1220,LE,629.7,1081.3,-42,D,EXACT,1.0
7,MEGHALAYA,SOUTH WEST GARO HILLS,25.446,89.993,2.9,3.5,-17,N,489.5,1081.3,-55,D,EXACT,1.0
8,MEGHALAYA,SOUTH WEST KHASI HILLS,25.321,91.243,62.5,3.5,1686,LE,2052.4,1081.3,90,LE,EXACT,1.0
9,MEGHALAYA,WEST GARO HILLS,25.653,90.196,3.6,24.9,-86,LD,351.5,1156.1,-70,LD,EXACT,1.0
10,MEGHALAYA,WEST JAINTIA HILLS,25.483,92.285,9.9,30.6,-68,LD,648.6,2918.2,-78,LD,EXACT,1.0
11,MEGHALAYA,WEST KHASI HILLS,25.605,91.263,1,18,-94,LD,494.6,1699.9,-71,LD,EXACT,1.0
1,MIZORAM,AIZAWL,23.836,92.824,0.3,13.9,-98,LD,692.9,866.6,-20,D,EXACT,1.0
2,MIZORAM,CHAMPHAI,23.425,93.304,5.8,11.3,-49,D,607.1,722.1,-16,N,EXACT,1.0
3,MIZORAM,KOLASIB,24.158,92.727,12.3,14.8,-17,N,722.4,934,-23,D,EXACT,1.0
4,MIZORAM,LAWNGTLAI,22.434,92.769,14.5,14,4,N,802.4,996.6,-19,N,EXACT,1.0
5,MIZORAM,LUNGLEI,22.968,92.643,4.2,15.4,-72,LD,738.1,984.4,-25,D,EXACT,1.0
6,MIZORAM,MAMIT,23.753,92.463,2.2,13.8,-84,LD,436.4,851.6,-49,D,EXACT,1.0
7,MIZORAM,SAIHA,22.291,93.001,5.8,12,-52,D,656.7,1009,-35,D,EXACT,1.0
8,MIZORAM,SERCHHIP,23.299,92.934,4,10.9,-64,LD,835.7,879.2,-5,N,EXACT,1.0
1,MANIPUR,BISHNUPUR,24.538,93.799,3,8.6,-65,LD,302.1,672.4,-55,D,EXACT,1.0
2,MANIPUR,CHANDEL,24.14,94.014,1.6,8.6,-81,LD,362.9,672.4,-46,D,EXACT,1.0
3,MANIPUR,CHURACHANDPUR,24.28,93.603,15.5,8.6,80,LE,158.5,672.4,-76,LD,EXACT,1.0
4,MANIPUR,IMPHAL EAST,24.826,94.009,2.2,3.9,-45,D,352.6,441,-20,D,EXACT,1.0
5,MANIPUR,IMPHAL WEST,24.772,93.868,3.3,13.9,-76,LD,495,990.2,-50,D,EXACT,1.0
6,MANIPUR,SENAPATI,25.398,94.127,0.4,7.2,-94,LD,439.3,459.2,-4,N,EXACT,1.0
7,MANIPUR,TAMENGLONG,25.047,93.556,40.5,68.4,-41,D,1246.6,2681.8,-54,D,EXACT,1.0
8,MANIPUR,THOUBAL,24.621,94.012,24.4,3.9,526,LE,191.5,441,-57,D,EXACT,1.0
9,MANIPUR,UKHRUL,25.23,94.427,36.2,9.1,298,LE,548.5,669.4,-18,N,EXACT,1.0
1,TRIPURA,DHALAI,23.839,91.92,1.5,9.2,-83,LD,737.9,798,-8,N,EXACT,1.0
2,TRIPURA,GOMATI,23.53,91.619,0.4,13.9,-97,LD,622.4,884.3,-30,D,EXACT,1.0
3,TRIPURA,KHOWAI,23.947,91.655,0,8.5,-100,NR,773,796.5,-3,N,EXACT,1.0
4,TRIPURA,NORTH TRIPURA,24.095,92.209,1.9,13.1,-86,LD,677.3,796.5,-15,N,EXACT,1.0
5,TRIPURA,SIPAHIJALA,23.587,91.33,3,9.1,-67,LD,669.9,822.7,-19,N,EXACT,1.0
6,TRIPURA,SOUTH TRIPURA,23.192,91.588,3,11.9,-74,LD,719.9,1077.5,-33,D,EXACT,1.0
7,TRIPURA,UNAKOTI,24.193,92.04,0,10.9,-100,NR,855,848.6,1,N,EXACT,1.0
8,TRIPURA,WEST TRIPURA,23.888,91.397,6,10.9,-45,D,758.7,742.9,2,N,EXACT,1.0
1,NAGALAND,DIMAPUR,25.776,93.795,3.1,4,-22,D,296.3,465.2,-36,D,EXACT,1.0
2,NAGALAND,KIPHIRE,25.847,94.824,5.8,4.7,24,E,495.7,345.3,44,E,EXACT,1.0
3,NAGALAND,KOHIMA,25.77,94.11,17.9,13.9,29,E,641.9,665.7,-4,N,EXACT,1.0
4,NAGALAND,LONGLENG,26.559,94.798,,6.7,,ND,,641.9,,ND,EXACT,1.0
5,NAGALAND,MOKOKCHUNG,26.472,94.529,27.8,9.8,184,LE,966.9,816.2,18,N,EXACT,1.0
6,NAGALAND,MON,26.684,95.018,9,6.8,32,E,426.6,662.4,-36,D,EXACT,1.0
7,NAGALAND,PEREN,25.493,93.615,14.9,5.7,162,LE,439.3,506.5,-13,N,EXACT,1.0
8,NAGALAND,PHEK,25.649,94.532,12.1,5.6,115,LE,426,482.5,-12,N,EXACT,1.0
9,NAGALAND,TUENSANG,26.177,94.887,,6.7,,ND,,641.9,,ND,EXACT,1.0
10,NAGALAND,WOKHA,26.196,94.198,13.9,13.3,5,N,646.1,704.4,-8,N,EXACT,1.0
11,NAGALAND,ZUNHEBOTO,26.003,94.486,5.4,9.7,-44,D,1041.8,628.3,66,LE,EXACT,1.0
1,WEST BENGAL,ALIPURDUAR,26.631,89.457,11.8,14.2,-17,N,1850.6,1832.3,1,N,EXACT,1.0
2,WEST BENGAL,COOCH BEHAR,26.292,89.346,24.2,12.7,91,LE,1400.3,1381.4,1,N,EXACT,1.0
3,WEST BENGAL,DARJEELING,26.853,88.263,54.7,17.5,213,LE,1510.2,1625,-7,N,FUZZY,0.842
4,WEST BENGAL,JALPAIGURI,26.681,88.761,1.2,18,-93,LD,1467.1,1768.3,-17,N,EXACT,1.0
5,WEST BENGAL,KALIMPONG,27.033,88.629,25.2,18.6,36,E,1225.8,1421,-14,N,EXACT,1.0
6,WEST BENGAL,MALDA,25.142,88.089,0,7.5,-100,NR,498.6,613.4,-19,N,FUZZY,0.909
