S.No,STATE,DISTRICT,Lat,Lon,ACTUAL_1,NORMAL_1,PCTDEP_1,CAT_1,ACTUAL_2,NORMAL_2,PCTDEP_2,CAT_2,match_type,match_score
1,ANDAMAN & NICOBAR ISLANDS,NICOBAR,7.507,93.597,5.1,6.4,-21,D,421.3,667.5,-37,D,EXACT,1.0
2,ANDAMAN & NICOBAR ISLANDS,NORTH & MIDDLE ANDAMAN,12.833,92.863,1.2,13.5,-91,LD,1552.8,1186.5,31,E,EXACT,1.0
3,ANDAMAN & NICOBAR ISLANDS,SOUTH ANDAMAN,11.508,92.644,0.8,10,-92,LD,865.5,1016.1,-15,N,EXACT,1.0
1,ARUNACHAL PRADESH,ANJAW,28.066,96.825,0,11.9,-100,NR,124.2,1138.5,-89,LD,EXACT,1.0
2,ARUNACHAL PRADESH,CHANGLANG,27.363,96.341,9.1,9.1,0,N,740,932.1,-21,D,EXACT,1.0
3,ARUNACHAL PRADESH,DIBANG VALLEY,28.7,95.88,,9.3,,ND,,850.2,,ND,EXACT,1.0
4,ARUNACHAL PRADESH,EAST KAMENG,27.586,92.923,3.2,8.1,-61,LD,1012.4,836.9,21,E,EXACT,1.0
5,ARUNACHAL PRADESH,EAST SIANG,28.044,95.355,46.8,23.3,101,LE,1745,2215.5,-21,D,EXACT,1.0
6,ARUNACHAL PRADESH,KURUNG KUMEY,28.014,93.202,0.7,11.4,-94,LD,418.9,800.5,-48,D,EXACT,1.0
7,ARUNACHAL PRADESH,LOHIT,27.906,96.276,1.2,18.4,-93,LD,698.1,1114,-37,D,EXACT,1.0
8,ARUNACHAL PRADESH,LOWER DIBANG VALLEY,28.25,95.84,,25.2,,ND,,1643.2,,ND,EXACT,1.0
9,ARUNACHAL PRADESH,LOWER SUBANSIRI,27.562,93.787,0.1,7.5,-99,LD,301.8,517.7,-42,D,EXACT,1.0
10,ARUNACHAL PRADESH,PAPUMPARA,27.29,93.593,46.2,22.8,102,LE,1312.5,1559.2,-16,N,EXACT,1.0
11,ARUNACHAL PRADESH,TAWANG,27.662,91.95,0,6.9,-100,NR,260.8,665.1,-61,LD,EXACT,1.0
12,ARUNACHAL PRADESH,TIRAP,27.028,95.532,9,13.3,-32,D,1542.7,1377.1,12,N,EXACT,1.0
