S.No,STATE,DISTRICT,Lat,Lon,ACTUAL_1,NORMAL_1,PCTDEP_1,CAT_1,ACTUAL_2,NORMAL_2,PCTDEP_2,CAT_2,match_type,match_score
1,ANDAMAN & NICOBAR ISLANDS,NICOBAR,7.507,93.597,53.5,7.8,585,LE,376.7,601.9,-37,D,EXACT,1.0
2,ANDAMAN & NICOBAR ISLANDS,NORTH & MIDDLE ANDAMAN,12.833,92.863,49,17.6,178,LE,1450.9,1050.6,38,E,EXACT,1.0
3,ANDAMAN & NICOBAR ISLANDS,SOUTH ANDAMAN,11.508,92.644,22,15.1,45,E,783.2,900.8,-13,N,EXACT,1.0
1,ARUNACHAL PRADESH,ANJAW,28.066,96.825,1.5,7,-79,LD,120.4,1029.8,-88,LD,EXACT,1.0
2,ARUNACHAL PRADESH,CHANGLANG,27.363,96.341,0.8,7,-89,LD,684.9,841,-19,N,EXACT,1.0
3,ARUNACHAL PRADESH,DIBANG VALLEY,28.7,95.88,,6.4,,ND,,783.3,,ND,EXACT,1.0
4,ARUNACHAL PRADESH,EAST KAMENG,27.586,92.923,0,7.6,-100,NR,983.4,756.6,30,E,EXACT,1.0
5,ARUNACHAL PRADESH,EAST SIANG,28.044,95.355,0.2,10,-98,LD,1656.6,2032,-18,N,EXACT,1.0
6,ARUNACHAL PRADESH,KURUNG KUMEY,28.014,93.202,0,3.6,-100,NR,368.4,713.4,-48,D,EXACT,1.0
7,ARUNACHAL PRADESH,LOHIT,27.906,96.276,0.1,8,-99,LD,657.5,1004.4,-35,D,EXACT,1.0
8,ARUNACHAL PRADESH,LOWER DIBANG VALLEY,28.25,95.84,,11.4,,ND,,1497.3,,ND,EXACT,1.0
9,ARUNACHAL PRADESH,LOWER SUBANSIRI,27.562,93.787,0,5.5,-100,NR,281.1,463.9,-39,D,EXACT,1.0
10,ARUNACHAL PRADESH,PAPUMPARA,27.29,93.593,2.3,12.1,-81,LD,1244.9,1436.8,-13,N,EXACT,1.0
11,ARUNACHAL PRADESH,TAWANG,27.662,91.95,0,5.8,-100,NR,206.2,590.5,-65,LD,EXACT,1.0
12,ARUNACHAL PRADESH,TIRAP,27.028,95.532,0,12.5,-100,NR,1381.7,1254.9,10,N,EXACT,1.0
13,ARUNACHAL PRADESH,UPPER SIANG,28.834,94.915,0,2.6,-100,NR,817.3,1038.2,-21,D,EXACT,1.0
14,ARUNACHAL PRADESH,UPPER SUBANSIRI,28.291,93.933,0,9,-100,NR,264.1,587,-55,D,EXACT,1.0
15,ARUNACHAL PRADESH,WEST KAMENG,27.298,92.39,0,12.6,-100,NR,327.6,1056.2,-69,LD,EXACT,1.0
16,ARUNACHAL PRADESH,WEST SIANG,28.159,94.625,0,20.8,-100,NR,478.3,1277.2,-63,LD,EXACT,1.0
1,ASSAM,BAJALI,26.47,91.0,0,8.7,-100,NR,865.5,1407.5,-39,D,EXACT,1.0
2,ASSAM,BAKSA,26.661,91.353,6.1,4.4,39,E,884,1031.6,-14,N,EXACT,1.0
3,ASSAM,BARPETA,26.34,91.005,0,8.7,-100,NR,1025.5,1407.5,-27,D,EXACT,1.0
4,ASSAM,BISWANATH,26.829,93.383,,18.9,,ND,,931,,ND,EXACT,1.0
5,ASSAM,BONGAIGAON,26.36,90.62,0,7.5,-100,NR,707.6,1566.5,-55,D,EXACT,1.0
6,ASSAM,CACHAR,24.813,92.855,11.3,14.2,-21,D,1117.9,1126.1,-1,N,EXACT,1.0
7,ASSAM,CHARAIDEO,27.063,95.046,0,10.9,-100,NR,829,588.2,41,E,EXACT,1.0
8,ASSAM,CHIRANG,26.66,90.599,0,4.7,-100,NR,957.8,1531.2,-37,D,EXACT,1.0
9,ASSAM,DARRANG,26.448,92.029,0,9.8,-100,NR,477.1,839.9,-43,D,EXACT,1.0
10,ASSAM,DHEMAJI,27.59,94.775,0,13.6,-100,NR,1475.1,1273.6,16,N,EXACT,1.0
11,ASSAM,DHUBRI,26.01,90.033,0,9.9,-100,NR,998.1,1390.3,-28,D,EXACT,1.0
12,ASSAM,DIBRUGARH,27.367,95.053,0.5,8.3,-94,LD,803.9,918,-12,N,EXACT,1.0
13,ASSAM,DIMA HASAO,25.378,93.031,0.9,3.7,-76,LD,290.2,685.5,-58,D,EXACT,1.0
14,ASSAM,GOALPARA,26.052,90.605,0.3,10.5,-97,LD,577,1304.8,-56,D,EXACT,1.0
15,ASSAM,GOLAGHAT,26.475,93.835,9.1,12.2,-25,D,577.5,629,-8,N,EXACT,1.0
16,ASSAM,HAILAKANDI,24.498,92.588,4.2,14.5,-71,LD,720.6,951.8,-24,D,EXACT,1.0
