S.No,STATE,DISTRICT,DISTRICT_DISPLAY,ACTUAL_1,NORMAL_1,PCTDEP_1,CAT_1,ACTUAL_2,NORMAL_2,PCTDEP_2,CAT_2,STATE_N,Lat,Lon,match_score,match_type
1,ANDHRA PRADESH,ANANTAPURAMU,ANANTAPURAMU,8,4.5,77%,LE,250.9,308.3,-19%,N,ANDHRA PRADESH,,,,NO_MATCH
2,ANDHRA PRADESH,ANNAMAYYA DISTRICT,ANNAMAYYA DISTRICT,2.7,2.9,-8%,N,153,356.5,-57%,D,ANDHRA PRADESH,,,,NO_MATCH
3,ANDHRA PRADESH,CHITTOOR,CHITTOOR,0.5,4.3,-90%,LD,281.6,417.7,-33%,D,ANDHRA PRADESH,,,,NO_MATCH
4,ANDHRA PRADESH,KURNOOL,KURNOOL,16.9,5.9,187%,LE,264.5,404.5,-35%,D,ANDHRA PRADESH,,,,NO_MATCH
5,ANDHRA PRADESH,NANDYAL,NANDYAL,27.9,7,298%,LE,316.5,478.6,-34%,D,ANDHRA PRADESH,,,,NO_MATCH
6,ANDHRA PRADESH,SRI SATHYASAI DISTRICT,SRI SATHYASAI DISTRICT,2,4.6,-57%,D,171.7,308.7,-44%,D,ANDHRA PRADESH,,,,NO_MATCH
7,ANDHRA PRADESH,TIRUPATI,TIRUPATI,5,2.9,73%,LE,241.8,410.4,-41%,D,ANDHRA PRADESH,,,,NO_MATCH
8,ANDHRA PRADESH,YSR DISTRICT,YSR DISTRICT,13,3.4,283%,LE,234,379.1,-38%,D,ANDHRA PRADESH,,,,NO_MATCH
