S.No,STATE,DISTRICT,Lat,Lon,ACTUAL_1,NORMAL_1,PCTDEP_1,CAT_1,ACTUAL_2,NORMAL_2,PCTDEP_2,CAT_2,match_type,match_score
1,ANDAMAN & NICOBAR ISLANDS,NICOBAR,7.507,93.597,0.5,8,-93%,LD,445.9,729.2,-39%,D,EXACT,1.0
2,ANDAMAN & NICOBAR ISLANDS,NORTH & MIDDLE ANDAMAN,12.833,92.863,10.7,15.2,-30%,D,1813.8,1308.6,39%,E,EXACT,1.0
3,ANDAMAN & NICOBAR ISLANDS,SOUTH ANDAMAN,11.508,92.644,12.8,12.9,-1%,N,949,1107.9,-14%,N,EXACT,1.0
1,ARUNACHAL PRADESH,ANJAW,28.066,96.825,12.1,16.1,-25%,D,136.3,1246,-89%,LD,EXACT,1.0
2,ARUNACHAL PRADESH,CHANGLANG,27.363,96.341,0.4,10.6,-97%,LD,867.5,1017.3,-15%,N,EXACT,1.0
3,ARUNACHAL PRADESH,DIBANG VALLEY,28.7,95.88,,3.5,,ND,,887.6,,ND,EXACT,1.0
4,ARUNACHAL PRADESH,EAST KAMENG,27.586,92.923,0,7,-100%,NR,1056.1,894.8,18%,N,EXACT,1.0
5,ARUNACHAL PRADESH,EAST SIANG,28.044,95.355,3.1,29.1,-89%,LD,1820.5,2419.1,-25%,D,EXACT,1.0
6,ARUNACHAL PRADESH,KURUNG KUMEY,28.014,93.202,4.5,9.1,-51%,D,449.8,851,-47%,D,EXACT,1.0
7,ARUNACHAL PRADESH,LOHIT,27.906,96.276,4,8,-50%,D,769.4,1191.8,-35%,D,EXACT,1.0
8,ARUNACHAL PRADESH,LOWER DIBANG VALLEY,28.25,95.84,,19,,ND,,1766.8,,ND,EXACT,1.0
9,ARUNACHAL PRADESH,LOWER SUBANSIRI,27.562,93.787,0,4.4,-100%,NR,352.4,565.9,-38%,D,EXACT,1.0
10,ARUNACHAL PRADESH,PAPUMPARA,27.29,93.593,3.1,15,-79%,LD,1348.3,1655.7,-19%,N,EXACT,1.0
11,ARUNACHAL PRADESH,TAWANG,27.662,91.95,0,6.5,-100%,NR,289,741.2,-61%,LD,EXACT,1.0
