S.No,STATE,DISTRICT,Lat,Lon,ACTUAL_1,NORMAL_1,PCTDEP_1,CAT_1,ACTUAL_2,NORMAL_2,PCTDEP_2,CAT_2,match_type,match_score
1,ANDAMAN & NICOBAR ISLANDS,NICOBAR,7.507,93.597,5.9,8.1,-28%,D,490,880.9,-44%,D,EXACT,1.0
2,ANDAMAN & NICOBAR ISLANDS,NORTH & MIDDLE ANDAMAN,12.833,92.863,27.2,12.9,111%,LE,2289,1598.4,43%,E,EXACT,1.0
3,ANDAMAN & NICOBAR ISLANDS,SOUTH ANDAMAN,11.508,92.644,25.7,15.5,66%,LE,1119.5,1345.8,-17%,N,EXACT,1.0
1,ARUNACHAL PRADESH,ANJAW,28.066,96.825,0,6.5,-100%,NR,165.8,1395,-88%,LD,EXACT,1.0
2,ARUNACHAL PRADESH,CHANGLANG,27.363,96.341,1.3,8.1,-85%,LD,1010.3,1187.3,-15%,N,EXACT,1.0
3,ARUNACHAL PRADESH,DIBANG VALLEY,28.7,95.88,,5.6,,ND,,964.1,,ND,EXACT,1.0
4,ARUNACHAL PRADESH,EAST KAMENG,27.586,92.923,2.5,11.2,-78%,LD,1216.4,1056,15%,N,EXACT,1.0
5,ARUNACHAL PRADESH,EAST SIANG,28.044,95.355,0,22.5,-100%,NR,1963.2,2776.5,-29%,D,EXACT,1.0
6,ARUNACHAL PRADESH,KURUNG KUMEY,28.014,93.202,0,15.6,-100%,NR,530.4,1000,-47%,D,EXACT,1.0
7,ARUNACHAL PRADESH,LOHIT,27.906,96.276,0,9.3,-100%,NR,870.2,1348.5,-35%,D,EXACT,1.0
8,ARUNACHAL PRADESH,LOWER DIBANG VALLEY,28.25,95.84,,11.4,,ND,,2001.4,,ND,EXACT,1.0
9,ARUNACHAL PRADESH,LOWER SUBANSIRI,27.562,93.787,0.4,3.6,-90%,LD,394.2,657.2,-40%,D,EXACT,1.0
10,ARUNACHAL PRADESH,PAPUMPARA,27.29,93.593,0.3,28.6,-99%,LD,1533.6,1909.9,-20%,D,EXACT,1.0
11,ARUNACHAL PRADESH,TAWANG,27.662,91.95,3.7,8.7,-57%,D,321.2,867.2,-63%,LD,EXACT,1.0
12,ARUNACHAL PRADESH,TIRAP,27.028,95.532,0,12.3,-100%,NR,1729,1723.8,0%,N,EXACT,1.0
13,ARUNACHAL PRADESH,UPPER SIANG,28.834,94.915,0,19.6,-100%,NR,1025.5,1497,-31%,D,EXACT,1.0
14,ARUNACHAL PRADESH,UPPER SUBANSIRI,28.291,93.933,0,6.2,-100%,NR,321.1,815.1,-61%,LD,EXACT,1.0
15,ARUNACHAL PRADESH,WEST KAMENG,27.298,92.39,0.5,8.4,-94%,LD,485.4,1483.3,-67%,LD,EXACT,1.0
16,ARUNACHAL PRADESH,WEST SIANG,28.159,94.625,0,14.7,-100%,NR,572.5,1724.1,-67%,LD,EXACT,1.0
26,ASSAM,NAGAON,26.362,92.754,2.7,6.1,-56%,D,503.1,907.2,-45%,D,EXACT,1.0
27,ASSAM,NALBARI,26.371,91.382,0,9.3,-100%,NR,556.6,1405.7,-60%,LD,EXACT,1.0
28,ASSAM,SIBSAGAR,26.97,94.66,0,8.1,-100%,NR,761.9,1043,-27%,D,EXACT,1.0
29,ASSAM,SONITPUR,26.757,92.699,0.3,11.8,-97%,LD,1007.1,1046.3,-4%,N,EXACT,1.0
30,ASSAM,SOUTH SALMARA,25.918,89.962,,9.1,,ND,,1831,,ND,EXACT,1.0
31,ASSAM,SRIBHUMI,24.868637,92.360548,0,10.7,-100%,NR,1452.3,1915,-24%,D,EXACT,1.0
32,ASSAM,TAMULPUR,26.69,91.1,0,11.1,-100%,NR,1083.3,1189.4,-9%,N,EXACT,1.0
33,ASSAM,TINSUKIA,27.58,95.62,0,12.2,-100%,NR,1160.4,1286.5,-10%,N,EXACT,1.0
34,ASSAM,UDALGURI,26.73,92.032,0.1,4.7,-99%,LD,525,1261,-58%,D,EXACT,1.0
35,ASSAM,WEST KARBI ANGLONG,25.85,92.533,0,6,-100%,NR,569.4,615,-7%,N,EXACT,1.0
1,MEGHALAYA,EAST GARO HILLS,25.624,90.631,0.6,11.9,-95%,LD,600.9,1635.6,-63%,LD,EXACT,1.0
2,MEGHALAYA,EAST JAINTIA HILLS,25.258,92.469,0.1,14,-99%,LD,1419.7,4019.5,-65%,LD,EXACT,1.0
3,MEGHALAYA,EAST KHASI HILLS,25.381,91.797,0.7,22.5,-97%,LD,1921.2,3970,-52%,D,EXACT,1.0
4,MEGHALAYA,NORTH GARO HILLS,25.856,90.665,1.5,11.8,-87%,LD,569.9,1597.4,-64%,LD,EXACT,1.0
5,MEGHALAYA,RI BHOI,25.871,91.886,0.9,10.9,-92%,LD,742.2,1363.5,-46%,D,EXACT,1.0
6,MEGHALAYA,SOUTH GARO HILLS,25.302,90.582,0.2,11.8,-98%,LD,823.5,1597.4,-48%,D,EXACT,1.0
7,MEGHALAYA,SOUTH WEST GARO HILLS,25.446,89.993,2.8,11.8,-76%,LD,513.7,1597.4,-68%,LD,EXACT,1.0
8,MEGHALAYA,SOUTH WEST KHASI HILLS,25.321,91.243,0.1,11.8,-99%,LD,2596.5,1597.4,63%,LE,EXACT,1.0
