S.No,STATE,DISTRICT,Lat,Lon,ACTUAL_1,NORMAL_1,PCTDEP_1,CAT_1,ACTUAL_2,NORMAL_2,PCTDEP_2,CAT_2,match_type,match_score
22,ODISHA,MAYURBHANJ,21.896,86.409,16.5,12.5,32,E,501.7,517.9,-3,N,EXACT,1.0
23,ODISHA,NAWAPARA,20.465,82.577,0,7.7,-100,NR,452.7,446.5,1,N,EXACT,1.0
24,ODISHA,NAWARANGPUR,19.225724,82.549722,3.9,10.7,-64,LD,344.9,575.7,-40,D,EXACT,1.0
25,ODISHA,NAYAGARH,20.213,84.998,11.1,10.2,9,N,615.7,460.8,34,E,EXACT,1.0
26,ODISHA,PURI,19.879,85.726,10,7.7,30,E,605.7,379.1,60,LE,EXACT,1.0
27,ODISHA,RAYAGADA,19.364,83.512,1.2,9.5,-88,LD,325.7,421.4,-23,D,EXACT,1.0
28,ODISHA,SAMBALPUR,21.452,84.274,7.9,10.3,-23,D,617.5,529.9,17,N,EXACT,1.0
29,ODISHA,SONEPUR,20.84622,83.896885,1.2,8.7,-86,LD,931.7,488.6,91,LE,EXACT,1.0
30,ODISHA,SUNDARGARH,22.08,84.559,34.5,12.3,180,LE,531.6,519.8,2,N,EXACT,1.0
1,JHARKHAND,BOKARO,23.695,85.996,3.8,8.5,-56,D,274.1,390.6,-30,D,EXACT,1.0
2,JHARKHAND,CHATRA,24.173,84.887,6.7,10.7,-37,D,232.8,400.2,-42,D,EXACT,1.0
3,JHARKHAND,DEOGHAR,24.329,86.739,10,8.2,21,E,177.1,438.2,-60,LD,EXACT,1.0
4,JHARKHAND,DHANBAD,23.827,86.471,4.1,11.6,-65,LD,350.2,454,-23,D,EXACT,1.0
5,JHARKHAND,DUMKA,24.319,87.266,17.1,9.5,80,LE,434.1,466.6,-7,N,EXACT,1.0
6,JHARKHAND,EAST SINGHBHUM,22.583,86.451,8.7,8,8,N,320.2,473.2,-32,D,EXACT,1.0
7,JHARKHAND,GARHWA,24.104,83.698,0,9,-100,NR,173,381.2,-55,D,EXACT,1.0
8,JHARKHAND,GIRIDIH,24.294,86.11,2.7,8.5,-69,LD,221.8,434.6,-49,D,EXACT,1.0
9,JHARKHAND,GODDA,24.859,87.308,1.9,11.1,-83,LD,209.7,406.7,-48,D,EXACT,1.0
10,JHARKHAND,GUMLA,23.103,84.532,3.5,6.9,-50,D,324.8,467.8,-31,D,EXACT,1.0
11,JHARKHAND,HAZARIBAG,24.055,85.419,4.7,12,-61,LD,294.3,456.8,-36,D,EXACT,1.0
12,JHARKHAND,JAMTARA,23.976,86.907,6.5,9.2,-30,D,358.6,479.1,-25,D,EXACT,1.0
13,JHARKHAND,KHUNTI,22.994,85.262,11.2,10.3,9,N,379.6,477.8,-21,D,EXACT,1.0
14,JHARKHAND,KODERMA,24.499,85.666,1.7,8.8,-81,LD,182.6,388.5,-53,D,EXACT,1.0
15,JHARKHAND,LATEHAR,23.719,84.442,4.4,8.7,-50,D,315,446.1,-29,D,EXACT,1.0
16,JHARKHAND,LOHARDAGA,23.476,84.669,0.5,9.2,-94,LD,296.5,442.1,-33,D,EXACT,1.0
17,JHARKHAND,PAKUR,24.564,87.662,0,10.4,-100,NR,198.1,534,-63,LD,EXACT,1.0
18,JHARKHAND,PALAMU,24.203,84.167,0.1,9.8,-99,LD,184,340,-46,D,EXACT,1.0
19,JHARKHAND,RAMGARH,23.635,85.563,2.4,12.8,-81,LD,292.2,450.3,-35,D,EXACT,1.0
20,JHARKHAND,RANCHI,23.329,85.373,5.7,11.4,-50,D,336.4,457,-26,D,EXACT,1.0
21,JHARKHAND,SAHIBGANJ,25.01,87.677,,9.7,,ND,2.1,538.6,-99,LD,EXACT,1.0
22,JHARKHAND,SERAIKELA-KHARSAWAN,22.848,85.95,7.6,8.7,-13,N,426.3,438.6,-3,N,EXACT,1.0
23,JHARKHAND,SIMDEGA,22.582,84.564,61.6,12,413,LE,523.4,579,-10,N,EXACT,1.0
24,JHARKHAND,WEST SINGHBHUM,22.421,85.518,2.3,8.4,-73,LD,357.6,428.5,-17,N,EXACT,1.0
1,BIHAR,ARARIA,26.198,87.362,1.3,11.3,-88,LD,516.7,664.1,-22,D,EXACT,1.0
2,BIHAR,ARWAL,25.163,84.677,3.3,5.7,-43,D,143.2,296.4,-52,D,EXACT,1.0
3,BIHAR,AURANGABAD,24.791,84.408,1.6,10.3,-84,LD,216.9,365.8,-41,D,EXACT,1.0
4,BIHAR,BANKA,24.854,86.838,2.2,5.7,-61,LD,160.2,378.6,-58,D,EXACT,1.0
5,BIHAR,BEGUSARAI,25.497,86.13,2.9,6.9,-59,D,295.9,425.1,-30,D,EXACT,1.0
6,BIHAR,BHABUA,24.992,83.606,0.2,10.6,-98,LD,154.2,339.1,-55,D,EXACT,1.0
7,BIHAR,BHAGALPUR,25.27,87.083,0.1,9.8,-99,LD,185.8,433.7,-57,D,EXACT,1.0
8,BIHAR,BHOJPUR,25.474,84.54,2.7,10.1,-73,LD,197.2,368.5,-46,D,EXACT,1.0
9,BIHAR,BUXAR,25.487,84.094,8.8,7.6,16,N,286.7,330.2,-13,N,EXACT,1.0
10,BIHAR,DARBHANGA,26.085,86.055,0.4,8.5,-95,LD,209,397.9,-47,D,EXACT,1.0
11,BIHAR,EAST CHAMPARAN,26.618,84.922,0.3,13.4,-98,LD,303.7,470.8,-35,D,EXACT,1.0
12,BIHAR,GAYA,24.697,84.934,2.9,6.7,-56,D,192.1,362.3,-47,D,EXACT,1.0
13,BIHAR,GOPALGANJ,26.444,84.374,0.7,11.7,-94,LD,332.9,425.2,-22,D,EXACT,1.0
14,BIHAR,JAHANABAD,25.155,85.017,8,8.3,-3,N,133.3,362.7,-63,LD,EXACT,1.0
15,BIHAR,JAMUI,24.785,86.293,11.3,7.1,60,LE,192.9,413.6,-53,D,EXACT,1.0
16,BIHAR,KATIHAR,25.55,87.64,1.4,8.3,-83,LD,315.2,507.3,-38,D,EXACT,1.0
17,BIHAR,KHAGARIA,25.511,86.601,0.3,6.3,-95,LD,347.3,438.8,-21,D,EXACT,1.0
18,BIHAR,KISHANGANJ,26.296,87.939,1.6,14.8,-89,LD,714.7,854,-16,N,EXACT,1.0
19,BIHAR,LAKHISARAI,25.162,86.137,11.8,5.1,131,LE,363,384,-5,N,EXACT,1.0
20,BIHAR,MADHEPURA,25.822,86.898,0.2,8.7,-98,LD,299.8,474.4,-37,D,EXACT,1.0
21,BIHAR,MADHUBANI,26.402,86.222,0.6,11.7,-95,LD,310.5,452,-31,D,EXACT,1.0
22,BIHAR,MUNGER,25.21,86.526,3.4,11.5,-71,LD,274.8,444.6,-38,D,EXACT,1.0
23,BIHAR,MUZAFFARPUR,26.152,85.329,9,10.3,-13,N,219,430.7,-49,D,EXACT,1.0
24,BIHAR,NALANDA,25.219,85.448,7.9,8,-2,N,201,367.8,-45,D,EXACT,1.0
25,BIHAR,NAWADA,24.811,85.59,10.6,6.1,74,LE,210.3,360.3,-42,D,EXACT,1.0
26,BIHAR,PATNA,25.455,85.227,8.4,8.2,3,N,210.7,389.3,-46,D,EXACT,1.0
27,BIHAR,PURNEA,25.815,87.404,0.4,12.6,-96,LD,400.3,680.3,-41,D,EXACT,1.0
28,BIHAR,ROHTAS,24.98,84.026,1,8.9,-88,LD,189.5,347.4,-45,D,EXACT,1.0
29,BIHAR,SAHARSA,25.814,86.591,0.1,8.2,-99,LD,230.5,501.1,-54,D,EXACT,1.0
30,BIHAR,SAMASTIPUR,25.774,85.865,7,7.9,-12,N,214.9,412.7,-48,D,EXACT,1.0
31,BIHAR,SARAN,25.904,84.826,8.2,9.9,-17,N,228.5,387.5,-41,D,EXACT,1.0
32,BIHAR,SHEIKHPURA,25.126,85.839,9.4,5.8,62,LE,221.5,369.9,-40,D,EXACT,1.0
33,BIHAR,SHEOHAR,26.498,85.301,5.3,10.2,-48,D,251.2,480.6,-48,D,EXACT,1.0
34,BIHAR,SITAMARHI,26.585,85.552,2.9,15.3,-81,LD,198.4,482.4,-59,D,EXACT,1.0
35,BIHAR,SIWAN,26.162,84.386,1.6,9.5,-83,LD,410.1,385.3,6,N,EXACT,1.0
36,BIHAR,SUPAUL,26.245,86.808,0.7,10.7,-93,LD,458.3,527.7,-13,N,EXACT,1.0
37,BIHAR,VAISHALI,25.768,85.367,8.6,11,-21,D,270.1,398.2,-32,D,EXACT,1.0
38,BIHAR,WEST CHAMPARAN,27.081,84.338,6.2,21.1,-71,LD,416,552,-25,D,EXACT,1.0
1,UTTAR PRADESH,AGRA,27.036,78.076,0,5.4,-100,NR,209.2,199.4,5,N,EXACT,1.0
2,UTTAR PRADESH,ALIGARH,27.926,78.065,0,11.1,-100,NR,130,221.8,-41,D,EXACT,1.0
3,UTTAR PRADESH,AMROHA,28.813,78.332,0,15.7,-100,NR,124,338.3,-63,LD,EXACT,1.0
4,UTTAR PRADESH,AURAIYA,26.658,79.479,3,7.2,-58,D,238.7,191.9,24,E,EXACT,1.0
5,UTTAR PRADESH,BADAUN,28.078,79.042,1.5,6,-75,LD,311,270,15,N,EXACT,1.0
6,UTTAR PRADESH,BAGHPAT,29.057,77.308,3,7.5,-60,LD,225,200.7,12,N,EXACT,1.0
7,UTTAR PRADESH,BAREILLY,28.458,79.431,4.9,13.1,-62,LD,287,324.6,-12,N,EXACT,1.0
