S.No,STATE,DISTRICT,Lat,Lon,ACTUAL_1,NORMAL_1,PCTDEP_1,CAT_1,ACTUAL_2,NORMAL_2,PCTDEP_2,CAT_2,match_type,match_score
1,ANDAMAN & NICOBAR ISLANDS,NICOBAR,7.507,93.597,0,5.6,-100,NR,414.2,647.3,-36,D,EXACT,1.0
2,ANDAMAN & NICOBAR ISLANDS,NORTH & MIDDLE ANDAMAN,12.833,92.863,6.7,15,-55,D,1526.8,1153.8,32,E,EXACT,1.0
3,ANDAMAN & NICOBAR ISLANDS,SOUTH ANDAMAN,11.508,92.644,3.1,13.6,-77,LD,854.9,978.9,-13,N,EXACT,1.0
1,ARUNACHAL PRADESH,ANJAW,28.066,96.825,0,7,-100,NR,124.2,1093.5,-89,LD,EXACT,1.0
2,ARUNACHAL PRADESH,CHANGLANG,27.363,96.341,0,11,-100,NR,713,898.7,-21,D,EXACT,1.0
3,ARUNACHAL PRADESH,DIBANG VALLEY,28.7,95.88,,10.2,,ND,,818.8,,ND,EXACT,1.0
4,ARUNACHAL PRADESH,EAST KAMENG,27.586,92.923,2.3,12.6,-82,LD,1004.7,812.7,24,E,EXACT,1.0
5,ARUNACHAL PRADESH,EAST SIANG,28.044,95.355,0,22.1,-100,NR,1695,2144.9,-21,D,EXACT,1.0
6,ARUNACHAL PRADESH,KURUNG KUMEY,28.014,93.202,0,12.6,-100,NR,418.3,774,-46,D,EXACT,1.0
7,ARUNACHAL PRADESH,LOHIT,27.906,96.276,0.3,15.4,-98,LD,672.4,1063.8,-37,D,EXACT,1.0
8,ARUNACHAL PRADESH,LOWER DIBANG VALLEY,28.25,95.84,,18.8,,ND,,1583.4,,ND,EXACT,1.0
9,ARUNACHAL PRADESH,LOWER SUBANSIRI,27.562,93.787,3.8,7.3,-48,D,301,497.9,-40,D,EXACT,1.0
10,ARUNACHAL PRADESH,PAPUMPARA,27.29,93.593,2.4,12.4,-81,LD,1266.3,1508.3,-16,N,EXACT,1.0
11,ARUNACHAL PRADESH,TAWANG,27.662,91.95,23.4,10.5,123,LE,259.2,644.6,-60,LD,EXACT,1.0
12,ARUNACHAL PRADESH,TIRAP,27.028,95.532,0,13.1,-100,NR,1503.7,1331.5,13,N,EXACT,1.0
13,ARUNACHAL PRADESH,UPPER SIANG,28.834,94.915,0.2,5.6,-96,LD,838.2,1101.4,-24,D,EXACT,1.0
14,ARUNACHAL PRADESH,UPPER SUBANSIRI,28.291,93.933,0,6.4,-100,NR,269.1,619.8,-57,D,EXACT,1.0
15,ARUNACHAL PRADESH,WEST KAMENG,27.298,92.39,0.5,16.9,-97,LD,346.4,1142.9,-70,LD,EXACT,1.0
16,ARUNACHAL PRADESH,WEST SIANG,28.159,94.625,0.9,5.4,-84,LD,485.4,1339.2,-64,LD,EXACT,1.0
1,ASSAM,BAJALI,26.47,91.0,0.5,12.1,-96,LD,879.5,1472,-40,D,EXACT,1.0
